time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.104,-0.0064,1.7537,0.7157,-0.3892,0.5653,0.0753,0.0826,0.2125,2
0.04,-0.3514,0.2256,1.9342,0.7269,-0.3929,0.5713,0.0702,0.0825,0.2011,2
0.06,-0.6576,-0.813,1.0467,0.7364,-0.388,0.5692,0.073,0.0848,0.2087,2
0.08,-0.3369,-0.2779,0.2903,0.7318,-0.3921,0.5662,0.0789,0.0818,0.2009,2
0.1,-0.6997,1.2395,-1.3756,0.725,-0.3876,0.5713,0.0658,0.0837,0.206,2
0.12,-0.761,2.1598,-1.6104,0.7255,-0.3913,0.5676,0.0621,0.081,0.2143,2
0.14,-0.7758,1.289,-1.8792,0.7261,-0.3938,0.5657,0.0624,0.0781,0.2209,2
0.16,-1.179,0.7091,-2.421,0.7216,-0.3943,0.5583,0.0661,0.0807,0.234,2
0.18,-1.381,0.0701,-1.9675,0.72,-0.3915,0.5507,0.0798,0.0844,0.2271,2
0.2,-1.2257,0.321,-1.1537,0.7177,-0.3888,0.5541,0.0853,0.0815,0.2144,2
0.22,-0.4519,0.089,-0.2852,0.7249,-0.3952,0.5612,0.0749,0.0805,0.2083,2
0.24,-0.0081,-0.4764,-0.0889,0.7248,-0.3965,0.5607,0.0708,0.086,0.2139,2
0.26,0.0059,0.4743,0.0625,0.7192,-0.3943,0.5567,0.0689,0.0868,0.2222,2
0.28,0.1216,1.6694,0.8463,0.7174,-0.3959,0.5583,0.0638,0.0831,0.2192,2
0.3,0.2239,1.205,2.2585,0.7147,-0.3978,0.5624,0.0655,0.0814,0.2113,2
0.32,0.2585,-0.1569,3.7551,0.7182,-0.3989,0.5634,0.067,0.081,0.2133,2
0.34,0.3811,-1.368,3.8784,0.7264,-0.3972,0.5664,0.0655,0.0836,0.2191,2
0.36,0.6874,-1.2061,2.8781,0.7254,-0.3948,0.5736,0.0656,0.0843,0.2163,2
0.38,0.5146,0.9542,1.0144,0.7128,-0.3864,0.5793,0.0643,0.0805,0.2142,2
0.4,0.2899,2.5945,0.2574,0.7076,-0.3861,0.571,0.0709,0.0769,0.2104,2
0.42,0.2901,2.1453,-0.1874,0.7137,-0.3868,0.5709,0.0632,0.0796,0.2096,2
0.44,-0.5897,-1.646,-0.2759,0.7227,-0.394,0.5721,0.0728,0.0835,0.2118,2
0.46,-0.1449,-1.6722,0.489,0.725,-0.3988,0.5544,0.058,0.0826,0.2218,2
0.48,0.0135,-1.3273,0.5745,0.733,-0.4034,0.5419,0.0704,0.0828,0.2115,2
0.5,-0.1913,0.0172,1.0858,0.7273,-0.3955,0.5609,0.0683,0.0832,0.2121,2
0.52,-0.4337,0.9713,1.6121,0.7233,-0.3884,0.5576,0.0643,0.0779,0.2141,2
0.54,0.0859,0.8248,1.5075,0.7241,-0.3922,0.5653,0.0703,0.0826,0.2311,2
0.56,-0.0744,-0.1144,0.6468,0.725,-0.392,0.5688,0.0627,0.084,0.2125,2
0.58,-0.0935,-0.2153,0.8316,0.7188,-0.3917,0.5641,0.0652,0.0796,0.1907,2
0.6,0.4491,-1.2349,1.4966,0.7125,-0.3966,0.5687,0.071,0.0788,0.2096,2
0.62,1.1824,-1.1423,1.1064,0.7189,-0.4013,0.569,0.0632,0.0795,0.2224,2
0.64,1.2885,-1.1253,0.3907,0.7163,-0.3954,0.5662,0.0702,0.0826,0.2203,2
0.66,1.0037,-1.5154,0.0164,0.7143,-0.3926,0.5662,0.0699,0.0843,0.2195,2
0.68,1.0649,-1.2283,0.2652,0.7231,-0.3949,0.5718,0.0598,0.0835,0.2217,2
0.7,0.9981,-0.5329,0.2168,0.7242,-0.3951,0.5684,0.0593,0.0835,0.2237,2
0.72,0.9291,-0.36,-0.2206,0.7196,-0.3883,0.5589,0.0697,0.0816,0.216,2
0.74,0.2235,-0.4476,-0.263,0.7217,-0.3845,0.5544,0.0663,0.0806,0.2098,2
0.76,-0.5336,-0.4691,-0.1934,0.7233,-0.3883,0.5573,0.0523,0.0814,0.2144,2
0.78,-0.3847,-0.9671,0.3623,0.7217,-0.391,0.5537,0.0494,0.081,0.2183,2
0.8,-0.4001,-1.6148,1.3783,0.7275,-0.395,0.5397,0.0492,0.0823,0.2175,2
0.82,-0.2242,-1.3252,0.3945,0.7354,-0.4005,0.5454,0.05,0.0836,0.2121,2
0.84,-0.324,-1.0884,-1.1705,0.7327,-0.3949,0.561,0.059,0.0841,0.2107,2
