time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.4635,0.5912,0.5478,0.7912,-0.3494,0.5664,0.0202,0.0881,0.2419,2
0.04,-0.2397,0.7851,0.2231,0.8051,-0.359,0.558,0.0186,0.0834,0.2362,2
0.06,-0.1974,0.8506,0.0087,0.7975,-0.3545,0.5624,0.0011,0.0817,0.2337,2
0.08,-0.1353,0.9794,-0.0168,0.7902,-0.3444,0.5696,0.0017,0.0837,0.2315,2
0.1,-0.5098,-1.4752,0.2834,0.8018,-0.3453,0.5548,0.0034,0.0841,0.2453,2
0.12,-0.2521,-1.2892,0.2906,0.8037,-0.3524,0.5648,0.007,0.0871,0.241,2
0.14,-0.3408,-0.2903,0.3016,0.8146,-0.3518,0.5647,0.0218,0.085,0.2441,2
0.16,0.1288,0.3885,0.3484,0.8048,-0.3502,0.5647,0.0193,0.0819,0.2405,2
0.18,-0.1192,0.4074,0.5228,0.8013,-0.346,0.5663,0.0109,0.0877,0.2317,2
0.2,-0.3351,0.412,0.3036,0.7923,-0.3562,0.5662,0.0156,0.0844,0.2367,2
0.22,-0.5795,0.8458,0.5016,0.7939,-0.354,0.5666,0.0213,0.0873,0.2384,2
0.24,-0.4901,-0.119,0.4737,0.8101,-0.3555,0.5638,0.0057,0.0833,0.2462,2
0.26,-0.5684,0.1948,-0.193,0.8053,-0.3472,0.5623,0.0063,0.0823,0.2495,2
0.28,-0.5445,-0.684,-0.1596,0.8073,-0.349,0.5659,0.0127,0.0818,0.245,2
0.3,-0.4489,0.0196,0.2332,0.7894,-0.3533,0.5692,0.0097,0.0857,0.2473,2
0.32,-0.7599,0.7206,-0.2069,0.7995,-0.3588,0.5694,0.0176,0.0844,0.2394,2
0.34,-0.1839,-0.0561,0.0148,0.8032,-0.3511,0.5682,0.0149,0.0888,0.241,2
0.36,-0.134,-0.6299,0.3365,0.7876,-0.3489,0.5701,0.0159,0.086,0.2548,2
0.38,-0.5139,-1.0741,0.4589,0.8007,-0.3539,0.5667,0.0149,0.0852,0.2447,2
0.4,0.0173,-0.2127,0.2527,0.8,-0.3516,0.5636,0.0171,0.0859,0.2406,2
0.42,-0.2247,-0.4326,0.4912,0.7984,-0.3516,0.5647,0.0154,0.0843,0.256,2
0.44,-0.0335,0.0662,0.3467,0.805,-0.3503,0.5676,0.0096,0.0863,0.2462,2
0.46,0.0823,-0.1704,0.2717,0.8088,-0.3538,0.5751,0.0082,0.0834,0.2383,2
0.48,-0.2609,-0.1112,0.365,0.8035,-0.3562,0.575,0.0129,0.0812,0.2392,2
0.5,-0.5094,0.4774,0.0112,0.8125,-0.3545,0.5696,0.0228,0.0862,0.235,2
0.52,0.0192,0.388,-0.5596,0.7931,-0.3515,0.5695,0.0072,0.0797,0.2414,2
0.54,-0.4209,-0.0512,-0.4518,0.7993,-0.3519,0.5625,0.0119,0.0819,0.2474,2
0.56,-0.3286,-0.5208,-0.5058,0.8029,-0.3545,0.5634,0.0195,0.0821,0.2433,2
0.58,-0.3838,0.5268,-0.1685,0.8071,-0.3533,0.5579,0.012,0.0845,0.2463,2
0.6,-0.1038,1.3126,-0.4106,0.8094,-0.3526,0.5637,0.0148,0.0856,0.2419,2
0.62,-0.3148,0.1067,-0.2979,0.7986,-0.3509,0.5735,0.0126,0.0864,0.2383,2
0.64,-0.2594,-0.197,0.0715,0.7986,-0.3516,0.5585,0.0221,0.0849,0.2404,2
0.66,0.0159,-0.1602,0.0252,0.8102,-0.3534,0.5603,0.0123,0.0873,0.2476,2
0.68,-0.0341,-0.4131,0.1661,0.8095,-0.358,0.5622,0.009,0.0834,0.2499,2
0.7,-0.0323,-0.5685,0.3796,0.8132,-0.3542,0.5678,0.0106,0.0825,0.2462,2
0.72,-0.034,1.2222,-0.0909,0.7981,-0.3504,0.5707,0.021,0.0842,0.2446,2
0.74,0.1577,0.6529,-0.6896,0.7879,-0.346,0.5648,0.0065,0.0807,0.2422,2
0.76,0.0168,0.9151,-0.7105,0.8035,-0.347,0.5578,0.0264,0.0798,0.2414,2
0.78,-0.1439,2.1456,-0.5434,0.8003,-0.3458,0.5534,0.0184,0.0856,0.2428,2
0.8,-0.4651,1.2672,0.7263,0.7886,-0.3441,0.5624,0.0171,0.0863,0.2402,2
0.82,0.1122,2.3574,-0.0869,0.8042,-0.3522,0.5684,0.0109,0.0817,0.2386,2
0.84,-0.1655,0.0286,0.0105,0.796,-0.353,0.5666,0.0092,0.0849,0.2514,2
0.86,-0.1611,-1.7677,0.2358,0.8073,-0.3448,0.561,0.02,0.0865,0.2418,2
0.88,-0.2626,-1.4923,0.24,0.7978,-0.3439,0.5627,0.0159,0.0879,0.2425,2
0.9,0.012,-0.6947,0.2554,0.8081,-0.3522,0.5688,0.0119,0.0803,0.2333,2
0.92,-0.1999,-0.304,-0.4158,0.8144,-0.3624,0.5675,0.0214,0.0882,0.2525,2
0.94,0.2236,0.2374,-0.1857,0.7951,-0.3567,0.5668,0.0069,0.0861,0.2393,2
0.96,0.1342,-0.4403,0.498,0.7976,-0.3506,0.5621,0.0222,0.0868,0.2376,2
0.98,-0.2075,-1.9595,-0.4155,0.8025,-0.3516,0.5558,0.021,0.0881,0.2338,2
1.0,-0.3627,-1.8488,-0.2674,0.8026,-0.3553,0.5613,0.0073,0.0833,0.2358,2
1.02,-0.6896,-1.8109,0.2974,0.7996,-0.3485,0.5601,0.0093,0.0849,0.2354,2
1.04,-0.5111,-1.4878,0.2341,0.8002,-0.3447,0.5499,0.01,0.0876,0.2361,2
1.06,-0.0023,-1.0161,0.3996,0.8091,-0.3529,0.5508,0.0156,0.0832,0.2417,2
1.08,-0.1009,-1.2166,0.44,0.7988,-0.3509,0.5519,0.0106,0.0818,0.2412,2
1.1,-0.462,-0.6227,0.1186,0.8031,-0.3528,0.5597,0.0015,0.0836,0.2369,2
1.12,-0.0376,-0.4117,0.0142,0.8112,-0.3522,0.5638,0.002,0.0834,0.2354,2
1.14,-0.2551,0.6853,0.1836,0.8022,-0.3521,0.5533,0.0123,0.0833,0.2356,2
1.16,0.1617,0.6287,-0.236,0.7946,-0.3516,0.5648,0.0206,0.0853,0.2369,2
1.18,0.0443,0.8236,0.1335,0.8076,-0.3498,0.5595,0.0062,0.0859,0.2435,2
1.2,0.3369,0.1728,0.2358,0.8093,-0.3519,0.5604,0.0104,0.0792,0.2378,2
1.22,-0.1316,-0.0258,-0.1332,0.8,-0.3565,0.5591,0.0106,0.0841,0.2494,2
1.24,0.2789,0.8087,0.079,0.8106,-0.3525,0.5654,0.0156,0.0819,0.2282,2
1.26,-0.0585,0.7596,-0.1139,0.7964,-0.354,0.5537,0.0047,0.0834,0.2321,2
1.28,-0.2739,0.8767,-0.3274,0.7979,-0.3549,0.5616,0.0041,0.0836,0.2316,2
1.3,-0.4376,0.0924,0.0479,0.8011,-0.3514,0.5576,0.0178,0.0823,0.238,2
1.32,-0.4118,-0.5718,-0.0645,0.8018,-0.354,0.5632,0.0232,0.0834,0.238,2
1.34,-0.1023,0.2733,0.0224,0.8106,-0.3497,0.5608,0.0109,0.0833,0.2472,2
1.36,0.3478,1.1553,0.2086,0.8068,-0.3463,0.5649,0.0107,0.0889,0.2385,2
1.38,-0.0621,0.2299,0.2725,0.8006,-0.3471,0.5714,0.0154,0.0825,0.2348,2
1.4,0.1471,0.2653,0.8468,0.811,-0.3511,0.5603,0.0198,0.0813,0.2396,2
1.42,-0.4366,-0.4634,0.5557,0.811,-0.3495,0.5625,0.026,0.0821,0.2309,2
1.44,-0.1588,0.2164,0.8843,0.7952,-0.3452,0.5552,0.0173,0.0827,0.2325,2
1.46,-0.5898,-0.7599,0.3707,0.806,-0.3551,0.5674,0.0238,0.0845,0.2408,2
1.48,-0.1539,-1.6625,0.7261,0.7977,-0.3536,0.5585,0.0104,0.085,0.2369,2
1.5,-0.4184,-0.9161,0.7796,0.8177,-0.3539,0.5629,0.0014,0.0842,0.2317,2
1.52,0.0024,0.2537,0.527,0.8048,-0.349,0.5634,0.0055,0.0827,0.2562,2
1.54,0.0275,0.032,0.2918,0.809,-0.3498,0.556,0.0237,0.0838,0.2388,2
1.56,0.0929,-0.1635,0.8632,0.8068,-0.3522,0.5618,0.0138,0.0854,0.2494,2
1.58,0.0944,0.5473,0.7002,0.8048,-0.357,0.5633,0.0097,0.0807,0.246,2
1.6,0.1072,1.0762,0.5201,0.802,-0.3566,0.5634,0.0005,0.0868,0.2367,2
1.62,-0.1814,-0.3091,0.2654,0.7997,-0.3593,0.5669,0.0082,0.0787,0.2356,2
1.64,-0.1449,0.2516,0.1244,0.7986,-0.3547,0.5651,0.0085,0.0826,0.224,2
1.66,-0.1034,1.6466,-0.0721,0.794,-0.3526,0.5647,0.0068,0.0797,0.2328,2
1.68,-0.2696,-0.431,0.3842,0.7955,-0.3543,0.5565,0.0206,0.0787,0.2396,2
1.7,-0.2378,-1.0232,0.5007,0.7966,-0.3568,0.5596,0.0066,0.0815,0.2369,2
1.72,-0.0474,0.1077,0.0512,0.8118,-0.3547,0.5649,0.0063,0.0774,0.2418,2
1.74,-0.1409,1.4974,0.2567,0.7953,-0.3572,0.5686,0.0239,0.0802,0.2448,2
1.76,-0.1294,0.9727,-0.0074,0.7911,-0.3497,0.5636,0.0218,0.0771,0.2328,2
1.78,-0.0595,0.66,0.0982,0.7951,-0.3557,0.557,0.0088,0.0806,0.2435,2
1.8,-0.301,-0.9617,0.5463,0.794,-0.3505,0.5563,0.0115,0.0776,0.2454,2
1.82,-0.5429,-2.6997,0.8898,0.7906,-0.3544,0.553,0.0184,0.0808,0.2398,2
1.84,-0.6622,-1.584,0.6924,0.814,-0.3637,0.564,0.026,0.0811,0.2503,2
1.86,-0.6489,-0.2009,0.4559,0.805,-0.3553,0.5612,0.0121,0.0837,0.2369,2
1.88,-0.1873,0.8272,-0.0845,0.8061,-0.3506,0.5548,0.0108,0.0836,0.2358,2
1.9,0.082,2.0367,0.2682,0.8062,-0.356,0.5551,0.0079,0.0812,0.235,2
1.92,0.1356,0.4903,0.0068,0.8099,-0.3513,0.5648,0.0064,0.0817,0.2417,2
1.94,-0.4136,0.1813,0.2491,0.8004,-0.3591,0.5741,0.0215,0.0811,0.2331,2
1.96,-0.0453,-0.6971,0.4546,0.808,-0.3585,0.5635,0.0163,0.08,0.2333,2
1.98,-0.1713,0.8644,0.2613,0.8039,-0.3554,0.5648,0.0115,0.0803,0.2438,2
2.0,-0.1222,0.9187,-0.0568,0.8057,-0.3517,0.5595,0.0136,0.0839,0.2382,2
2.02,-0.5073,0.0296,-0.1615,0.7981,-0.3494,0.563,0.0162,0.0832,0.237,2
2.04,-0.3447,-2.032,0.1221,0.8004,-0.3492,0.5561,0.0019,0.0853,0.2355,2
2.06,-0.4982,-2.0595,-0.0539,0.8106,-0.3509,0.5544,0.0031,0.0842,0.2372,2
2.08,-0.1496,0.4941,0.1789,0.8093,-0.3561,0.5511,0.0086,0.0807,0.2323,2
2.1,0.4002,1.7923,0.4977,0.805,-0.3563,0.5604,0.0164,0.0804,0.2423,2
2.12,0.0365,0.5205,0.377,0.7926,-0.352,0.5654,0.0106,0.0818,0.238,2
2.14,-0.4042,-0.1572,0.354,0.7954,-0.3521,0.5508,0.0126,0.0828,0.2384,2
2.16,-0.3204,-2.151,0.1477,0.8057,-0.3468,0.5539,0.0043,0.0826,0.2295,2
2.18,-0.3084,-1.4444,0.4531,0.8134,-0.3521,0.5615,0.0225,0.0841,0.243,2
