time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.463,-1.8979,0.1454,0.7623,-0.3826,0.5847,0.0072,0.079,0.231,2
0.04,0.171,-0.9823,0.1675,0.7758,-0.3882,0.5803,0.003,0.0816,0.2358,2
0.06,0.2948,-0.1564,0.2522,0.7642,-0.3776,0.5769,0.0013,0.0851,0.2329,2
0.08,-0.3103,-0.2955,0.5372,0.7627,-0.3787,0.5729,0.0042,0.0834,0.2342,2
0.1,-0.3617,0.2016,0.7153,0.7689,-0.3819,0.584,0.0006,0.0812,0.2402,2
0.12,-0.0192,0.268,0.2568,0.77,-0.3872,0.5843,0.0,0.0816,0.2374,2
0.14,0.0488,0.3616,-0.0743,0.7705,-0.3886,0.5868,0.0,0.0807,0.2368,2
0.16,0.1002,0.317,-0.0136,0.7634,-0.3745,0.5746,0.0,0.0828,0.2423,2
0.18,0.0126,-0.3983,-0.0293,0.7685,-0.3747,0.5752,0.0,0.0817,0.2373,2
0.2,-0.5713,-0.5103,0.2035,0.7778,-0.384,0.5754,0.0,0.0852,0.2333,2
0.22,-0.2459,0.6746,0.4688,0.7706,-0.3874,0.5744,0.0,0.0817,0.2294,2
0.24,0.4947,0.9531,0.3403,0.766,-0.3827,0.5749,0.0007,0.0826,0.2235,2
0.26,0.503,-0.8234,0.4446,0.7662,-0.3849,0.5781,0.0031,0.0837,0.2255,2
0.28,-0.5614,-1.8791,0.4932,0.7709,-0.3806,0.5755,0.0,0.0816,0.2347,2
0.3,0.1282,-1.1585,0.6987,0.7667,-0.3816,0.5737,0.0,0.0798,0.2332,2
0.32,0.5304,-0.9576,1.1209,0.763,-0.3783,0.5824,0.0,0.0777,0.2542,2
0.34,0.0192,-1.5867,1.9677,0.7722,-0.3812,0.5729,0.0059,0.0813,0.2358,2
0.36,0.0273,-1.18,2.3113,0.7757,-0.3807,0.5831,0.0,0.0806,0.2402,2
0.38,-0.0554,-0.9187,1.4821,0.7732,-0.3811,0.5866,0.0022,0.084,0.2396,2
0.4,-0.2639,-0.0577,0.4566,0.7704,-0.3831,0.5789,0.0019,0.0822,0.2431,2
0.42,-0.4284,-0.0554,-0.2252,0.7631,-0.3827,0.5735,0.0,0.0774,0.2368,2
0.44,-0.1696,-0.1363,-0.2657,0.7694,-0.3775,0.578,0.003,0.0796,0.2489,2
0.46,-0.5788,-0.1438,-0.593,0.7741,-0.3873,0.574,0.0076,0.0813,0.2425,2
