time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-1.0854,-0.7529,1.2882,0.7356,-0.3725,0.5834,0.0385,0.0692,0.225,2
0.04,-1.5627,0.4452,0.6502,0.7288,-0.3697,0.594,0.0391,0.0739,0.2193,2
0.06,-0.4253,1.9525,0.1819,0.7413,-0.3699,0.5771,0.0414,0.0792,0.2228,2
0.08,0.9854,-3.0302,1.0082,0.7361,-0.378,0.5754,0.0396,0.0743,0.2101,2
0.1,1.4029,-1.9985,1.8414,0.7337,-0.3756,0.5821,0.0406,0.0726,0.1973,2
0.12,3.1826,1.7761,1.3331,0.7388,-0.3722,0.5787,0.0343,0.0746,0.2073,2
0.14,1.202,1.7104,-0.4725,0.7218,-0.3637,0.5949,0.0401,0.0737,0.2163,2
0.16,0.1729,0.3787,-1.0561,0.7304,-0.3654,0.583,0.0501,0.08,0.2234,2
0.18,-0.2499,-0.6454,-0.9651,0.7362,-0.3613,0.5802,0.0399,0.0765,0.2186,2
0.2,0.6655,-0.5019,-0.1068,0.7426,-0.3652,0.5892,0.0437,0.0724,0.2266,2
0.22,0.5947,1.9777,-0.1151,0.7424,-0.37,0.5992,0.0415,0.0782,0.2261,2
0.24,0.2803,0.7812,-0.2112,0.7218,-0.3637,0.5923,0.0452,0.0769,0.2248,2
0.26,0.0048,-0.3399,-0.5002,0.7313,-0.3598,0.5966,0.0402,0.0753,0.2195,2
0.28,-0.5475,-0.2927,-0.5038,0.7338,-0.3631,0.588,0.0475,0.0752,0.2098,2
0.3,-0.7909,0.232,-0.1386,0.7423,-0.3651,0.5893,0.0385,0.0773,0.2143,2
0.32,-0.5314,-0.322,0.2225,0.7342,-0.3648,0.5859,0.0438,0.073,0.2231,2
0.34,-0.694,-1.1956,0.2739,0.7381,-0.3587,0.5895,0.0322,0.0737,0.2249,2
0.36,0.2601,0.6207,-0.1196,0.7414,-0.3614,0.5882,0.0433,0.0739,0.2104,2
0.38,0.4435,0.0942,0.5979,0.7384,-0.356,0.581,0.0429,0.0745,0.224,2
0.4,0.8637,-1.4322,1.6167,0.7402,-0.3612,0.5768,0.0439,0.072,0.2121,2
0.42,-0.2576,0.0599,1.3627,0.7346,-0.3661,0.5774,0.0391,0.0737,0.2147,2
0.44,-0.1132,2.3028,1.0981,0.7316,-0.3659,0.5972,0.0387,0.0747,0.218,2
0.46,0.1572,1.6187,1.0617,0.7258,-0.3651,0.5988,0.036,0.0744,0.23,2
0.48,-0.4426,-0.1725,1.6274,0.7243,-0.3679,0.5891,0.0449,0.0759,0.2624,2
0.5,-0.9425,-0.4375,1.5588,0.7265,-0.3713,0.5785,0.0236,0.0807,0.2628,2
0.52,-0.2704,-0.2952,1.8676,0.7305,-0.3666,0.5782,0.0275,0.08,0.2655,2
0.54,0.0895,-1.6088,2.0929,0.7425,-0.369,0.5843,0.0371,0.0781,0.2542,2
0.56,-0.3518,-1.9006,1.8677,0.7474,-0.364,0.5888,0.0385,0.0749,0.2273,2
0.58,0.1371,-0.2255,0.8566,0.7322,-0.3652,0.5872,0.0448,0.0738,0.2169,2
0.6,0.8142,-0.3137,1.4318,0.7273,-0.3725,0.5884,0.0324,0.0721,0.2147,2
0.62,1.1878,-1.7559,2.234,0.733,-0.3687,0.5754,0.0327,0.0742,0.2122,2
0.64,2.0628,-2.1006,3.3954,0.7388,-0.3713,0.5815,0.0324,0.0758,0.2402,2
0.66,2.1444,-2.2638,3.6545,0.7305,-0.369,0.5922,0.0349,0.0749,0.2332,2
0.68,1.4315,-3.2044,3.3445,0.7345,-0.3678,0.5987,0.0343,0.0743,0.2171,2
0.7,0.9653,0.2365,0.7269,0.7417,-0.3609,0.5851,0.0364,0.075,0.2219,2
0.72,-1.2645,0.754,0.3079,0.735,-0.3678,0.5753,0.0339,0.0741,0.2405,2
0.74,-2.9957,1.0934,0.8841,0.7276,-0.3672,0.5805,0.0361,0.0736,0.2446,2
0.76,-2.6149,1.872,0.9649,0.7382,-0.3692,0.5827,0.0317,0.0749,0.212,2
0.78,-2.2714,1.3772,0.6616,0.7379,-0.3711,0.5876,0.0436,0.0721,0.2373,2
0.8,-2.2712,-0.5478,1.132,0.7255,-0.3697,0.5841,0.0437,0.0743,0.2415,2
0.82,-1.0431,-1.8656,1.9671,0.7381,-0.3699,0.5846,0.0429,0.0773,0.2398,2
0.84,-0.8811,-1.7746,1.5352,0.7392,-0.3702,0.5781,0.0422,0.078,0.2384,2
0.86,0.01,-0.06,1.7141,0.7412,-0.3691,0.5804,0.0357,0.0804,0.2391,2
0.88,0.2815,1.9487,2.5405,0.7268,-0.3666,0.5719,0.0365,0.0752,0.2481,2
0.9,0.3701,-0.4973,2.1613,0.7245,-0.3699,0.5767,0.0428,0.0751,0.2441,2
0.92,-0.1206,-2.2189,1.6677,0.7361,-0.3766,0.5806,0.0439,0.0778,0.2522,2
0.94,-0.3177,-0.5346,1.8832,0.73,-0.3775,0.5744,0.048,0.0812,0.2574,2
0.96,-0.1416,1.3022,1.5989,0.7312,-0.3732,0.5729,0.0358,0.0793,0.2452,2
0.98,-0.1063,0.2121,0.6686,0.7336,-0.3758,0.5832,0.0525,0.0791,0.2438,2
1.0,-0.0419,-0.6678,0.5173,0.7291,-0.3769,0.5764,0.0467,0.0812,0.2515,2
1.02,-0.0422,1.1492,0.249,0.7265,-0.374,0.5836,0.0311,0.0789,0.2551,2
1.04,0.4507,-0.5235,0.7536,0.7231,-0.3777,0.5917,0.0373,0.0798,0.2721,2
1.06,0.4563,0.116,0.4679,0.7198,-0.378,0.5918,0.0407,0.0802,0.2585,2
1.08,-0.0311,0.3633,0.7769,0.7309,-0.3688,0.5831,0.0443,0.0751,0.2519,2
1.1,-0.3328,0.1477,1.0533,0.7274,-0.373,0.5795,0.0405,0.0793,0.2569,2
1.12,-0.3646,0.5635,0.9682,0.7266,-0.3744,0.5809,0.0432,0.0798,0.2458,2
1.14,-0.3036,0.7096,-1.0559,0.7244,-0.3692,0.5773,0.0352,0.0741,0.2412,2
1.16,-0.3265,2.3032,-0.3446,0.7313,-0.3742,0.5827,0.0416,0.0789,0.2459,2
1.18,0.115,3.1833,-0.9015,0.7251,-0.3749,0.5817,0.0451,0.0786,0.2509,2
1.2,-0.3116,0.7173,-0.8581,0.7289,-0.3758,0.5831,0.0405,0.079,0.2674,2
1.22,-0.0726,-0.3611,-0.4969,0.725,-0.374,0.5829,0.0487,0.0744,0.2355,2
1.24,0.0991,-0.7101,-0.0538,0.7241,-0.375,0.5831,0.0335,0.0788,0.2326,2
1.26,-0.7132,-0.3089,0.4908,0.7287,-0.3694,0.582,0.0365,0.0766,0.237,2
