time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.0472,-2.1196,0.8011,0.7196,-0.384,0.5769,0.0588,0.0711,0.2335,2
0.04,0.3253,-3.5514,0.677,0.718,-0.3733,0.5744,0.0573,0.0681,0.2347,2
0.06,0.2137,-4.9953,0.7105,0.7221,-0.3706,0.5667,0.0578,0.0741,0.214,2
0.08,0.3274,-4.4768,1.2977,0.7307,-0.3693,0.5693,0.0556,0.0708,0.2246,2
0.1,-0.8385,1.8068,0.5012,0.7278,-0.3587,0.5764,0.0522,0.0738,0.2219,2
0.12,-0.9496,4.979,-0.4507,0.7294,-0.3618,0.5714,0.0548,0.0723,0.2149,2
0.14,-0.2102,2.5544,-0.5138,0.7292,-0.3784,0.5661,0.0629,0.0703,0.2285,2
0.16,-0.7251,-0.5643,-0.7266,0.7267,-0.3841,0.5677,0.0594,0.072,0.2314,2
0.18,-1.0056,-1.3305,-0.846,0.7224,-0.3899,0.5736,0.0537,0.0703,0.22,2
0.2,-0.6473,-0.4288,-0.3792,0.722,-0.3912,0.572,0.0534,0.0707,0.2193,2
0.22,-0.552,0.8758,0.0382,0.7264,-0.3853,0.5726,0.0538,0.075,0.2194,2
0.24,-0.2441,1.3305,0.161,0.7218,-0.3828,0.5825,0.0565,0.074,0.2185,2
0.26,0.0241,-0.058,0.4993,0.7112,-0.379,0.58,0.0631,0.0721,0.2361,2
0.28,-0.1562,-1.5104,0.846,0.7223,-0.3941,0.5794,0.0673,0.0716,0.2301,2
0.3,0.1341,-0.6707,0.9937,0.7277,-0.3964,0.5789,0.0574,0.0716,0.2255,2
0.32,0.9377,0.9909,0.6566,0.7199,-0.3907,0.5771,0.0509,0.0726,0.2297,2
0.34,1.1726,1.7821,0.5849,0.7143,-0.3703,0.5701,0.0623,0.0712,0.2174,2
0.36,0.0078,0.2719,1.1606,0.7262,-0.3715,0.573,0.0607,0.0755,0.2166,2
0.38,0.0101,-1.0064,1.4831,0.7315,-0.3739,0.5692,0.0537,0.0719,0.2264,2
0.4,-0.6553,-1.0592,1.1767,0.7298,-0.3814,0.5712,0.0517,0.0726,0.2293,2
0.42,-1.3622,-0.7452,0.4925,0.7365,-0.3801,0.5698,0.0523,0.0742,0.2217,2
0.44,-0.9987,1.0326,-0.4298,0.7357,-0.3842,0.5771,0.0535,0.0711,0.2223,2
0.46,-0.9337,1.9779,-0.8356,0.7293,-0.3785,0.5761,0.0553,0.0735,0.2297,2
0.48,-1.498,1.3099,-1.0536,0.732,-0.3722,0.5736,0.0616,0.0736,0.23,2
0.5,-1.789,0.7001,-1.6666,0.7274,-0.3754,0.57,0.0642,0.0729,0.2177,2
0.52,-1.8785,0.4119,-1.5986,0.7145,-0.3756,0.5664,0.0555,0.0736,0.2183,2
0.54,-1.9358,0.6074,-0.9095,0.7128,-0.3709,0.5662,0.0512,0.0736,0.2282,2
0.56,-1.3345,0.8802,-0.4396,0.7229,-0.3761,0.566,0.0562,0.0744,0.2273,2
