time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.049,1.0415,0.4526,0.7728,-0.3764,0.5512,0.0073,0.0786,0.2205,2
0.04,0.3415,0.6381,0.378,0.7718,-0.3801,0.54,0.0052,0.0777,0.2121,2
0.06,-0.0384,0.662,0.1567,0.7697,-0.3821,0.5435,0.0056,0.076,0.2231,2
0.08,0.1286,0.8011,0.4749,0.7728,-0.38,0.5509,0.0045,0.0747,0.2156,2
0.1,-0.8439,0.9777,-0.0622,0.7694,-0.3776,0.5465,0.0071,0.0754,0.209,2
0.12,-0.9905,-0.3778,0.0406,0.7712,-0.3795,0.5469,0.0041,0.0749,0.2235,2
0.14,-1.0629,0.1536,-0.2195,0.7746,-0.3787,0.541,0.007,0.0727,0.2077,2
0.16,-0.8409,0.6173,-0.6712,0.7769,-0.38,0.5452,0.0047,0.0751,0.1936,2
0.18,-0.6399,0.3124,-1.0491,0.7738,-0.3865,0.5392,0.0044,0.0725,0.1682,2
0.2,-0.5705,-0.3849,-1.0008,0.7694,-0.3851,0.541,0.0057,0.0713,0.1744,2
0.22,-0.4977,-0.3488,-0.8681,0.7683,-0.3793,0.5474,0.0055,0.0704,0.1627,2
0.24,-0.3891,-0.9452,-0.464,0.768,-0.3854,0.5448,0.0044,0.0738,0.1709,2
0.26,-0.1039,0.2296,-0.5763,0.77,-0.3885,0.5449,0.0063,0.0717,0.1651,2
0.28,-0.2555,2.2876,-0.9136,0.7819,-0.3718,0.5444,0.0042,0.0695,0.1689,2
0.3,-0.2726,2.4191,-0.9159,0.7756,-0.3672,0.5451,0.0049,0.0699,0.1693,2
0.32,-0.5374,1.7202,-0.5457,0.7681,-0.3664,0.5554,0.0056,0.0723,0.1767,2
0.34,-0.973,1.6747,-0.487,0.7702,-0.3617,0.5511,0.005,0.0712,0.1618,2
0.36,-1.6867,0.2654,-0.5714,0.77,-0.3734,0.544,0.0064,0.0728,0.1703,2
0.38,-1.6069,0.3672,-0.671,0.7758,-0.3763,0.5534,0.0077,0.0705,0.167,2
0.4,-1.4004,1.4629,-0.5875,0.7792,-0.3765,0.5443,0.0037,0.07,0.1666,2
0.42,-0.9982,-1.083,-0.2201,0.7698,-0.3859,0.5414,0.0045,0.0722,0.1735,2
0.44,-0.9862,-1.5071,-0.1406,0.7621,-0.3746,0.5499,0.0046,0.0717,0.1689,2
0.46,-1.2784,1.2313,-0.2434,0.7711,-0.3602,0.5567,0.0063,0.0723,0.1572,2
0.48,-1.969,0.2431,-0.0016,0.784,-0.3671,0.5604,0.0086,0.0717,0.1764,2
0.5,-2.8057,-0.3576,0.3722,0.7886,-0.3704,0.5526,0.0063,0.0665,0.1869,2
0.52,-3.2869,0.4876,0.5088,0.7816,-0.3755,0.5418,0.0055,0.068,0.1962,2
0.54,-2.364,2.1011,-0.1466,0.7653,-0.3717,0.5419,0.0042,0.0714,0.2114,2
0.56,-1.4301,1.176,-0.12,0.7541,-0.3728,0.5455,0.0052,0.0768,0.2279,2
0.58,-0.9569,-0.416,0.3649,0.7608,-0.3765,0.5454,0.0043,0.0744,0.2317,2
0.6,-0.3627,-1.7784,0.3572,0.772,-0.3815,0.5415,0.004,0.0688,0.2201,2
