time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.5128,-0.9513,0.5095,0.7291,-0.4031,0.5452,0.0,0.0826,0.259,2
0.04,1.7433,-1.0177,1.7967,0.7503,-0.4002,0.5497,0.0,0.0851,0.2537,2
0.06,2.1174,-1.4879,1.7535,0.7365,-0.4039,0.544,0.0,0.0858,0.2657,2
0.08,1.8484,-0.0265,1.0776,0.7304,-0.393,0.545,0.0,0.0848,0.2685,2
0.1,1.4193,1.2552,0.7016,0.7282,-0.3891,0.5474,0.0,0.0854,0.2704,2
0.12,1.2352,-0.3993,0.7121,0.722,-0.3993,0.5446,0.0,0.0847,0.2626,2
0.14,0.8838,-1.4085,0.472,0.7266,-0.4028,0.5502,0.0,0.0852,0.2594,2
0.16,0.3448,-0.3812,0.0948,0.7358,-0.3996,0.5583,0.0,0.0867,0.2641,2
0.18,-0.2753,1.1418,-0.2497,0.736,-0.3989,0.5518,0.0,0.0858,0.2687,2
0.2,-0.7197,2.4821,-0.8382,0.7294,-0.3954,0.5406,0.0001,0.0836,0.2644,2
0.22,-0.2383,2.9852,-1.145,0.7215,-0.3906,0.5475,0.0,0.0823,0.2439,2
0.24,-0.0436,3.2151,-0.4485,0.7374,-0.3909,0.558,0.0,0.0797,0.2455,2
0.26,0.1977,0.8005,0.0,0.7397,-0.4001,0.5492,0.0,0.0788,0.2409,2
0.28,0.7223,1.6769,-0.3696,0.7291,-0.3942,0.5499,0.0,0.0782,0.2414,2
0.3,1.2475,2.7513,-0.2028,0.7322,-0.3933,0.5549,0.0,0.0782,0.2482,2
0.32,0.8128,2.4933,0.1178,0.7288,-0.396,0.548,0.0,0.0767,0.2494,2
0.34,1.0002,1.4395,0.1834,0.7185,-0.3961,0.5548,0.0,0.0788,0.2436,2
0.36,0.2699,0.4379,0.3227,0.7345,-0.3964,0.5599,0.0,0.0782,0.2365,2
0.38,-0.7958,-0.4747,0.1468,0.74,-0.4025,0.5502,0.0,0.0772,0.2419,2
0.4,-1.3971,-1.0985,-0.2558,0.7254,-0.4018,0.5415,0.0,0.0778,0.2525,2
0.42,-1.2082,-1.276,-0.1494,0.7265,-0.3938,0.5447,0.0,0.0796,0.2498,2
0.44,-0.4073,-1.3078,0.3646,0.7419,-0.3937,0.5484,0.0,0.0806,0.2386,2
0.46,0.1049,-1.043,0.3443,0.7312,-0.3976,0.5461,0.0,0.0787,0.2405,2
0.48,0.3136,0.6557,0.3575,0.7269,-0.3936,0.5486,0.0,0.0783,0.2454,2
0.5,0.5844,2.568,0.4209,0.7349,-0.3912,0.5536,0.0,0.0757,0.2447,2
0.52,0.2175,2.0522,-0.1672,0.7389,-0.4,0.5479,0.0,0.0758,0.2259,2
0.54,0.5167,1.9436,-0.2976,0.7256,-0.3963,0.5603,0.0,0.0791,0.2419,2
0.56,0.3972,1.9557,-0.4922,0.7117,-0.3957,0.5606,0.0,0.0773,0.2508,2
0.58,-0.0713,-0.4546,-0.5036,0.7202,-0.401,0.5524,0.0009,0.0751,0.2386,2
0.6,-0.1412,-1.8476,-0.5221,0.7186,-0.404,0.5551,0.0,0.0798,0.2406,2
0.62,-0.0892,-1.8375,-0.4262,0.7161,-0.3965,0.556,0.0,0.0788,0.2418,2
0.64,-0.3985,-1.209,-0.0739,0.7274,-0.3916,0.5497,0.0,0.0756,0.234,2
0.66,-0.1162,0.0246,0.0507,0.7331,-0.3919,0.5507,0.0,0.076,0.2259,2
0.68,0.9905,1.9129,-0.1055,0.7292,-0.3893,0.5585,0.0,0.0769,0.223,2
0.7,1.2954,2.9364,0.1727,0.7402,-0.3891,0.5537,0.0,0.0772,0.2233,2
0.72,0.9884,1.0277,0.3993,0.7422,-0.3945,0.5439,0.0,0.0763,0.225,2
0.74,0.9996,-0.7873,-0.2295,0.7316,-0.3999,0.5431,0.0,0.0691,0.2363,2
0.76,1.2867,-0.6007,-1.3003,0.72,-0.3953,0.5545,0.0,0.0697,0.2058,2
0.78,1.3432,0.5609,-0.8696,0.7179,-0.3894,0.5626,0.0,0.0767,0.2351,2
0.8,1.493,-0.6697,-0.3665,0.7191,-0.3903,0.5523,0.0,0.0796,0.2351,2
0.82,2.2371,-0.7025,0.4729,0.7251,-0.391,0.555,0.0,0.0803,0.2358,2
0.84,3.0008,-0.3607,1.0283,0.7239,-0.3888,0.5608,0.0,0.0773,0.2307,2
0.86,3.4037,-0.4159,1.4582,0.7231,-0.3897,0.5733,0.0,0.0761,0.239,2
0.88,3.0145,-0.0414,1.5028,0.7247,-0.3884,0.566,0.0,0.0737,0.2193,2
0.9,1.821,-0.2966,1.7596,0.7276,-0.3887,0.5578,0.0,0.0712,0.2003,2
0.92,0.6526,-0.7954,2.336,0.7352,-0.3916,0.5634,0.0,0.0711,0.21,2
0.94,0.1311,0.5621,2.2958,0.7445,-0.3913,0.5544,0.0,0.0709,0.2081,2
0.96,-0.4034,1.6689,1.9169,0.7438,-0.3944,0.5419,0.0,0.0707,0.2026,2
0.98,-1.1048,1.2207,1.515,0.7409,-0.3942,0.5436,0.0,0.0692,0.1983,2
1.0,-1.1864,1.2191,-0.1174,0.752,-0.4008,0.5417,0.0,0.0658,0.204,2
1.02,-0.6424,0.6729,-0.4024,0.7339,-0.4018,0.547,0.0,0.0717,0.1982,2
1.04,0.0252,-0.6587,-0.0719,0.7306,-0.3927,0.5479,0.0,0.0704,0.1984,2
1.06,1.4852,0.6983,0.7126,0.7266,-0.3931,0.5636,0.0,0.0691,0.1873,2
1.08,1.1688,0.9304,0.7679,0.7206,-0.3938,0.5642,0.0,0.0701,0.1886,2
1.1,0.6837,-0.4118,0.4985,0.7184,-0.393,0.5547,0.0,0.0699,0.1867,2
1.12,0.408,-1.4632,0.7658,0.7223,-0.3924,0.5534,0.0,0.0702,0.1807,2
1.14,-0.2587,-0.6663,0.8136,0.7336,-0.3947,0.5499,0.0,0.0725,0.1722,2
1.16,-0.7806,-0.6482,0.621,0.7405,-0.3983,0.5436,0.0,0.0717,0.1676,2
1.18,-0.4064,-3.2624,0.8767,0.7402,-0.3999,0.5477,0.0,0.0676,0.1735,2
1.2,0.3966,-3.4975,0.6242,0.7502,-0.3993,0.5507,0.0,0.0695,0.1792,2
1.22,1.5973,0.9152,-0.3552,0.7502,-0.3962,0.5492,0.0,0.072,0.1742,2
1.24,1.6733,0.9575,-0.4688,0.7335,-0.3935,0.5415,0.0,0.0693,0.1787,2
1.26,2.2222,0.6078,-0.0463,0.7166,-0.3973,0.5517,0.0,0.0673,0.1655,2
1.28,2.1097,0.982,-0.9069,0.7091,-0.3907,0.5505,0.0,0.0729,0.1826,2
1.3,0.5801,-0.0939,-1.3285,0.7107,-0.3853,0.5599,0.0,0.0786,0.185,2
1.32,0.2668,-0.3284,-0.6211,0.7226,-0.3901,0.5699,0.0,0.0806,0.1881,2
1.34,0.233,-0.4095,-0.1263,0.7376,-0.3953,0.5643,0.0,0.0795,0.1908,2
1.36,0.132,-0.9679,0.442,0.7462,-0.3959,0.5477,0.0,0.0812,0.192,2
1.38,0.2261,-2.4233,0.4274,0.7442,-0.3943,0.5445,0.0,0.079,0.1957,2
1.4,0.2534,-2.6134,0.0041,0.7366,-0.3952,0.547,0.0,0.0769,0.1912,2
1.42,-0.018,-0.8012,0.0541,0.7352,-0.3976,0.5437,0.0,0.0785,0.1863,2
1.44,-0.158,-0.4869,0.146,0.7376,-0.3962,0.5482,0.0,0.0741,0.1937,2
1.46,-0.0813,-2.4841,-0.3295,0.7245,-0.3917,0.5516,0.0,0.071,0.1749,2
1.48,-0.1646,-2.6416,-0.5349,0.7333,-0.3882,0.5646,0.0,0.0698,0.1794,2
1.5,-0.6392,-0.9223,-1.2911,0.7323,-0.3954,0.569,0.0,0.0667,0.163,2
1.52,-1.203,-0.1301,-1.8172,0.7295,-0.3931,0.555,0.0,0.068,0.1744,2
1.54,-0.5935,-0.904,-1.4018,0.7325,-0.3871,0.5572,0.0,0.0626,0.1469,2
1.56,-1.0452,-0.7329,-1.1243,0.7328,-0.383,0.5564,0.0,0.0624,0.1599,2
1.58,-1.4246,0.9793,-1.059,0.7448,-0.3873,0.5453,0.0,0.0653,0.1554,2
1.6,-1.0278,0.9881,-1.2635,0.7431,-0.3878,0.5368,0.0,0.0649,0.1558,2
1.62,-0.7548,-0.7337,-0.8344,0.7388,-0.3873,0.5491,0.0,0.0727,0.1712,2
1.64,-0.6028,-1.3213,-0.1298,0.7378,-0.3872,0.5619,0.0,0.0785,0.1863,2
1.66,-0.1956,-1.0218,0.0742,0.7312,-0.3887,0.558,0.0003,0.0768,0.1864,2
1.68,0.2842,-1.8067,0.4026,0.724,-0.3879,0.5524,0.0,0.0791,0.1765,2
1.7,0.7949,-2.4078,1.5964,0.7298,-0.3761,0.5518,0.0,0.0783,0.1751,2
1.72,0.7117,-3.5943,2.3941,0.7405,-0.3824,0.5515,0.0,0.076,0.1777,2
1.74,0.3425,-2.4805,2.179,0.7442,-0.3831,0.5577,0.0,0.0787,0.1736,2
1.76,0.3995,-1.1742,2.35,0.7375,-0.3879,0.5453,0.0,0.0813,0.1829,2
1.78,0.6848,-0.7573,2.8632,0.7472,-0.3927,0.5511,0.0,0.0789,0.183,2
1.8,0.5453,-0.5422,2.3298,0.754,-0.397,0.5591,0.0,0.0779,0.1931,2
1.82,0.3081,0.2952,1.3345,0.7407,-0.3943,0.5591,0.0,0.0772,0.1864,2
1.84,0.3043,0.5898,1.416,0.7403,-0.3926,0.5524,0.0,0.0782,0.1772,2
1.86,0.2416,0.136,1.2293,0.7365,-0.3932,0.5464,0.0,0.0774,0.1708,2
1.88,-0.067,-0.1483,0.8818,0.7309,-0.3922,0.5439,0.0,0.0614,0.1487,2
1.9,-0.5085,-0.8104,1.0276,0.7343,-0.3928,0.5418,0.0,0.0584,0.1448,2
1.92,-0.2653,-1.4073,1.4164,0.7416,-0.3965,0.5429,0.0,0.0785,0.1741,2
1.94,0.8023,-0.4611,1.6559,0.7421,-0.3944,0.5487,0.0,0.0792,0.18,2
1.96,0.5776,-0.7405,1.4548,0.7332,-0.3893,0.5425,0.0,0.0788,0.1804,2
1.98,0.6708,0.2557,1.3792,0.7347,-0.3915,0.5443,0.0,0.0813,0.1969,2
2.0,0.8082,1.5484,1.097,0.7368,-0.3935,0.5429,0.0,0.0804,0.187,2
2.02,1.1251,1.1444,0.7342,0.7359,-0.3969,0.5572,0.0,0.0774,0.1761,2
2.04,0.448,0.2624,0.618,0.7423,-0.397,0.5477,0.0,0.0779,0.1754,2
2.06,-0.061,1.6562,0.3065,0.7352,-0.3934,0.5495,0.0,0.0717,0.1787,2
2.08,-0.3601,0.9449,-0.3589,0.7399,-0.3919,0.5442,0.0,0.0769,0.1727,2
2.1,-0.5348,0.3474,-0.9222,0.747,-0.3947,0.5428,0.0,0.0739,0.1643,2
2.12,-1.3014,0.3338,-1.1886,0.7509,-0.3967,0.5443,0.0,0.0725,0.1697,2
2.14,-2.173,0.3167,-1.3904,0.7469,-0.3948,0.5442,0.0,0.0744,0.1774,2
2.16,-2.3348,0.2702,-1.7062,0.7412,-0.3935,0.5457,0.0049,0.074,0.1729,2
2.18,-2.6474,0.5024,-2.5253,0.743,-0.3989,0.5503,0.0327,0.0744,0.1672,2
2.2,-4.3632,1.6578,-4.6446,0.7397,-0.4016,0.5566,0.0529,0.0749,0.1709,2
2.22,-5.8895,3.9635,-7.3859,0.7288,-0.3795,0.5707,0.057,0.0775,0.1705,2
2.24,-5.7816,6.5121,-7.8199,0.7256,-0.3647,0.5698,0.0575,0.0553,0.1705,2
2.26,-3.589,0.6683,-2.2089,0.729,-0.3888,0.5585,0.0612,0.0732,0.1354,2
2.28,-3.8858,-1.2286,-0.0689,0.7284,-0.3976,0.5402,0.0748,0.0758,0.1954,2
2.3,-3.4142,-1.5398,1.1171,0.7441,-0.4029,0.5468,0.0721,0.0778,0.1996,2
2.32,-0.4411,-0.9103,0.699,0.7463,-0.4013,0.5335,0.0645,0.0756,0.1977,2
2.34,1.1608,-0.3745,0.1624,0.7419,-0.3935,0.5353,0.0514,0.0557,0.1628,2
2.36,1.5404,0.395,0.2208,0.7368,-0.3906,0.5451,0.0448,0.057,0.1542,2
2.38,1.3817,-0.2632,0.6579,0.736,-0.3893,0.5486,0.0417,0.0698,0.1267,2
2.4,0.7117,-2.3354,1.2983,0.7384,-0.388,0.5449,0.0346,0.0621,0.1334,2
2.42,0.4021,-2.9818,1.6644,0.741,-0.3895,0.543,0.0327,0.057,0.1999,2
2.44,0.9918,-1.0196,1.1578,0.7456,-0.3907,0.5516,0.0302,0.0793,0.1996,2
2.46,0.7233,1.119,0.6053,0.7473,-0.391,0.5627,0.0,0.0704,0.1852,2
2.48,0.1598,1.9136,0.7055,0.7258,-0.3889,0.5582,0.0,0.0683,0.1814,2
2.5,0.0811,2.5102,0.2904,0.7324,-0.3895,0.5546,0.0,0.0831,0.1897,2
2.52,-0.8162,1.3123,0.4606,0.7332,-0.3845,0.5629,0.0,0.0804,0.1947,2
2.54,-1.3403,0.454,0.3948,0.7365,-0.3914,0.5464,0.0,0.0817,0.197,2
2.56,-1.9183,-0.1385,0.1659,0.7358,-0.3956,0.5499,0.0,0.0775,0.2025,2
2.58,-2.1224,1.9634,0.1568,0.7399,-0.3925,0.5483,0.0,0.076,0.1897,2
2.6,-1.9799,4.0546,0.4083,0.7405,-0.3875,0.5525,0.0,0.0763,0.1853,2
2.62,-1.6124,4.129,0.6132,0.7338,-0.388,0.55,0.0,0.0757,0.1783,2
2.64,-1.2385,2.7077,0.5712,0.7307,-0.3877,0.5427,0.0,0.0744,0.1693,2
2.66,-1.237,1.1821,0.1429,0.7385,-0.3887,0.548,0.0,0.0606,0.1379,2
2.68,-1.3185,0.7003,-0.3168,0.7484,-0.3952,0.5592,0.0,0.0382,0.0849,2
2.7,-0.6686,1.6678,-0.217,0.7451,-0.3948,0.5518,0.0,0.0381,0.0746,2
2.72,-0.05,2.4284,-0.2915,0.725,-0.394,0.5405,0.0,0.0407,0.0809,2
2.74,-0.0523,0.9998,0.0323,0.7197,-0.3911,0.5517,0.0,0.0375,0.0874,2
2.76,-0.347,-0.4918,0.6104,0.7446,-0.3896,0.5552,0.0,0.0865,0.2094,2
2.78,-0.6781,-1.1577,1.4747,0.7333,-0.3957,0.5535,0.0,0.0903,0.1968,2
2.8,-0.4036,-0.2509,1.0685,0.7248,-0.3949,0.5534,0.0,0.0883,0.2028,2
2.82,-0.129,-0.6469,0.6342,0.7225,-0.3926,0.5569,0.0,0.0868,0.205,2
2.84,-0.0345,-1.1883,0.336,0.725,-0.3965,0.5533,0.0,0.0877,0.2,2
2.86,0.1906,-1.3179,0.3756,0.7354,-0.3968,0.5486,0.0,0.0879,0.2017,2
2.88,0.6325,-0.9844,0.4418,0.7431,-0.3943,0.5472,0.0,0.087,0.2085,2
2.9,0.6557,-0.8395,0.341,0.7409,-0.394,0.5481,0.0,0.0866,0.2112,2
2.92,0.1244,-0.5531,-0.2104,0.7377,-0.3935,0.552,0.0,0.0853,0.2149,2
2.94,-0.0007,0.3365,-0.983,0.7335,-0.3893,0.5557,0.0,0.0806,0.2218,2
2.96,0.7217,0.0557,-0.8102,0.7194,-0.3861,0.5531,0.0,0.0787,0.2165,2
2.98,1.241,-1.2372,-0.5277,0.7323,-0.3927,0.5587,0.0,0.0898,0.2186,2
3.0,1.5251,-0.5684,-0.156,0.7303,-0.3984,0.5546,0.0,0.0864,0.2328,2
3.02,1.9718,0.659,0.4362,0.7282,-0.3968,0.5435,0.0,0.0866,0.1976,2
3.04,2.5539,0.4061,0.6893,0.7359,-0.3915,0.5426,0.0,0.0875,0.1959,2
3.06,2.5512,-0.139,0.2648,0.7354,-0.3945,0.5452,0.0,0.0887,0.1931,2
3.08,2.1007,-0.8876,0.3135,0.7428,-0.3931,0.5511,0.0,0.0891,0.1907,2
3.1,2.2048,0.059,0.7198,0.7416,-0.3916,0.5574,0.0,0.0887,0.1854,2
3.12,2.4671,0.5521,0.8897,0.7353,-0.3893,0.5608,0.0,0.0876,0.1863,2
3.14,2.3085,0.8156,0.9218,0.7291,-0.3866,0.5624,0.0,0.0648,0.144,2
3.16,1.6981,0.8976,0.8392,0.7294,-0.388,0.5605,0.0,0.0399,0.0813,2
3.18,0.9592,0.6003,0.7363,0.7338,-0.3919,0.5555,0.0,0.0523,0.1034,2
3.2,0.5263,1.4203,0.8741,0.7338,-0.3938,0.5547,0.0012,0.0841,0.1889,2
3.22,0.5521,2.7752,0.7041,0.7368,-0.3956,0.5565,0.0,0.0879,0.1798,2
3.24,0.1891,0.9451,0.1022,0.7365,-0.3861,0.5513,0.0,0.0849,0.1819,2
3.26,-0.2494,-0.3842,0.6725,0.7317,-0.3921,0.5553,0.0,0.0836,0.1723,2
3.28,-0.4656,-1.246,0.7322,0.7546,-0.39,0.5493,0.0,0.0731,0.1452,2
3.3,-0.6459,-2.7788,1.5178,0.7373,-0.3853,0.5465,0.0,0.0773,0.1619,2
3.32,0.0017,-1.2131,1.2778,0.7312,-0.3771,0.5533,0.0,0.0762,0.1567,2
3.34,-0.3614,0.1775,1.1756,0.7412,-0.3839,0.5549,0.0,0.0779,0.1624,2
3.36,-0.6801,0.3314,0.7193,0.7373,-0.3904,0.5592,0.0,0.0769,0.1662,2
3.38,-0.5197,1.5344,0.1095,0.7243,-0.387,0.5495,0.0,0.0775,0.1617,2
3.4,-0.3445,2.2024,-0.4549,0.7157,-0.3852,0.5483,0.0,0.0796,0.168,2
3.42,-0.5164,0.6905,-0.2775,0.7243,-0.3909,0.5585,0.0,0.0795,0.1742,2
3.44,-0.6994,-1.396,0.3567,0.7354,-0.3958,0.5568,0.0,0.077,0.1717,2
3.46,-0.4567,-2.1803,0.3194,0.7251,-0.3953,0.5488,0.0,0.0769,0.1791,2
3.48,0.0109,-1.8976,0.7058,0.7262,-0.3913,0.5473,0.0,0.081,0.1744,2
3.5,0.9417,-1.9722,1.2725,0.7428,-0.3894,0.542,0.0,0.0784,0.161,2
3.52,1.9174,-1.2333,0.715,0.724,-0.391,0.5571,0.0,0.0773,0.1635,2
3.54,1.312,-0.4099,0.5719,0.7428,-0.3938,0.5511,0.0,0.0784,0.1785,2
3.56,0.3452,1.3409,0.5016,0.7474,-0.386,0.5515,0.0009,0.0778,0.1736,2
3.58,-1.7923,0.1039,1.0889,0.7333,-0.3825,0.5547,0.0,0.0776,0.1696,2
3.6,-1.7659,0.3321,1.2271,0.7268,-0.3865,0.5602,0.0,0.0789,0.1584,2
3.62,-1.0666,0.0116,0.914,0.7377,-0.3917,0.5589,0.0,0.0785,0.1704,2
3.64,-0.4526,-0.6375,0.4388,0.7449,-0.3957,0.56,0.0,0.0771,0.1669,2
3.66,-0.2389,-1.2315,0.6504,0.7438,-0.396,0.5626,0.0,0.0794,0.1612,2
3.68,-0.2838,-0.7715,1.4372,0.7431,-0.3902,0.5585,0.0,0.0811,0.1668,2
3.7,-0.1227,0.6271,2.0568,0.7424,-0.386,0.5505,0.0,0.0784,0.1651,2
3.72,0.1704,0.4881,2.3414,0.7355,-0.3901,0.5465,0.0,0.0781,0.1588,2
3.74,0.1909,-1.2328,2.2128,0.727,-0.3892,0.5466,0.0,0.0807,0.1607,2
3.76,0.2668,-1.5112,2.3323,0.7366,-0.3963,0.5586,0.0,0.0816,0.1582,2
3.78,0.3711,-1.1172,2.1915,0.7374,-0.3974,0.5573,0.0,0.0816,0.1613,2
3.8,0.1058,-1.6362,2.2128,0.7313,-0.3921,0.5444,0.0002,0.0793,0.1635,2
3.82,0.7248,0.5954,2.2074,0.7308,-0.392,0.5548,0.0012,0.0783,0.1658,2
3.84,0.1523,-0.2892,1.8621,0.7348,-0.396,0.5568,0.0,0.0802,0.1602,2
3.86,-0.448,-1.2804,1.5664,0.7366,-0.3916,0.5474,0.0,0.0792,0.1671,2
3.88,-0.8798,-1.5751,1.9627,0.7406,-0.3882,0.5489,0.0,0.0779,0.1791,2
3.9,-1.1777,-0.7354,1.9876,0.7405,-0.3929,0.551,0.0,0.0788,0.1733,2
3.92,-1.4909,0.0287,1.6408,0.7363,-0.3982,0.5515,0.0,0.0785,0.172,2
3.94,-1.8959,0.2947,1.5461,0.7296,-0.4013,0.5532,0.0,0.0779,0.182,2
3.96,-2.2822,0.5173,1.6744,0.7229,-0.4029,0.553,0.0,0.079,0.1799,2
3.98,-2.3516,0.6652,1.7338,0.7237,-0.4014,0.5519,0.0,0.0796,0.1691,2
4.0,-2.1038,0.982,1.6668,0.7321,-0.4039,0.5536,0.0,0.079,0.1762,2
4.02,-2.5823,0.8479,1.1729,0.7312,-0.4047,0.5484,0.0,0.076,0.19,2
4.04,-2.1176,0.8027,1.267,0.7248,-0.3969,0.5353,0.0,0.0786,0.1801,2
4.06,-2.1029,-0.9009,1.7282,0.7348,-0.4004,0.5471,0.0,0.0796,0.1834,2
4.08,-1.5453,-1.2182,1.7953,0.7379,-0.4101,0.5418,0.0,0.0391,0.0862,2
4.1,-1.1023,-1.1685,1.3195,0.7404,-0.4052,0.539,0.0,0.028,0.0695,2
4.12,-1.1672,-1.2163,1.2345,0.739,-0.4018,0.5359,0.0,0.0268,0.0647,2
4.14,-2.5477,0.1537,1.4364,0.7318,-0.4023,0.538,0.0,0.0638,0.1507,2
4.16,-3.135,0.4252,1.7273,0.7279,-0.4045,0.5425,0.0,0.0829,0.1991,2
4.18,-2.9245,-0.0366,1.7915,0.7318,-0.4086,0.5469,0.0,0.0807,0.206,2
4.2,-1.9928,-0.0125,1.2414,0.733,-0.4091,0.5533,0.0,0.08,0.2055,2
4.22,-0.9506,0.2949,0.5419,0.7309,-0.4061,0.5539,0.0,0.0817,0.2031,2
4.24,-0.9625,0.322,0.4619,0.7342,-0.406,0.5469,0.0,0.0816,0.2047,2
4.26,-0.9873,-0.1042,0.4453,0.7333,-0.405,0.5492,0.0,0.0806,0.1916,2
4.28,-1.1094,-0.1639,-0.0171,0.7272,-0.4052,0.5421,0.0,0.0757,0.2016,2
4.3,-1.4683,0.4554,0.3059,0.7398,-0.4109,0.5517,0.0,0.0775,0.2029,2
4.32,-1.3526,0.5462,0.193,0.7318,-0.414,0.5482,0.0,0.075,0.1976,2
4.34,-1.9315,0.2738,-0.0258,0.7168,-0.4071,0.545,0.0,0.077,0.2048,2
4.36,-1.8134,-0.7251,2.3471,0.7217,-0.4059,0.5429,0.0,0.0747,0.214,2
4.38,-1.3168,-1.1442,3.4366,0.7337,-0.4054,0.553,0.0,0.0436,0.1175,2
4.4,-1.177,-2.3779,3.5806,0.7339,-0.411,0.551,0.0,0.0674,0.1689,2
4.42,-0.9563,-2.3856,3.3261,0.7305,-0.4122,0.5412,0.0,0.0527,0.134,2
4.44,-0.8234,-0.8079,2.4673,0.7307,-0.4119,0.5406,0.0,0.0286,0.0738,2
