time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.3726,-4.0312,1.3414,0.7202,-0.3811,0.5445,0.0084,0.0687,0.1569,2
0.04,-0.2291,-0.7069,1.2339,0.7292,-0.3763,0.5387,0.0054,0.0751,0.1724,2
0.06,-0.2985,0.3863,1.1286,0.7377,-0.3924,0.5493,0.0039,0.0739,0.1837,2
0.08,-0.4785,0.6375,0.6044,0.7352,-0.3892,0.5471,0.0053,0.0739,0.1769,2
0.1,-0.276,1.9086,-0.0714,0.7237,-0.3821,0.5483,0.0095,0.0728,0.1735,2
0.12,-0.2613,1.9602,-0.2667,0.7197,-0.3889,0.5488,0.0108,0.0741,0.1759,2
0.14,-0.7127,-1.5253,0.403,0.7256,-0.3911,0.5422,0.0065,0.0775,0.1814,2
0.16,-0.4145,-2.5681,0.5514,0.73,-0.3902,0.5437,0.0034,0.0774,0.1826,2
0.18,0.1306,-2.4919,0.737,0.7298,-0.3867,0.5521,0.0033,0.0783,0.1876,2
0.2,0.7473,-1.6747,0.8939,0.725,-0.3904,0.55,0.0,0.0761,0.1764,2
0.22,1.4208,-0.721,0.4992,0.7308,-0.3855,0.5443,0.0,0.0731,0.1806,2
0.24,0.8184,0.2154,0.1996,0.7304,-0.3907,0.5492,0.0,0.0728,0.1821,2
0.26,-0.7056,0.2197,0.5952,0.7258,-0.3906,0.5434,0.0,0.075,0.1832,2
0.28,-1.5361,-0.0732,1.0298,0.7225,-0.3858,0.5416,0.0063,0.0772,0.1822,2
0.3,-0.9904,0.1068,0.8955,0.7281,-0.3901,0.5488,0.0035,0.0771,0.1759,2
0.32,-0.2673,-0.5997,0.5365,0.734,-0.3874,0.5488,0.0007,0.0772,0.1738,2
0.34,-0.1312,-1.4288,0.8541,0.7302,-0.3875,0.5476,0.001,0.0769,0.1742,2
0.36,-0.1715,-0.077,1.3563,0.7299,-0.3859,0.5497,0.0036,0.0757,0.1736,2
0.38,0.1486,0.8071,1.6425,0.7316,-0.3864,0.5469,0.0047,0.0754,0.1656,2
0.4,0.0673,-1.2121,1.8174,0.7255,-0.3895,0.5437,0.0033,0.075,0.1635,2
0.42,-0.0533,-1.9967,1.7468,0.7313,-0.3914,0.547,0.0042,0.078,0.1648,2
0.44,-0.0874,-2.2923,1.8216,0.7422,-0.395,0.5564,0.003,0.0781,0.1699,2
0.46,0.0244,-1.3354,1.7515,0.7362,-0.3928,0.537,0.0105,0.0767,0.17,2
0.48,0.5647,0.5765,1.7829,0.7263,-0.3893,0.5516,0.0,0.0723,0.1747,2
0.5,0.3404,-0.4511,1.7563,0.7288,-0.3889,0.5509,0.0058,0.0709,0.1711,2
0.52,-0.2877,-2.097,1.4415,0.7203,-0.3853,0.5451,0.0073,0.0734,0.1652,2
0.54,-0.9167,-2.2351,2.0569,0.725,-0.3848,0.5492,0.0094,0.0753,0.1768,2
0.56,-1.0598,-0.8036,1.5803,0.7415,-0.3892,0.5419,0.0136,0.074,0.1713,2
0.58,-1.4449,0.7575,1.5603,0.7298,-0.3942,0.5476,0.0031,0.0743,0.1803,2
0.6,-1.646,0.9496,1.5926,0.7152,-0.3974,0.543,0.0,0.0755,0.1796,2
0.62,-1.7995,0.0934,1.4319,0.7252,-0.3983,0.5451,0.0074,0.0743,0.1826,2
0.64,-1.8014,0.6812,1.2392,0.7332,-0.4031,0.5436,0.0073,0.0757,0.1991,2
0.66,-1.767,1.1087,1.052,0.7298,-0.4053,0.54,0.0111,0.0735,0.1928,2
0.68,-1.6311,0.4522,0.9993,0.7267,-0.4002,0.5377,0.0075,0.0749,0.2009,2
0.7,-1.5062,-1.7039,1.3974,0.729,-0.3996,0.5423,0.0038,0.0633,0.167,2
0.72,-1.2726,-2.0419,1.3426,0.7297,-0.4018,0.5444,0.0012,0.0378,0.0795,2
0.74,-0.9858,-1.5548,1.3245,0.729,-0.3992,0.5379,0.0048,0.0376,0.0805,2
0.76,-1.6103,0.0901,1.5404,0.7269,-0.3968,0.5303,0.0031,0.058,0.1441,2
0.78,-2.4312,0.383,1.6944,0.7234,-0.3989,0.5332,0.0005,0.0786,0.2168,2
0.8,-2.426,-0.9175,1.6153,0.7256,-0.4058,0.5414,0.0081,0.0763,0.2202,2
0.82,-1.4479,-0.3504,0.9444,0.7261,-0.4093,0.5405,0.0039,0.0773,0.2183,2
0.84,-0.8834,0.3402,0.3626,0.7196,-0.4007,0.5396,0.0,0.0769,0.2124,2
0.86,-0.8699,-0.6434,0.5559,0.7188,-0.4004,0.5406,0.0,0.0784,0.2089,2
0.88,-0.8231,-0.6693,0.2881,0.7152,-0.3997,0.5327,0.0119,0.0774,0.2028,2
0.9,-0.8709,0.1468,0.3016,0.7248,-0.4056,0.5462,0.0126,0.0778,0.2091,2
0.92,-0.9786,0.7822,0.3006,0.7363,-0.4049,0.5427,0.0,0.0748,0.2166,2
0.94,-1.1968,0.9367,-0.1532,0.7192,-0.4046,0.5511,0.0047,0.076,0.2134,2
