time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2561,0.51,0.2279,0.7269,-0.3552,0.5996,0.0706,0.0703,0.2248,2
0.04,-0.0435,0.2121,0.6389,0.7365,-0.3636,0.585,0.0601,0.0806,0.2429,2
0.06,-0.3999,-0.7123,1.0803,0.7365,-0.3655,0.5773,0.0567,0.0809,0.2549,2
0.08,-0.1777,-0.6943,1.1573,0.7331,-0.3692,0.5797,0.0584,0.0775,0.2494,2
0.1,-0.0488,-0.735,1.2514,0.7327,-0.3727,0.5849,0.0579,0.0766,0.2475,2
0.12,-0.0828,-1.2174,1.412,0.7396,-0.3698,0.5852,0.059,0.0787,0.2473,2
0.14,0.1394,-1.3819,1.3278,0.7512,-0.3594,0.582,0.0647,0.0794,0.2361,2
0.16,0.043,-0.6576,0.978,0.7523,-0.3522,0.5895,0.0558,0.0754,0.2362,2
0.18,-0.0947,0.0988,0.7348,0.7433,-0.348,0.5848,0.0535,0.0726,0.2244,2
0.2,0.2326,0.2444,0.7974,0.7375,-0.3563,0.5832,0.0546,0.0701,0.241,2
0.22,0.4514,0.7142,1.1745,0.7365,-0.3647,0.5838,0.0475,0.0686,0.2323,2
0.24,0.6917,0.0319,1.6224,0.7342,-0.3624,0.5796,0.052,0.0683,0.2246,2
0.26,0.8941,-1.0981,2.0316,0.7329,-0.3573,0.5753,0.0565,0.0702,0.2265,2
0.28,1.1253,-1.3987,2.2876,0.7353,-0.3604,0.5786,0.0506,0.072,0.2277,2
0.3,1.7201,-1.196,2.2735,0.7353,-0.3689,0.5881,0.0549,0.0677,0.222,2
0.32,1.8904,-1.282,2.8343,0.7286,-0.3685,0.5939,0.0588,0.0687,0.2237,2
0.34,1.0845,-2.1431,2.4344,0.7277,-0.3659,0.5943,0.0629,0.0691,0.2155,2
0.36,0.1065,-0.7803,1.4403,0.7364,-0.366,0.5844,0.0612,0.0716,0.2308,2
0.38,-0.3312,-0.0424,0.3933,0.7422,-0.3628,0.5746,0.0614,0.0709,0.2313,2
0.4,-0.7399,0.3419,-0.0154,0.7345,-0.3603,0.5772,0.0649,0.0701,0.2273,2
0.42,-1.5835,1.0366,0.1447,0.7233,-0.3617,0.5851,0.0674,0.0707,0.2297,2
