time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,2.4602,-0.0774,0.138,0.7511,-0.4317,0.5521,0.0363,0.0987,0.2638,2
0.04,4.3247,1.4527,0.956,0.7567,-0.414,0.5476,0.0325,0.0457,0.2596,2
0.06,5.3659,-1.9404,2.1566,0.7381,-0.4162,0.545,0.049,0.0943,0.2618,2
0.08,4.3762,-2.8068,1.9346,0.7637,-0.411,0.5588,0.0366,0.0977,0.2582,2
0.1,3.7526,-2.6768,1.2757,0.7687,-0.4005,0.5575,0.0322,0.0971,0.2562,2
0.12,2.9193,-2.0469,0.4069,0.7675,-0.4106,0.5527,0.0529,0.097,0.2632,2
0.14,-0.2053,-0.1337,-2.2219,0.7795,-0.4057,0.5521,0.0624,0.0965,0.2606,2
0.16,-1.3852,1.3801,-3.6479,0.7658,-0.3996,0.5533,0.0642,0.0993,0.2608,2
0.18,-1.1639,2.3178,-3.322,0.7583,-0.3986,0.5467,0.0691,0.0989,0.2621,2
0.2,-0.6448,0.5701,-0.8949,0.7503,-0.4117,0.5434,0.0691,0.0978,0.2578,2
0.22,0.2195,-0.2802,0.7755,0.754,-0.4133,0.548,0.0481,0.0977,0.2522,2
0.24,1.6724,0.0767,1.4891,0.7523,-0.4186,0.546,0.0431,0.0962,0.2509,2
0.26,2.3161,0.1201,2.2748,0.76,-0.4185,0.5504,0.0438,0.0948,0.2546,2
0.28,1.1267,-1.6641,2.9249,0.7729,-0.4134,0.551,0.0424,0.0982,0.2499,2
0.3,-0.0362,-3.0308,2.4472,0.7776,-0.4071,0.5495,0.0435,0.101,0.2442,2
0.32,-0.3242,-2.0555,1.2239,0.781,-0.3987,0.5552,0.0441,0.0998,0.2524,2
0.34,0.2467,-1.0231,0.2048,0.7742,-0.3966,0.5605,0.0477,0.0986,0.2574,2
0.36,1.863,-0.595,0.2178,0.7577,-0.4013,0.5558,0.0491,0.0989,0.2501,2
0.38,2.8643,-0.4013,1.5337,0.753,-0.4077,0.5463,0.045,0.0997,0.2479,2
0.4,2.8472,-1.7631,2.552,0.7535,-0.4128,0.5511,0.0456,0.0987,0.2468,2
0.42,2.6109,-2.5421,2.9423,0.7568,-0.4155,0.5519,0.0477,0.0967,0.2421,2
0.44,2.3649,-1.7081,2.5985,0.7672,-0.4084,0.5532,0.0442,0.0958,0.2459,2
0.46,2.4064,-1.7549,2.454,0.7714,-0.4071,0.5499,0.0413,0.098,0.2479,2
0.48,1.985,-1.6656,1.8834,0.7746,-0.4023,0.5479,0.0405,0.0981,0.2533,2
0.5,1.9211,-2.0995,1.7088,0.7762,-0.4095,0.5451,0.0399,0.0967,0.2584,2
0.52,1.8209,-1.5549,1.4874,0.7763,-0.4046,0.5472,0.0513,0.0974,0.2536,2
0.54,1.5471,-1.0662,0.7039,0.7696,-0.3996,0.5333,0.0459,0.0999,0.2468,2
0.56,0.5477,-1.1399,1.0721,0.7721,-0.4012,0.533,0.0411,0.0934,0.2621,2
0.58,0.3987,0.3196,1.2399,0.7736,-0.4075,0.5393,0.0539,0.0978,0.2558,2
0.6,0.1211,1.4035,0.5964,0.7688,-0.4069,0.5358,0.0343,0.0994,0.2558,2
0.62,-0.5349,2.8495,0.8905,0.7661,-0.4122,0.547,0.0301,0.0971,0.2463,2
0.64,-0.3992,2.5626,1.1086,0.7663,-0.4134,0.5422,0.031,0.0981,0.2542,2
0.66,0.3809,0.4995,1.6153,0.7502,-0.4109,0.552,0.0304,0.1007,0.2464,2
0.68,1.8303,-0.8382,2.1062,0.7527,-0.411,0.5496,0.0276,0.0974,0.249,2
0.7,3.1769,-2.3408,2.1808,0.7582,-0.4165,0.5487,0.0355,0.098,0.262,2
0.72,2.828,-2.739,2.1691,0.7745,-0.4243,0.5576,0.0365,0.0951,0.2488,2
0.74,1.0935,-0.4606,1.0616,0.7608,-0.4017,0.5485,0.0274,0.0953,0.248,2
0.76,-1.6237,1.6586,0.7524,0.7619,-0.4008,0.545,0.0227,0.0975,0.2554,2
0.78,-3.5192,2.9584,0.2305,0.7713,-0.4139,0.5503,0.0144,0.0953,0.2485,2
0.8,-3.7466,2.8269,-1.5906,0.7725,-0.4132,0.5488,0.0199,0.0959,0.2466,2
0.82,-3.6303,2.5088,-2.1817,0.7755,-0.4177,0.5477,0.0325,0.0988,0.2459,2
0.84,-2.9851,2.3939,-1.4391,0.7719,-0.4268,0.5433,0.0312,0.0989,0.2467,2
0.86,-2.2122,1.9913,-0.7832,0.7649,-0.4232,0.5377,0.0251,0.1001,0.2532,2
0.88,-1.5195,1.0477,0.0094,0.7641,-0.4122,0.5403,0.0228,0.1013,0.2506,2
0.9,-0.5687,-0.1919,0.7615,0.7665,-0.4128,0.5449,0.0192,0.1004,0.244,2
0.92,-0.1932,-0.4841,0.7168,0.7683,-0.4213,0.5465,0.0152,0.0991,0.2451,2
0.94,-0.312,0.1914,0.3137,0.7672,-0.4175,0.5471,0.0046,0.0966,0.2434,2
0.96,-0.6974,0.2398,0.2945,0.7664,-0.4139,0.5489,0.0,0.0975,0.2451,2
