time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1961,1.2117,-0.718,0.7762,-0.3571,0.563,0.0148,0.1033,0.2365,2
0.04,-0.8196,-0.299,-0.1996,0.7768,-0.3502,0.5606,0.01,0.1052,0.2443,2
0.06,-0.4832,-1.6568,0.5687,0.7794,-0.3468,0.5654,0.0,0.1054,0.2507,2
0.08,-0.7268,-0.6428,0.6821,0.7829,-0.3409,0.5644,0.0011,0.105,0.2424,2
0.1,-0.5171,-0.5671,0.4807,0.7774,-0.3528,0.5609,0.0018,0.1006,0.237,2
0.12,-0.1096,-0.5617,0.4046,0.7931,-0.355,0.5644,0.0138,0.1016,0.242,2
0.14,0.1294,0.5851,0.4868,0.7944,-0.3531,0.5691,0.0146,0.1015,0.2341,2
0.16,0.0975,0.6624,0.4849,0.7861,-0.3567,0.5696,0.0097,0.1035,0.2412,2
0.18,-0.2902,0.7866,0.1786,0.7793,-0.3564,0.5658,0.0106,0.1041,0.2547,2
0.2,-0.4142,-0.0284,0.3576,0.785,-0.3505,0.561,0.0204,0.1029,0.253,2
0.22,-0.8503,-0.8023,0.4386,0.7866,-0.3542,0.5612,0.0231,0.102,0.2476,2
0.24,-0.2893,-1.0013,0.2684,0.7814,-0.3617,0.5695,0.0109,0.1019,0.2437,2
0.26,0.3148,0.2156,0.0548,0.7842,-0.3615,0.5635,0.0009,0.1051,0.2548,2
0.28,0.2341,0.9451,0.359,0.7855,-0.3525,0.563,0.0097,0.105,0.2549,2
0.3,0.4472,0.7452,0.5592,0.7937,-0.3614,0.567,0.0067,0.1041,0.2477,2
0.32,0.1951,-0.1917,-0.1507,0.7862,-0.3612,0.5687,0.002,0.1037,0.2507,2
0.34,0.2263,0.5551,0.7817,0.7832,-0.3587,0.5661,0.0059,0.1023,0.2459,2
0.36,-0.0556,-0.2162,0.5193,0.7864,-0.3531,0.5637,0.0,0.1011,0.2485,2
0.38,-0.1199,-0.1055,-0.2937,0.7903,-0.3499,0.5627,0.0147,0.1059,0.2392,2
0.4,-0.9951,0.1741,-1.0175,0.7917,-0.3596,0.5692,0.0026,0.1067,0.2409,2
0.42,-0.568,-1.0193,-0.4504,0.7801,-0.3581,0.5589,0.0232,0.1019,0.2337,2
0.44,0.1993,-1.2428,-0.1061,0.7957,-0.3565,0.5639,0.0189,0.1018,0.2369,2
0.46,-0.2283,-0.1724,-0.4092,0.7706,-0.3556,0.5638,0.0151,0.1064,0.2419,2
0.48,0.6604,-0.6187,-0.701,0.7886,-0.3506,0.5694,0.0157,0.1057,0.2446,2
0.5,0.6463,-0.7879,0.0195,0.7858,-0.3497,0.5689,0.0094,0.1025,0.245,2
0.52,0.0937,0.3232,0.2853,0.7857,-0.3506,0.5578,0.0045,0.1019,0.2404,2
0.54,0.1735,-0.5879,0.1614,0.7813,-0.3597,0.5635,0.0136,0.1015,0.2398,2
0.56,0.2384,-1.0498,0.3755,0.7885,-0.357,0.5641,0.0089,0.1033,0.2491,2
0.58,-0.3474,-0.2875,0.3896,0.7841,-0.3485,0.5656,0.0049,0.1044,0.2553,2
0.6,-0.768,-0.1681,-0.2835,0.7778,-0.3515,0.5697,0.0163,0.1046,0.2523,2
0.62,-0.1647,-0.5036,-0.1256,0.7728,-0.3571,0.5735,0.022,0.1021,0.2472,2
0.64,0.0063,-0.0696,0.1621,0.7721,-0.3611,0.5726,0.0226,0.1028,0.2501,2
0.66,0.0411,0.1899,0.7792,0.7779,-0.3619,0.5702,0.0164,0.101,0.2464,2
0.68,-0.0131,0.0663,0.1917,0.7816,-0.3611,0.5724,0.0223,0.099,0.2578,2
0.7,0.2668,-0.9954,0.2731,0.7635,-0.3692,0.582,0.0312,0.0979,0.2597,2
0.72,0.4481,-0.7543,0.2879,0.7721,-0.3669,0.581,0.0249,0.1001,0.2427,2
0.74,-0.3146,-0.873,-0.0065,0.7578,-0.3703,0.5916,0.0463,0.1005,0.2314,2
0.76,-0.2801,-0.3384,0.7174,0.7553,-0.3719,0.5849,0.038,0.1023,0.2448,2
0.78,1.0776,0.2085,0.1985,0.7593,-0.3787,0.5855,0.0323,0.0986,0.2496,2
0.8,0.2286,0.725,-0.3049,0.7645,-0.3809,0.5911,0.0357,0.1024,0.2691,2
0.82,-1.095,0.6279,-1.1613,0.7516,-0.3874,0.6084,0.0467,0.0955,0.2311,2
0.84,-0.4078,1.8643,-1.5213,0.744,-0.3756,0.6114,0.0618,0.0997,0.2537,2
0.86,-0.2763,1.3148,-0.5162,0.7334,-0.3784,0.6196,0.0494,0.0957,0.2578,2
0.88,-0.5251,0.4692,-0.4331,0.7251,-0.3776,0.6199,0.0496,0.0961,0.2629,2
0.9,-0.0053,-0.0867,0.0696,0.7213,-0.3752,0.6142,0.0493,0.0974,0.2495,2
0.92,0.0737,-1.1277,0.0752,0.7252,-0.3757,0.6196,0.0625,0.1001,0.244,2
0.94,0.5625,0.0669,0.7207,0.7366,-0.3819,0.6198,0.0699,0.095,0.2396,2
0.96,0.4989,1.1662,0.7831,0.7393,-0.3851,0.6137,0.0689,0.0953,0.242,2
0.98,-0.8013,0.9634,-0.5364,0.7364,-0.3872,0.6073,0.0642,0.0956,0.2451,2
1.0,-1.0938,0.7195,-1.6161,0.7311,-0.3889,0.611,0.0678,0.0945,0.2527,2
1.02,-1.5359,1.2138,-0.9721,0.7312,-0.3867,0.6136,0.0612,0.0948,0.2511,2
1.04,-1.6469,1.81,-1.4594,0.7347,-0.3933,0.6165,0.0648,0.0937,0.258,2
1.06,-1.6653,1.5718,-2.3652,0.7288,-0.3877,0.6198,0.0687,0.0929,0.2685,2
1.08,0.0973,1.1994,-0.8039,0.7183,-0.3781,0.6256,0.0671,0.0942,0.2582,2
1.1,-0.3748,0.8826,0.8922,0.7238,-0.3805,0.6342,0.0672,0.0942,0.2497,2
1.12,-0.1361,-0.5109,1.4414,0.7291,-0.3799,0.6237,0.0614,0.0938,0.2555,2
1.14,-0.5305,-0.6649,0.7956,0.7313,-0.3805,0.6236,0.066,0.0928,0.2679,2
1.16,-0.4336,0.7802,0.7712,0.7253,-0.3762,0.6242,0.0794,0.0945,0.2596,2
1.18,-0.6299,0.204,0.5856,0.7289,-0.3904,0.6144,0.0698,0.0964,0.2477,2
1.2,0.1078,-0.9859,0.5933,0.7366,-0.3902,0.6167,0.065,0.0947,0.2416,2
1.22,-0.5685,1.4101,-0.0566,0.7241,-0.3892,0.6168,0.0519,0.0934,0.2579,2
1.24,-0.3242,0.2821,-0.0126,0.7214,-0.384,0.6181,0.0526,0.0969,0.244,2
1.26,0.515,-1.7183,0.2851,0.7227,-0.3773,0.6331,0.0626,0.0965,0.2402,2
1.28,0.8735,-1.6957,1.5683,0.7378,-0.3866,0.6332,0.0689,0.0937,0.2433,2
1.3,0.9997,-1.5102,0.1596,0.7157,-0.3831,0.6135,0.0683,0.0922,0.2465,2
1.32,1.4896,0.2209,0.4976,0.7044,-0.384,0.6151,0.0556,0.0929,0.2373,2
1.34,1.5688,1.6002,0.213,0.7014,-0.377,0.6262,0.062,0.0967,0.2493,2
1.36,-0.5561,1.8449,0.4991,0.7019,-0.3834,0.625,0.0628,0.0942,0.2522,2
1.38,-2.1558,1.9606,0.6909,0.7247,-0.3892,0.6194,0.0609,0.0936,0.2354,2
1.4,-1.8589,1.8623,0.3741,0.7405,-0.3882,0.6254,0.0618,0.0936,0.2318,2
1.42,-1.4063,-0.596,0.9817,0.7402,-0.3902,0.6201,0.0667,0.0897,0.2283,2
