time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.289,-0.6515,-0.6173,0.7189,-0.3788,0.5558,0.0697,0.0833,0.222,2
0.04,-0.3552,-0.4134,-0.5788,0.7096,-0.3906,0.5602,0.0443,0.0876,0.2323,2
0.06,-0.0998,0.1288,-0.5239,0.6949,-0.3779,0.5634,0.0613,0.039,0.0964,2
0.08,0.6963,0.4982,0.1164,0.7163,-0.3808,0.5655,0.0496,0.039,0.0799,2
0.1,0.0723,-0.132,0.477,0.7228,-0.3856,0.5648,0.0511,0.0343,0.0658,2
0.12,0.4293,0.2575,-0.1161,0.7152,-0.388,0.5671,0.0471,0.0307,0.057,2
0.14,-0.4382,-0.381,-0.1848,0.7076,-0.3789,0.5691,0.0378,0.0311,0.0667,2
0.16,-0.5522,-0.3488,0.4778,0.723,-0.3805,0.5783,0.0517,0.0338,0.07,2
0.18,-0.0482,1.2798,-0.0467,0.7066,-0.3757,0.5758,0.0479,0.0291,0.0718,2
0.2,-0.1191,0.3623,-0.8323,0.7024,-0.3679,0.5615,0.0497,0.0227,0.0681,2
0.22,-0.7241,-0.1797,-0.4098,0.7219,-0.3757,0.5755,0.0571,0.0283,0.0755,2
0.24,-0.3713,0.8952,0.3185,0.7224,-0.3659,0.5774,0.0684,0.0262,0.0742,2
0.26,-0.5505,1.4758,0.2934,0.7045,-0.3704,0.5774,0.059,0.0278,0.0606,2
0.28,-0.6981,0.7316,-0.1463,0.7156,-0.3698,0.5704,0.0765,0.0243,0.0601,2
0.3,-1.2819,1.1718,0.0022,0.7166,-0.3662,0.5736,0.0715,0.0191,0.0619,2
0.32,-1.1053,0.6956,-0.6212,0.7066,-0.3737,0.5763,0.0604,0.0263,0.063,2
0.34,-0.8097,1.0901,-0.2654,0.7083,-0.372,0.5717,0.0585,0.0749,0.1815,2
0.36,0.0534,0.7821,0.8342,0.7201,-0.3767,0.5636,0.0613,0.0868,0.2312,2
0.38,1.2631,0.2448,1.0645,0.7219,-0.3701,0.5636,0.0635,0.086,0.2264,2
0.4,1.3584,0.5732,0.7055,0.7055,-0.371,0.5694,0.0571,0.0862,0.2219,2
0.42,0.7282,0.4117,0.7319,0.7103,-0.3758,0.5664,0.0642,0.0866,0.2147,2
0.44,0.454,-0.2508,0.6685,0.703,-0.3842,0.574,0.0534,0.0904,0.2232,2
0.46,0.3421,-0.6248,0.8736,0.7018,-0.3813,0.5719,0.0562,0.0865,0.2334,2
0.48,-0.1108,-0.5341,1.1544,0.7142,-0.3856,0.5597,0.0592,0.0854,0.2229,2
0.5,0.2384,-0.6455,0.3456,0.7124,-0.3836,0.5656,0.0636,0.0865,0.2238,2
0.52,-0.1136,0.3897,0.2119,0.7004,-0.3777,0.5718,0.0597,0.087,0.231,2
0.54,-0.0653,1.1432,0.2911,0.701,-0.3723,0.5763,0.0593,0.087,0.2306,2
0.56,-0.492,1.7169,0.0144,0.7008,-0.3645,0.5787,0.0608,0.0885,0.229,2
0.58,-1.8683,0.8904,-0.3716,0.7054,-0.371,0.5801,0.0667,0.0895,0.2202,2
0.6,-3.0318,0.754,-0.4201,0.7174,-0.3798,0.5773,0.0656,0.0882,0.2305,2
0.62,-2.6302,1.1065,-0.7707,0.7177,-0.3779,0.5765,0.0625,0.0877,0.239,2
0.64,-1.5108,1.4789,-0.6108,0.6984,-0.3715,0.5752,0.068,0.0831,0.2386,2
0.66,-0.9298,0.752,-0.3648,0.704,-0.373,0.5678,0.0654,0.0859,0.2335,2
0.68,-1.2549,-0.3684,-0.0405,0.7109,-0.3774,0.5619,0.0693,0.0907,0.2372,2
0.7,-0.9641,-0.4036,0.0918,0.71,-0.3765,0.56,0.0654,0.0875,0.2414,2
0.72,0.288,0.193,0.1419,0.7187,-0.3789,0.5556,0.0618,0.0839,0.2347,2
0.74,0.9479,0.6607,0.3047,0.7145,-0.3782,0.5566,0.0709,0.0864,0.233,2
0.76,1.0055,0.2664,0.6966,0.7006,-0.3747,0.5687,0.0689,0.089,0.2349,2
0.78,0.7746,-0.7534,1.0875,0.7089,-0.3767,0.577,0.058,0.085,0.2275,2
0.8,0.628,-0.9928,1.2168,0.7188,-0.3743,0.5728,0.0656,0.0849,0.2358,2
0.82,0.2442,-0.8511,1.5306,0.7087,-0.3657,0.5737,0.0805,0.0891,0.252,2
0.84,-0.8637,-0.7361,0.9834,0.7057,-0.3701,0.5792,0.0642,0.0891,0.2393,2
0.86,-1.325,0.2122,0.0596,0.6985,-0.3736,0.5801,0.0588,0.0897,0.2349,2
0.88,-0.8876,1.1864,-0.0137,0.6885,-0.3635,0.5826,0.0696,0.0888,0.2438,2
0.9,-0.4176,1.4009,0.2367,0.7047,-0.3747,0.5722,0.0602,0.0849,0.2447,2
0.92,-0.4086,0.2506,0.424,0.7302,-0.3928,0.5606,0.0661,0.0853,0.243,2
0.94,-0.3744,-0.4077,0.0703,0.726,-0.3933,0.5649,0.0663,0.0902,0.2368,2
0.96,-0.1029,0.2119,-0.5049,0.7069,-0.3706,0.5767,0.0636,0.0895,0.2418,2
0.98,-0.2045,0.6485,-0.3924,0.7058,-0.3619,0.5763,0.0636,0.087,0.2407,2
1.0,-0.6257,0.5653,-0.3063,0.7044,-0.3642,0.5766,0.0528,0.0854,0.2471,2
