time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.4597,-0.3223,0.316,0.8139,0.3664,0.321,0.1991,0.0837,0.1015,3
0.04,0.2379,-0.2601,0.4516,0.8321,0.3874,0.3201,0.2027,0.0822,0.1,3
0.06,0.0718,-0.3186,0.554,0.8351,0.3675,0.3241,0.2062,0.0824,0.1004,3
0.08,-0.1799,-0.2439,0.5602,0.8389,0.3684,0.3239,0.2082,0.0835,0.1013,3
0.1,-0.3234,-0.1688,0.5235,0.8386,0.38,0.3222,0.2033,0.0836,0.1019,3
0.12,-0.2186,-0.2332,0.4657,0.827,0.3709,0.3253,0.1921,0.0815,0.1015,3
0.14,-0.5615,0.1632,0.0584,0.8321,0.3748,0.3302,0.2053,0.0829,0.0996,3
0.16,-0.3572,-0.5214,0.345,0.8204,0.3628,0.3234,0.1863,0.0813,0.1,3
0.18,-0.2544,-0.2241,0.1868,0.8245,0.3572,0.3291,0.1966,0.0818,0.1006,3
0.2,-0.1995,0.2311,0.0715,0.8267,0.3683,0.3263,0.1996,0.0822,0.1006,3
0.22,-0.1116,0.3167,0.2392,0.8254,0.3726,0.3161,0.1893,0.082,0.1006,3
0.24,0.025,0.1617,0.4832,0.8365,0.3347,0.3207,0.1934,0.0827,0.1013,3
0.26,-0.0134,0.6448,0.1005,0.8584,0.3614,0.3322,0.1994,0.083,0.0995,3
0.28,-0.0771,1.0819,0.4902,0.8335,0.3574,0.3224,0.2048,0.0811,0.1,3
0.3,-0.0307,0.9446,0.5594,0.8453,0.3572,0.32,0.213,0.0808,0.101,3
0.32,0.2374,0.4796,0.6855,0.8488,0.3677,0.3206,0.209,0.081,0.1013,3
0.34,0.6399,-0.0399,1.0932,0.8192,0.3765,0.3205,0.1932,0.0806,0.0994,3
0.36,0.8019,-0.6088,1.21,0.8124,0.3536,0.3279,0.1969,0.0802,0.094,3
0.38,0.7149,-0.2184,0.7552,0.8219,0.3616,0.3319,0.2033,0.0799,0.0946,3
0.4,0.2003,0.0221,0.3049,0.8317,0.3531,0.3279,0.2009,0.079,0.0933,3
0.42,-0.2171,0.1979,-0.0227,0.826,0.3629,0.3259,0.1939,0.0775,0.0929,3
0.44,-0.4006,0.0678,-0.171,0.8222,0.3668,0.3255,0.1924,0.0768,0.0935,3
0.46,-0.3987,-0.3043,-0.1482,0.8365,0.3441,0.323,0.2015,0.0779,0.0938,3
0.48,-0.2327,0.5151,-0.0498,0.8348,0.3687,0.3213,0.2029,0.0784,0.094,3
0.5,0.0595,0.2591,-0.0585,0.8231,0.3607,0.3248,0.2104,0.0776,0.0924,3
0.52,0.1165,-0.0011,0.2006,0.8114,0.3565,0.3265,0.2139,0.0779,0.0957,3
0.54,0.2971,0.0704,0.1834,0.8283,0.3548,0.3284,0.2087,0.0785,0.0961,3
0.56,0.5149,0.2935,-0.0107,0.8501,0.3631,0.3303,0.2039,0.0786,0.0935,3
