time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-1.052,-1.6232,0.1768,0.8754,0.3206,0.3196,0.1509,0.0902,0.1046,3
0.04,-1.0358,0.126,0.429,0.8582,0.3505,0.3078,0.1614,0.0877,0.1055,3
0.06,-0.4683,-0.0947,-0.4857,0.8471,0.3645,0.3075,0.1687,0.0907,0.1083,3
0.08,-0.5372,-0.8742,-0.7752,0.8691,0.3378,0.3171,0.1599,0.0895,0.1093,3
0.1,-0.5763,-0.1035,-0.7837,0.8642,0.3627,0.3075,0.151,0.0858,0.1063,3
0.12,-0.8432,-0.4496,0.1376,0.8559,0.3134,0.301,0.1746,0.0869,0.1053,3
0.14,-0.5675,-0.6704,0.134,0.8538,0.3462,0.3034,0.1688,0.0864,0.1044,3
0.16,-0.2248,-0.0267,0.1557,0.8768,0.3255,0.3181,0.1657,0.0879,0.1045,3
0.18,-0.3581,1.3015,0.195,0.8757,0.3194,0.3119,0.1683,0.0882,0.1076,3
0.2,-0.6823,0.3861,0.0914,0.8542,0.3278,0.3085,0.1588,0.0898,0.1072,3
0.22,-0.281,-1.2053,0.3859,0.8672,0.329,0.3102,0.1683,0.089,0.1083,3
0.24,0.2885,-0.3723,0.3236,0.8784,0.339,0.318,0.1689,0.0883,0.1095,3
0.26,-0.6318,0.411,-0.1485,0.8533,0.325,0.3094,0.1663,0.0879,0.1068,3
0.28,0.1153,0.074,-0.8304,0.854,0.3244,0.3107,0.1679,0.0873,0.1062,3
0.3,0.8708,-0.3864,-0.7602,0.8806,0.3372,0.3173,0.1598,0.0879,0.1079,3
0.32,0.0411,0.8529,-0.1308,0.8855,0.3477,0.3076,0.1638,0.0889,0.105,3
0.34,-0.1402,2.0811,-0.0038,0.8581,0.3588,0.3081,0.1723,0.0912,0.1065,3
0.36,0.2097,1.578,0.1461,0.8606,0.3225,0.3161,0.1617,0.0886,0.1089,3
0.38,0.0537,0.6933,0.1203,0.8611,0.3202,0.3117,0.161,0.0886,0.1085,3
0.4,0.0625,-0.0627,0.3172,0.8488,0.3505,0.3069,0.172,0.0887,0.1088,3
0.42,0.1003,1.0093,0.2227,0.8548,0.3512,0.315,0.1625,0.0878,0.105,3
