time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.6469,0.7155,-0.2901,0.7456,0.515,0.3255,0.1278,0.075,0.0947,3
0.04,-0.9801,0.5705,0.1391,0.7378,0.5303,0.3306,0.1391,0.0713,0.0967,3
0.06,-0.663,0.0978,-0.2323,0.7406,0.5367,0.3219,0.1244,0.0732,0.0958,3
0.08,0.0366,-0.333,0.1109,0.7255,0.5372,0.3232,0.1471,0.0743,0.0905,3
0.1,0.3419,-0.099,-0.3285,0.7352,0.5222,0.3186,0.1454,0.0732,0.0915,3
0.12,0.25,0.0888,-0.3147,0.7495,0.536,0.3184,0.135,0.0742,0.0933,3
0.14,-0.3687,0.4846,-0.1255,0.7459,0.528,0.321,0.1275,0.0755,0.0934,3
0.16,-0.4288,0.8773,-0.2947,0.7368,0.5032,0.3262,0.1429,0.0743,0.0926,3
0.18,-1.1493,0.5319,-0.4673,0.7244,0.4834,0.3271,0.1126,0.0733,0.0913,3
0.2,-1.5021,0.3363,-0.3455,0.7369,0.4551,0.3256,0.1053,0.0716,0.0912,3
0.22,-1.2619,0.0368,-0.6342,0.7521,0.4886,0.3301,0.1357,0.0712,0.0937,3
0.24,-1.1531,-0.4246,-1.3277,0.7407,0.5313,0.3396,0.1497,0.0772,0.0923,3
0.26,-0.8142,-0.4467,-0.6072,0.7484,0.4942,0.3249,0.1518,0.0744,0.0903,3
0.28,-0.2571,-0.3281,0.0167,0.7427,0.5344,0.3228,0.1507,0.0729,0.0934,3
0.3,-0.0711,0.0293,-0.0016,0.7537,0.5308,0.3238,0.1503,0.0708,0.0935,3
0.32,-0.3938,0.231,0.1485,0.7574,0.5125,0.3218,0.1451,0.0696,0.0943,3
0.34,-0.2189,0.6634,-0.32,0.7532,0.5041,0.3239,0.1163,0.0719,0.0928,3
0.36,0.1173,0.6046,-0.3638,0.7303,0.4849,0.3285,0.1226,0.073,0.0928,3
0.38,-0.0512,0.1915,0.1005,0.737,0.4865,0.3353,0.1302,0.0698,0.093,3
0.4,-0.4564,-0.4952,0.3342,0.7476,0.5245,0.3332,0.1509,0.0727,0.0936,3
0.42,-0.2449,-0.2174,0.3006,0.7526,0.4993,0.3332,0.156,0.0713,0.0945,3
0.44,0.0224,0.2969,-0.2586,0.7405,0.5301,0.3171,0.1298,0.0725,0.0936,3
0.46,0.6183,-0.4352,0.2084,0.7458,0.5351,0.3291,0.1199,0.0708,0.0944,3
0.48,0.1944,-0.1939,0.1728,0.7421,0.5107,0.3239,0.131,0.0708,0.0945,3
0.5,-0.2289,0.195,-0.1454,0.7366,0.4931,0.3197,0.1362,0.0709,0.0963,3
0.52,-0.5982,0.2051,-0.3907,0.7509,0.5013,0.3148,0.1455,0.0715,0.0952,3
0.54,-1.3775,0.1771,-1.677,0.7466,0.5156,0.3269,0.1522,0.0712,0.094,3
0.56,-1.7629,1.2126,-1.6381,0.7289,0.505,0.3217,0.1398,0.0709,0.0929,3
0.58,-1.8655,1.027,-0.6333,0.7198,0.5389,0.3378,0.1442,0.0699,0.0938,3
0.6,-1.4861,0.0919,-0.4555,0.7234,0.5142,0.3292,0.1448,0.0723,0.0954,3
0.62,0.1921,-0.2101,0.0833,0.7198,0.5175,0.3342,0.1475,0.0733,0.0951,3
0.64,-0.1611,0.7345,0.396,0.7186,0.5314,0.3315,0.1336,0.0717,0.0925,3
0.66,-0.475,0.3795,0.5489,0.7411,0.5108,0.3224,0.1096,0.0726,0.0945,3
0.68,-1.3892,-0.5558,-0.3222,0.7398,0.507,0.3175,0.1412,0.0724,0.0956,3
0.7,-0.5774,-0.5566,-0.1964,0.7355,0.5044,0.3337,0.1446,0.0722,0.0974,3
0.72,0.4042,-0.9254,-0.4068,0.7239,0.5261,0.3388,0.1498,0.0731,0.0953,3
0.74,1.1531,-2.1944,-0.3263,0.7396,0.5229,0.3358,0.1347,0.0718,0.0947,3
0.76,1.1942,-2.1485,-0.044,0.7535,0.5433,0.3245,0.1312,0.0727,0.0893,3
0.78,0.7894,-2.4443,1.0948,0.739,0.5612,0.3157,0.1441,0.0728,0.0919,3
0.8,0.6349,-1.4803,1.3853,0.753,0.5109,0.3232,0.1363,0.071,0.0923,3
0.82,-0.1056,-0.7914,0.1192,0.7348,0.5322,0.3205,0.1591,0.0682,0.0949,3
0.84,-0.011,-0.0201,-0.0711,0.7325,0.4999,0.3291,0.1873,0.0744,0.0941,3
0.86,0.3748,-0.164,0.6462,0.738,0.4976,0.3278,0.1545,0.0738,0.0941,3
0.88,-0.072,-0.0994,0.6805,0.7274,0.4989,0.3213,0.1378,0.0711,0.0925,3
0.9,-1.1658,0.6044,0.1651,0.7505,0.4736,0.3097,0.14,0.0678,0.0916,3
0.92,-1.1121,-0.0563,0.3054,0.7566,0.5058,0.318,0.1484,0.0686,0.0949,3
0.94,-0.4193,-1.309,1.5157,0.7478,0.4981,0.3146,0.1444,0.0679,0.0932,3
0.96,-0.4925,-1.4755,1.0579,0.7212,0.4638,0.3194,0.1228,0.0679,0.0925,3
0.98,-0.0071,-0.6806,0.217,0.7505,0.5331,0.3262,0.1019,0.0709,0.0952,3
1.0,-0.804,-0.2068,0.6127,0.7494,0.4995,0.3181,0.1195,0.0711,0.0939,3
1.02,-1.0689,-0.5751,0.1863,0.7339,0.5008,0.3075,0.1112,0.0684,0.0936,3
1.04,-1.0499,-1.4348,0.5901,0.7362,0.5426,0.3207,0.0891,0.0691,0.0946,3
1.06,-1.1058,-1.3464,-0.4551,0.7609,0.4992,0.3212,0.1216,0.0695,0.0949,3
