time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2879,-1.7503,0.0803,0.8349,0.3496,0.3081,0.2185,0.0811,0.0906,3
0.04,0.127,-0.4678,0.116,0.8415,0.388,0.3042,0.2356,0.0836,0.1008,3
0.06,0.1756,0.2456,-0.1636,0.8434,0.4121,0.3035,0.2422,0.088,0.102,3
0.08,0.0103,-0.3253,0.3294,0.8562,0.3963,0.3108,0.2343,0.0875,0.1011,3
0.1,-0.0727,-0.7658,0.6473,0.848,0.3674,0.306,0.2329,0.0868,0.1023,3
0.12,-0.0375,-0.5585,0.5642,0.8532,0.3794,0.3039,0.2399,0.0857,0.1017,3
0.14,-0.3739,-1.1764,-0.0376,0.8493,0.3671,0.3044,0.2309,0.0848,0.1016,3
0.16,-0.6527,-1.8529,-0.1066,0.8334,0.3732,0.3024,0.2365,0.0858,0.1003,3
0.18,-0.1948,-0.7601,0.1339,0.8617,0.3893,0.2974,0.247,0.0855,0.1003,3
0.2,0.546,0.2303,0.2978,0.856,0.3745,0.2982,0.2315,0.0864,0.103,3
0.22,0.6512,0.0589,0.2037,0.8469,0.3754,0.3146,0.2348,0.0843,0.105,3
0.24,0.0095,-0.574,0.4539,0.8543,0.3628,0.2982,0.2245,0.0857,0.1017,3
0.26,0.4702,-1.0982,0.5662,0.8801,0.36,0.295,0.2363,0.0853,0.1053,3
0.28,1.2136,-0.7053,0.7768,0.8663,0.352,0.3082,0.2386,0.0839,0.1079,3
0.3,0.9406,0.0329,0.5976,0.8346,0.3787,0.3032,0.2326,0.0852,0.1074,3
0.32,0.4015,0.624,0.5062,0.8524,0.3777,0.3053,0.2358,0.0857,0.1068,3
0.34,-0.3221,0.9148,0.8122,0.857,0.3827,0.3083,0.2451,0.0856,0.106,3
0.36,-0.2015,1.0562,0.8319,0.8423,0.3726,0.301,0.2422,0.0848,0.1072,3
0.38,-0.5028,0.1427,0.449,0.8456,0.3632,0.3037,0.2404,0.0848,0.1067,3
0.4,0.0898,0.7458,0.4282,0.8575,0.3534,0.2883,0.2311,0.086,0.1064,3
0.42,0.9191,0.2393,0.257,0.8337,0.3403,0.3004,0.2393,0.087,0.1077,3
0.44,0.3781,0.2139,0.1882,0.8703,0.3559,0.3131,0.2384,0.0863,0.1067,3
0.46,-0.1585,0.592,0.4128,0.8485,0.3776,0.3061,0.2285,0.086,0.1076,3
0.48,-0.5933,-0.1879,0.5711,0.844,0.3708,0.305,0.2339,0.0856,0.1051,3
0.5,-0.9678,-0.8391,0.2858,0.8638,0.3863,0.2989,0.2374,0.0852,0.1056,3
0.52,-0.719,-0.9825,0.2691,0.8553,0.3807,0.2971,0.2335,0.086,0.1061,3
0.54,-0.5145,-1.4996,0.4806,0.8327,0.3704,0.3085,0.233,0.085,0.1078,3
0.56,-0.6947,-0.5747,-0.1107,0.8426,0.356,0.3158,0.233,0.0858,0.1074,3
0.58,-1.0235,0.0925,0.0562,0.8398,0.3574,0.2976,0.2414,0.0847,0.1069,3
0.6,-0.2001,-0.037,0.3264,0.8459,0.3581,0.3134,0.2316,0.0848,0.107,3
0.62,-0.3842,0.0798,0.27,0.8496,0.3629,0.2956,0.2416,0.0857,0.1085,3
0.64,-0.4694,-0.1102,0.2908,0.8639,0.3589,0.2997,0.2302,0.0865,0.107,3
0.66,-0.5536,-1.1311,-0.0762,0.8513,0.3877,0.3036,0.2261,0.0864,0.1077,3
0.68,-0.4223,-0.6081,-0.1927,0.8633,0.3805,0.2984,0.2291,0.0876,0.1071,3
0.7,-0.0966,-0.6144,-0.1882,0.8606,0.3695,0.3023,0.2304,0.0882,0.108,3
0.72,0.0454,-0.199,0.4443,0.8353,0.4062,0.3013,0.2401,0.0871,0.1063,3
0.74,-0.1356,0.3779,0.2042,0.8435,0.3639,0.3002,0.23,0.0852,0.1059,3
0.76,-0.5385,0.043,-0.0209,0.8686,0.3804,0.3003,0.2343,0.0831,0.1065,3
0.78,-0.2417,0.6754,0.2906,0.8749,0.3962,0.2972,0.2434,0.0849,0.1063,3
0.8,0.4008,0.1516,0.4282,0.8698,0.3546,0.3074,0.2303,0.0848,0.1069,3
0.82,0.048,0.0642,0.7425,0.8401,0.3594,0.3022,0.2279,0.0866,0.1073,3
0.84,-0.0956,0.1142,0.3553,0.8387,0.3592,0.2981,0.2246,0.0862,0.1076,3
