time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,1.0806,-0.0275,0.3111,0.8109,0.4241,0.3118,0.1526,0.0641,0.1103,3
0.04,1.0168,-0.4273,0.3888,0.8227,0.404,0.3137,0.1544,0.065,0.1101,3
0.06,0.7676,-0.7239,0.4485,0.8251,0.4176,0.3103,0.1484,0.0647,0.1116,3
0.08,1.4261,-1.2445,0.4766,0.8278,0.4286,0.3094,0.1567,0.0645,0.1099,3
0.1,2.0199,-1.4743,0.5501,0.8262,0.4376,0.3108,0.1594,0.0652,0.1104,3
0.12,1.77,-1.2094,0.8073,0.819,0.4486,0.3101,0.1504,0.0656,0.1139,3
0.14,1.2456,-0.9979,1.2766,0.8175,0.4524,0.3031,0.1574,0.0632,0.1116,3
0.16,0.1074,-0.0091,0.705,0.8263,0.4609,0.2991,0.1256,0.0614,0.1166,3
0.18,-0.4947,0.9234,0.047,0.8224,0.4636,0.3069,0.1295,0.0641,0.1137,3
0.2,-1.1964,1.1858,-0.3427,0.824,0.4429,0.3058,0.1419,0.0649,0.1129,3
0.22,-1.3171,1.5922,-0.5704,0.8186,0.4287,0.3059,0.1455,0.0652,0.1124,3
0.24,-1.1592,1.9977,-0.443,0.8096,0.4319,0.3121,0.1428,0.0654,0.1129,3
0.26,-1.542,1.6282,0.1323,0.8109,0.4359,0.3194,0.1451,0.0651,0.115,3
0.28,-1.6865,0.9645,-0.0953,0.8111,0.4129,0.321,0.1424,0.0647,0.1075,3
0.3,-1.3617,1.3859,0.3255,0.8224,0.4011,0.317,0.1499,0.0639,0.1102,3
0.32,-0.9199,1.4367,0.6491,0.8254,0.4153,0.3108,0.1485,0.0655,0.1105,3
0.34,-0.6698,1.2781,0.1048,0.8253,0.4084,0.3099,0.1489,0.0662,0.1107,3
0.36,-0.6655,1.0115,-0.7059,0.8224,0.4075,0.3109,0.1535,0.0659,0.1132,3
0.38,-0.5805,0.7387,-1.136,0.8186,0.4368,0.3119,0.1607,0.0659,0.1159,3
0.4,0.1835,0.6307,-1.5274,0.8222,0.4542,0.3216,0.168,0.0663,0.1102,3
0.42,0.303,0.5908,-1.0424,0.8258,0.4289,0.327,0.1448,0.0643,0.111,3
0.44,0.6214,0.85,-0.9657,0.8202,0.4298,0.3161,0.1484,0.0626,0.1119,3
0.46,1.3129,0.3545,-0.4641,0.8115,0.436,0.3113,0.1568,0.063,0.1153,3
0.48,1.8834,0.2717,-0.001,0.81,0.4302,0.3163,0.1523,0.0653,0.1155,3
0.5,1.5219,0.6944,0.2082,0.8138,0.43,0.3237,0.1391,0.0668,0.1132,3
0.52,0.0125,0.7122,0.3894,0.8112,0.4637,0.3213,0.1373,0.0651,0.1149,3
0.54,0.2323,1.955,0.2773,0.8054,0.4663,0.3026,0.149,0.0666,0.1149,3
0.56,-0.0083,2.0292,-0.8662,0.8197,0.4494,0.3149,0.1354,0.0663,0.1135,3
0.58,-0.4253,3.5212,-0.2903,0.8243,0.423,0.3193,0.1375,0.0664,0.1168,3
0.6,-1.1822,4.4272,-0.3729,0.826,0.4012,0.3189,0.1388,0.0661,0.117,3
0.62,-1.6156,4.2861,-1.1318,0.8228,0.4042,0.3162,0.1389,0.0662,0.1152,3
0.64,-1.2199,3.7948,-1.4933,0.8136,0.435,0.3127,0.141,0.0669,0.1157,3
0.66,-0.7485,3.643,-1.4879,0.8111,0.4583,0.3127,0.1328,0.0669,0.1159,3
0.68,0.5515,2.8361,-1.6447,0.82,0.441,0.3105,0.1462,0.066,0.1199,3
0.7,1.8943,2.6015,-1.7813,0.8314,0.4318,0.3206,0.1758,0.0649,0.1188,3
0.72,2.6071,2.6985,-1.1248,0.8179,0.466,0.3263,0.1593,0.0655,0.1175,3
0.74,2.9473,3.5127,-0.683,0.8044,0.4783,0.3253,0.1328,0.066,0.1164,3
0.76,3.1272,3.8531,-1.2155,0.8046,0.4391,0.3228,0.1293,0.0652,0.1159,3
0.78,2.9618,1.7311,-2.2888,0.804,0.4046,0.325,0.1399,0.0642,0.1167,3
0.8,2.1564,1.8177,-1.9888,0.8084,0.4808,0.3329,0.1404,0.0642,0.1131,3
0.82,1.839,2.9991,-1.3832,0.8212,0.4694,0.3332,0.1455,0.0657,0.117,3
0.84,0.4711,4.1457,-2.2263,0.8086,0.4172,0.3247,0.1351,0.0643,0.1183,3
0.86,-0.8941,5.1587,-2.8038,0.8027,0.4227,0.325,0.1319,0.0645,0.1192,3
0.88,-1.991,5.4697,-2.4972,0.8159,0.467,0.3289,0.144,0.0652,0.1188,3
0.9,-3.3405,4.9747,-1.9239,0.8363,0.4763,0.3219,0.1621,0.0635,0.1186,3
0.92,-5.5314,5.5352,-2.1322,0.8402,0.4525,0.3094,0.1679,0.0629,0.1331,3
0.94,-9.6637,6.7615,-4.8506,0.8026,0.4559,0.3311,0.1762,0.0644,0.1424,3
0.96,-9.1099,6.6651,-4.4013,0.8004,0.4712,0.3275,0.1492,0.0642,0.145,3
0.98,-6.453,5.1371,-3.8074,0.7923,0.443,0.3193,0.1464,0.0652,0.1474,3
1.0,-3.68,3.379,-2.6405,0.7861,0.4046,0.3207,0.1559,0.067,0.1472,3
1.02,-1.4287,1.5164,-0.4677,0.7914,0.3996,0.3336,0.1549,0.0675,0.1444,3
1.04,0.8696,-1.7127,1.4967,0.7978,0.4304,0.3483,0.1431,0.0647,0.1448,3
1.06,1.5723,-2.547,2.3111,0.8042,0.4257,0.3741,0.1327,0.0631,0.1403,3
1.08,1.5375,-2.9894,1.8575,0.7998,0.4464,0.3766,0.1629,0.0642,0.1337,3
1.1,0.1839,-0.9237,0.2192,0.8069,0.451,0.3615,0.151,0.0641,0.124,3
1.12,-0.597,0.2318,-1.067,0.8076,0.4288,0.3526,0.1488,0.065,0.1194,3
1.14,-0.4315,0.3589,-1.2123,0.8012,0.4131,0.3508,0.164,0.0659,0.1191,3
1.16,-0.2752,1.3039,-0.5688,0.8014,0.4384,0.3427,0.1658,0.0652,0.1168,3
1.18,-0.588,1.3096,-0.4305,0.8084,0.4589,0.3314,0.1546,0.0663,0.1151,3
1.2,-1.5183,1.0822,-0.9353,0.8027,0.4438,0.3402,0.1575,0.0649,0.1163,3
1.22,-2.5214,1.5654,-1.1525,0.8089,0.4529,0.3359,0.166,0.0653,0.116,3
1.24,-3.3084,1.327,-1.0234,0.8096,0.4469,0.3324,0.1535,0.0663,0.1141,3
1.26,-3.3783,0.7075,-0.8374,0.8084,0.4416,0.332,0.1431,0.0665,0.1128,3
1.28,-3.0376,0.6872,-0.6656,0.8057,0.442,0.3344,0.1501,0.0654,0.1123,3
1.3,-3.5031,1.6256,-0.2286,0.7895,0.4154,0.3429,0.1518,0.0646,0.1098,3
1.32,-2.3204,0.211,-1.0339,0.7915,0.4617,0.3593,0.1653,0.0659,0.1186,3
1.34,-0.9166,-0.036,-0.2736,0.7955,0.4574,0.3584,0.1383,0.0667,0.1159,3
1.36,-0.9803,-0.4759,-0.4887,0.7974,0.4612,0.36,0.1274,0.0659,0.1142,3
1.38,-1.2748,-0.6209,-0.8799,0.7992,0.4481,0.3603,0.1321,0.0642,0.1142,3
1.4,-0.9451,-0.2756,-0.9545,0.8061,0.4291,0.3576,0.1501,0.0625,0.116,3
1.42,-0.3182,0.1586,-0.8086,0.8179,0.4376,0.354,0.1692,0.0623,0.1189,3
1.44,-0.9095,0.0661,0.0945,0.8108,0.4397,0.3475,0.1219,0.0659,0.1153,3
1.46,-1.312,0.021,-1.0816,0.8086,0.4512,0.3468,0.1423,0.0657,0.1149,3
1.48,-0.9282,0.0393,-0.8388,0.8037,0.4483,0.3414,0.1344,0.0657,0.1146,3
1.5,-0.4364,0.1914,-0.5186,0.7968,0.4556,0.3435,0.1431,0.0652,0.1132,3
1.52,0.0029,-0.0995,-0.1995,0.7898,0.4711,0.3491,0.1578,0.066,0.1138,3
1.54,0.2642,-0.8559,0.2391,0.7863,0.4701,0.351,0.1568,0.0671,0.1168,3
1.56,-0.0184,-0.8932,0.2582,0.7925,0.428,0.3501,0.1481,0.063,0.1162,3
1.58,0.1937,-0.4679,0.2494,0.8113,0.4637,0.3483,0.1631,0.0645,0.1151,3
1.6,0.2374,-0.5448,-0.4205,0.8056,0.461,0.3511,0.1508,0.0669,0.1129,3
1.62,0.4466,0.2554,-0.8214,0.7978,0.4697,0.3432,0.1393,0.0653,0.1115,3
1.64,0.1061,1.1103,-0.8773,0.796,0.465,0.343,0.1388,0.0648,0.1126,3
1.66,-0.488,1.4079,-0.3443,0.8009,0.4496,0.3526,0.1461,0.0655,0.1163,3
1.68,-0.4608,1.3963,0.7058,0.8074,0.4505,0.3556,0.1516,0.064,0.1195,3
1.7,-0.7057,2.1875,0.0844,0.8041,0.4442,0.344,0.155,0.068,0.113,3
1.72,0.4484,0.7139,-0.9603,0.7878,0.4259,0.3525,0.1643,0.0646,0.1148,3
1.74,0.077,0.0342,-0.8381,0.8021,0.4573,0.3557,0.1563,0.0634,0.1162,3
1.76,-0.6917,0.0748,-0.3108,0.804,0.462,0.3558,0.1501,0.0644,0.1152,3
1.78,-0.3811,0.0418,-0.3128,0.7982,0.4503,0.3509,0.1583,0.0646,0.1155,3
1.8,0.9805,0.0076,-0.8955,0.7998,0.455,0.3434,0.1653,0.0633,0.1178,3
1.82,1.1281,1.4856,-0.8054,0.7991,0.4695,0.3444,0.1297,0.0653,0.1155,3
