time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.1266,1.1072,0.3558,0.7577,0.4991,0.298,0.1604,0.0723,0.0957,3
0.04,-0.3257,0.8649,0.6071,0.7846,0.4553,0.289,0.1683,0.0646,0.085,3
0.06,-0.213,-0.688,0.5388,0.786,0.5078,0.2961,0.1493,0.0664,0.0906,3
0.08,-0.2519,-0.4907,0.6055,0.7896,0.515,0.2907,0.1413,0.0707,0.0905,3
0.1,-0.0418,0.4884,0.9552,0.7881,0.5093,0.2892,0.1354,0.0688,0.0888,3
0.12,0.4983,0.5399,1.0057,0.7864,0.5226,0.29,0.1368,0.0669,0.0907,3
0.14,0.8516,-0.1662,0.9651,0.7774,0.5238,0.2879,0.1476,0.0684,0.0919,3
0.16,0.8438,-0.1111,1.3444,0.7652,0.4912,0.2868,0.1508,0.0691,0.0899,3
0.18,1.3177,0.8078,1.3386,0.7945,0.5002,0.2879,0.1333,0.0702,0.0949,3
0.2,1.3261,0.7767,2.164,0.7607,0.5453,0.2861,0.1423,0.067,0.0929,3
0.22,0.3744,0.3734,0.7765,0.7913,0.4701,0.2832,0.1682,0.0653,0.0854,3
0.24,-0.2903,0.0149,-0.2148,0.781,0.5442,0.2869,0.1498,0.0641,0.0917,3
0.26,0.2799,-0.2533,-0.9967,0.7777,0.4888,0.2883,0.1646,0.0684,0.0935,3
0.28,1.3798,-0.2656,-0.7551,0.7762,0.4447,0.2883,0.1679,0.0691,0.0908,3
0.3,0.9213,0.111,-0.2853,0.7761,0.4562,0.2884,0.1561,0.0678,0.089,3
0.32,-0.3454,0.4074,-0.1731,0.7792,0.4811,0.2873,0.1512,0.0658,0.0895,3
0.34,-0.5501,0.3447,0.2696,0.7757,0.4951,0.2831,0.1484,0.0622,0.0904,3
0.36,-1.8746,0.8311,1.5882,0.7556,0.4937,0.2796,0.1262,0.065,0.0937,3
0.38,-1.6204,0.3522,2.6207,0.7655,0.4798,0.2901,0.1613,0.0709,0.0928,3
0.4,-1.2775,0.7028,3.0517,0.7716,0.5283,0.2894,0.1173,0.0661,0.0843,3
0.42,-0.2103,1.9248,2.4925,0.7791,0.5058,0.2942,0.13,0.0661,0.0854,3
0.44,0.3566,0.6278,1.2442,0.7769,0.5019,0.3066,0.1291,0.0642,0.0855,3
