time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1137,-1.1437,0.1301,0.847,0.3529,0.3351,0.1735,0.088,0.0904,3
0.04,-0.2713,-1.0184,0.2362,0.8471,0.3534,0.3276,0.1587,0.0915,0.0946,3
0.06,0.1495,-0.3418,0.1686,0.8378,0.3763,0.3355,0.1726,0.0887,0.0952,3
0.08,-0.4948,0.2839,0.4456,0.852,0.3646,0.3376,0.1765,0.0894,0.0926,3
0.1,-0.2846,1.0135,-0.024,0.8403,0.3703,0.3259,0.1705,0.0934,0.0943,3
0.12,-0.0469,0.5125,0.3248,0.8426,0.3729,0.3285,0.1642,0.0898,0.0941,3
0.14,0.0142,1.0039,-0.1022,0.8517,0.3777,0.3362,0.1618,0.0885,0.0947,3
0.16,-0.1843,1.8042,0.4242,0.8436,0.3813,0.3279,0.1729,0.0894,0.0956,3
0.18,-0.3669,0.7382,0.2015,0.8555,0.3428,0.3289,0.1789,0.0894,0.0972,3
0.2,-0.2715,0.779,0.0564,0.8451,0.3295,0.3266,0.1728,0.0896,0.0935,3
0.22,-0.2704,0.2337,0.6219,0.8562,0.3406,0.3231,0.17,0.0896,0.0938,3
0.24,-0.02,-3.1968,0.859,0.8318,0.3386,0.3416,0.1696,0.0894,0.0934,3
0.26,-0.7165,-4.9654,0.7109,0.8384,0.3256,0.3404,0.168,0.0866,0.0926,3
0.28,-0.6293,-3.3154,-0.1087,0.8551,0.3446,0.3284,0.1595,0.0908,0.0924,3
0.3,-0.591,-2.1459,0.0011,0.8622,0.3579,0.3314,0.1598,0.0844,0.0866,3
0.32,-0.3808,0.7059,-0.3361,0.837,0.3495,0.3185,0.1661,0.0873,0.0899,3
0.34,-0.5453,-0.6638,0.4878,0.8652,0.3743,0.3259,0.1776,0.0862,0.0909,3
0.36,0.0306,0.9967,-0.0388,0.8366,0.3245,0.3282,0.1682,0.0822,0.0861,3
0.38,0.2274,-0.4058,0.4685,0.832,0.3568,0.3263,0.1723,0.0877,0.0938,3
0.4,-0.2851,-1.0468,-0.1592,0.8605,0.3355,0.3196,0.1772,0.0879,0.0922,3
0.42,0.0146,0.2784,0.506,0.8419,0.3219,0.3309,0.1745,0.0848,0.0922,3
0.44,-0.0527,-0.5668,0.7928,0.8329,0.3416,0.3385,0.1674,0.0838,0.0894,3
0.46,-0.1471,-1.1501,0.5435,0.8373,0.3695,0.3288,0.1722,0.0837,0.0878,3
0.48,-0.2125,-1.3705,0.242,0.8626,0.3664,0.3254,0.1683,0.0849,0.0882,3
0.5,-0.2238,-0.4311,0.2429,0.8508,0.37,0.3386,0.1607,0.0834,0.0885,3
0.52,-0.6955,0.7827,0.3902,0.8453,0.3743,0.3291,0.1625,0.0855,0.0902,3
0.54,-0.3775,0.4016,0.5844,0.8578,0.3762,0.3283,0.1744,0.0844,0.091,3
0.56,-0.3996,-0.5629,0.6575,0.8495,0.3594,0.3384,0.1683,0.0822,0.0911,3
0.58,-0.6425,-1.2676,0.6313,0.8505,0.3458,0.3264,0.1709,0.0878,0.0908,3
0.6,-0.1494,-1.8453,0.7602,0.8392,0.3206,0.3133,0.1592,0.0868,0.0885,3
0.62,0.1724,-5.4898,0.7829,0.8395,0.3394,0.3244,0.164,0.093,0.0994,3
0.64,0.1454,-6.4927,0.869,0.8637,0.3456,0.3174,0.1691,0.0945,0.1043,3
0.66,0.2495,-0.5209,0.3383,0.8696,0.34,0.3238,0.1689,0.0862,0.0904,3
0.68,-0.6836,2.1732,0.4662,0.865,0.3632,0.3254,0.1713,0.0896,0.0901,3
0.7,-0.7909,-1.4443,0.7868,0.86,0.3733,0.317,0.1716,0.0837,0.0866,3
0.72,-0.3306,-0.4167,0.3369,0.863,0.329,0.3244,0.1743,0.0871,0.0938,3
0.74,-0.0543,0.5885,-0.16,0.8582,0.3486,0.3251,0.1506,0.0887,0.0909,3
0.76,0.5695,0.9415,0.2777,0.8328,0.3462,0.3195,0.1762,0.09,0.0957,3
0.78,0.2689,1.5622,0.6887,0.8217,0.3615,0.3163,0.1704,0.0897,0.094,3
0.8,0.6589,1.0899,0.6291,0.8406,0.3644,0.3239,0.1662,0.0902,0.0963,3
0.82,0.0639,2.742,0.4529,0.8588,0.3741,0.3304,0.1671,0.0903,0.0946,3
0.84,-0.4177,4.8696,0.5314,0.8464,0.3519,0.3284,0.1717,0.0886,0.0947,3
0.86,-0.1056,2.7651,0.8899,0.8351,0.3353,0.3261,0.1704,0.0903,0.0921,3
0.88,-0.5294,1.7804,0.4,0.8632,0.3186,0.3232,0.1716,0.0912,0.0937,3
0.9,-0.6184,1.4142,0.9068,0.8572,0.314,0.3239,0.1734,0.0896,0.0951,3
