time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.5385,-0.4241,0.6866,0.8596,0.2723,0.3201,0.1851,0.0836,0.1069,3
0.04,-0.5718,-0.2354,0.4157,0.8781,0.3089,0.3099,0.1915,0.0815,0.1059,3
0.06,0.6247,0.858,0.4887,0.8823,0.2778,0.3141,0.1898,0.0791,0.1109,3
0.08,0.405,-0.4407,-0.1702,0.8708,0.2811,0.3172,0.1866,0.0804,0.1101,3
0.1,-0.6307,0.0403,0.576,0.8816,0.3224,0.3249,0.1773,0.0834,0.1096,3
0.12,-0.7721,0.566,0.757,0.8724,0.2818,0.3219,0.1829,0.084,0.1095,3
0.14,-0.3617,0.9976,0.1348,0.8773,0.2865,0.3198,0.1766,0.0831,0.1086,3
0.16,-0.5069,1.6288,0.1362,0.8412,0.325,0.3161,0.1763,0.0846,0.1093,3
0.18,-0.6245,1.5591,-0.1674,0.8378,0.3144,0.3185,0.1825,0.0822,0.109,3
0.2,-0.0466,0.2405,0.3029,0.8653,0.306,0.3171,0.1783,0.0806,0.1098,3
0.22,0.1066,-0.0671,0.6054,0.8519,0.3157,0.3053,0.182,0.0811,0.1057,3
0.24,0.2238,-0.0167,0.2105,0.8573,0.3013,0.3079,0.1789,0.0824,0.107,3
0.26,0.4582,0.0075,-0.0776,0.8808,0.303,0.3199,0.1798,0.0832,0.1081,3
0.28,0.363,-0.1664,0.1897,0.8856,0.2798,0.3183,0.1841,0.0815,0.1071,3
0.3,-0.034,-0.5866,0.1872,0.8739,0.295,0.3132,0.1876,0.0792,0.1089,3
0.32,-0.5047,-0.368,-0.1109,0.867,0.3432,0.3157,0.1781,0.0787,0.1095,3
0.34,-0.8311,0.644,-0.1494,0.8619,0.3285,0.3176,0.1727,0.0804,0.1071,3
0.36,-0.7587,0.9,-0.217,0.8556,0.3046,0.3156,0.1919,0.0826,0.1078,3
0.38,-0.3617,-0.0243,0.1245,0.8603,0.29,0.3117,0.186,0.0828,0.1108,3
0.4,-0.0639,0.0745,0.8072,0.8499,0.308,0.3103,0.1772,0.0827,0.1061,3
0.42,0.0915,0.2641,0.9543,0.8754,0.282,0.3146,0.1827,0.0803,0.1048,3
0.44,0.099,0.2056,1.3744,0.8738,0.3168,0.3242,0.1906,0.0801,0.1083,3
0.46,0.2184,1.6289,0.8916,0.8589,0.2965,0.3117,0.1851,0.0823,0.1113,3
0.48,0.6629,0.4033,0.7718,0.8628,0.3139,0.3162,0.1934,0.0826,0.1082,3
0.5,0.3964,-0.0506,0.4564,0.8752,0.301,0.3204,0.1837,0.083,0.1065,3
0.52,0.1575,-0.4598,0.651,0.8662,0.3335,0.3118,0.1902,0.082,0.1081,3
0.54,0.3555,0.0934,0.1741,0.8712,0.338,0.3197,0.2004,0.079,0.1095,3
0.56,0.3264,-0.7065,0.1977,0.8555,0.3175,0.32,0.1705,0.081,0.1066,3
0.58,-0.704,-0.4873,0.4265,0.8743,0.2467,0.3181,0.1755,0.0789,0.1068,3
0.6,-0.84,-0.2082,0.3271,0.8689,0.2744,0.3048,0.1984,0.0821,0.1092,3
0.62,-0.5527,-0.4286,0.0251,0.8758,0.2787,0.3101,0.201,0.0835,0.1088,3
0.64,-0.3606,-1.0081,-0.5122,0.8634,0.2703,0.316,0.1921,0.0804,0.1093,3
0.66,-0.1831,-0.5958,0.2481,0.8549,0.3081,0.3162,0.1964,0.0795,0.1048,3
0.68,-0.0681,0.2256,0.7478,0.8707,0.3071,0.3195,0.1908,0.0816,0.108,3
0.7,0.471,0.5206,0.253,0.8775,0.2742,0.3137,0.1914,0.0803,0.1069,3
0.72,0.3581,0.5855,0.2297,0.8698,0.3187,0.3171,0.1972,0.0783,0.1057,3
0.74,0.0847,0.3781,0.3029,0.8486,0.3124,0.3179,0.1954,0.08,0.1055,3
0.76,0.4,0.4887,0.2205,0.8506,0.312,0.3118,0.2015,0.0808,0.1056,3
0.78,0.6534,0.0925,0.2198,0.8565,0.3313,0.316,0.1994,0.0823,0.1067,3
0.8,0.2065,-0.0295,0.0053,0.8647,0.32,0.3206,0.187,0.0838,0.1069,3
0.82,-0.5504,0.3898,-0.2479,0.8684,0.2884,0.3143,0.1867,0.0819,0.107,3
0.84,-0.6367,0.662,-0.1137,0.8494,0.2821,0.3075,0.1967,0.0795,0.1072,3
0.86,-0.0808,0.0896,0.2851,0.8394,0.2963,0.313,0.2038,0.0817,0.1061,3
0.88,0.3553,-0.9579,0.5125,0.8421,0.307,0.3192,0.2019,0.0835,0.1048,3
0.9,0.4884,-1.1683,0.4578,0.8454,0.3091,0.314,0.199,0.0821,0.1054,3
0.92,0.136,-1.1086,0.3786,0.8726,0.2925,0.3125,0.2006,0.0838,0.1081,3
