time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.4529,0.8199,0.8995,0.8307,0.3381,0.3406,0.1933,0.0867,0.0982,3
0.04,-0.74,1.5454,1.7747,0.8225,0.3466,0.3158,0.2047,0.0868,0.096,3
0.06,-0.5575,0.661,1.8976,0.8287,0.3711,0.3301,0.2057,0.0876,0.0988,3
0.08,-1.1939,1.6214,0.849,0.8283,0.3212,0.3385,0.2109,0.0859,0.0979,3
0.1,-0.6624,1.8828,0.5558,0.8374,0.286,0.338,0.2099,0.0849,0.097,3
0.12,-0.3638,2.0938,0.4417,0.8341,0.3054,0.3424,0.2037,0.086,0.0958,3
0.14,-0.5716,0.7644,0.4136,0.8208,0.3439,0.3466,0.2032,0.085,0.0951,3
0.16,-0.3043,-1.5181,0.5744,0.82,0.3571,0.3378,0.2052,0.0813,0.0969,3
0.18,-0.0006,-0.3682,0.2034,0.8276,0.3412,0.324,0.1986,0.0827,0.0991,3
0.2,-0.1418,-0.114,0.4127,0.8225,0.3126,0.3266,0.2089,0.0879,0.0987,3
0.22,1.4497,-0.9035,0.6626,0.8134,0.3073,0.3465,0.2018,0.0848,0.0984,3
0.24,0.0859,-2.2592,0.6852,0.8289,0.3218,0.3438,0.1989,0.0867,0.1,3
0.26,0.1531,-1.0843,0.3948,0.8456,0.3212,0.3433,0.1913,0.0853,0.0996,3
0.28,-0.8036,-1.0783,0.3461,0.8382,0.3174,0.3436,0.205,0.0858,0.098,3
0.3,-1.2103,-1.0951,0.0691,0.8378,0.3346,0.3303,0.2134,0.0849,0.0978,3
0.32,-1.15,-1.721,0.1454,0.8459,0.3258,0.3256,0.2074,0.0872,0.0987,3
0.34,-1.2809,-2.8196,0.4521,0.8428,0.3202,0.3351,0.1917,0.0889,0.0979,3
0.36,-1.4202,-2.4237,0.4064,0.8341,0.3548,0.3424,0.1796,0.0851,0.0957,3
