time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,1.3864,-0.7778,0.8257,0.8514,0.3349,0.306,0.2241,0.0807,0.0845,3
0.04,1.4796,-0.289,1.1209,0.8537,0.3003,0.3128,0.2333,0.0789,0.0864,3
0.06,0.2787,-2.5227,1.1911,0.8329,0.3222,0.3094,0.2343,0.0784,0.0815,3
0.08,-0.497,-4.4231,1.2781,0.8512,0.3003,0.2981,0.219,0.077,0.0802,3
0.1,-0.8155,-1.6509,1.1709,0.8333,0.3281,0.3054,0.2177,0.0793,0.0845,3
0.12,-1.0091,0.6446,0.9491,0.8154,0.3281,0.3062,0.2327,0.0759,0.0818,3
0.14,-0.2037,1.3669,1.1483,0.8395,0.2809,0.3066,0.2266,0.0774,0.0816,3
0.16,0.872,2.1445,1.4365,0.8244,0.333,0.3121,0.2238,0.0791,0.0807,3
0.18,1.3061,3.3687,2.3375,0.8266,0.3157,0.309,0.2217,0.0806,0.082,3
0.2,2.009,2.8948,3.0039,0.8329,0.3041,0.3085,0.2395,0.0788,0.0815,3
0.22,0.9802,0.7539,2.005,0.8228,0.3402,0.312,0.2368,0.0797,0.0803,3
0.24,0.6009,0.603,1.0149,0.8107,0.2969,0.3121,0.2413,0.0791,0.0819,3
0.26,0.6226,1.326,0.9907,0.8356,0.3121,0.3117,0.2285,0.0786,0.0819,3
0.28,0.4771,1.1397,0.9109,0.8659,0.3181,0.3164,0.2249,0.0782,0.0806,3
0.3,-0.4477,-0.1272,0.2031,0.8351,0.3161,0.3107,0.2242,0.0785,0.0824,3
0.32,-0.7386,-0.4578,-0.3349,0.8227,0.31,0.302,0.229,0.08,0.0819,3
0.34,-0.4507,-1.0025,-0.0833,0.841,0.318,0.3074,0.2306,0.0788,0.0817,3
0.36,-0.9471,-0.92,0.1097,0.8394,0.2875,0.307,0.2278,0.078,0.0822,3
0.38,-1.2673,-0.2014,-0.3802,0.8464,0.288,0.2982,0.2279,0.0791,0.0818,3
0.4,-0.824,-0.9334,-0.6189,0.8333,0.3156,0.3035,0.2249,0.0786,0.0792,3
0.42,-0.6198,-1.0823,-0.5495,0.8341,0.3382,0.3068,0.231,0.079,0.0797,3
0.44,-0.3532,-0.3334,-0.3153,0.8418,0.3088,0.3052,0.227,0.0791,0.0807,3
0.46,-0.0583,-0.0912,-0.1782,0.8555,0.2786,0.311,0.2223,0.0794,0.0803,3
0.48,-0.1007,0.5761,-0.1821,0.8418,0.2919,0.3143,0.2353,0.0785,0.0805,3
0.5,-0.1666,1.1538,0.2156,0.8383,0.3174,0.3085,0.2275,0.0808,0.0836,3
0.52,-0.0596,0.6287,-0.0177,0.8375,0.3086,0.3075,0.2308,0.0801,0.0827,3
0.54,-0.1261,-0.1421,-0.188,0.8374,0.3249,0.3087,0.2295,0.0806,0.0804,3
0.56,0.0867,0.1868,0.2111,0.8402,0.3228,0.3041,0.226,0.0812,0.0815,3
0.58,-0.0547,-0.4363,0.4549,0.834,0.3182,0.307,0.2328,0.0796,0.0818,3
0.6,-1.3417,-1.8991,-0.1526,0.8263,0.3064,0.3118,0.2316,0.079,0.0805,3
0.62,-2.3132,-2.9202,-0.8867,0.8305,0.3142,0.3083,0.2312,0.079,0.0802,3
0.64,-1.6612,-2.3971,-0.3295,0.8416,0.3332,0.3069,0.2305,0.0797,0.0822,3
0.66,-0.873,-1.719,0.3397,0.8417,0.3275,0.3069,0.2287,0.0792,0.0818,3
0.68,-0.4139,-1.8585,0.5503,0.8449,0.3402,0.3096,0.2292,0.0788,0.0812,3
0.7,0.0864,-1.7988,0.6235,0.8385,0.316,0.3105,0.225,0.0794,0.0813,3
0.72,0.4682,-1.5036,0.7022,0.8303,0.2845,0.3071,0.2296,0.081,0.0816,3
0.74,0.3534,-1.1943,0.6686,0.8468,0.2916,0.3028,0.2389,0.0792,0.0847,3
0.76,0.4458,-0.5583,0.535,0.838,0.2958,0.3034,0.2356,0.079,0.0832,3
0.78,0.0726,-0.0202,-0.0172,0.8242,0.2987,0.3079,0.2252,0.0805,0.082,3
0.8,-0.004,0.641,-0.2585,0.8181,0.3077,0.3064,0.2263,0.0799,0.0815,3
0.82,-0.1049,0.7164,-0.0703,0.8213,0.3432,0.3069,0.2326,0.0795,0.0816,3
0.84,0.2768,0.5406,0.2611,0.8425,0.3244,0.3067,0.2447,0.0805,0.0823,3
0.86,-0.1826,0.2462,0.3965,0.8472,0.2879,0.3026,0.2352,0.0793,0.0825,3
0.88,-0.1376,0.3383,-0.041,0.8576,0.2995,0.3051,0.2369,0.0789,0.0827,3
0.9,-0.372,-0.0342,0.129,0.8573,0.2942,0.3068,0.2307,0.0788,0.0804,3
0.92,-0.7882,0.6281,0.1964,0.8481,0.3045,0.304,0.2171,0.0789,0.08,3
0.94,-0.5331,1.2688,-0.2583,0.8438,0.3157,0.3143,0.2235,0.0787,0.0824,3
0.96,-0.7379,1.0035,-0.4677,0.8436,0.3062,0.3104,0.2414,0.0774,0.0837,3
0.98,-0.5489,0.3059,-0.1152,0.8372,0.3574,0.3024,0.2265,0.0791,0.0814,3
1.0,-0.5599,-0.5301,-0.0396,0.8563,0.3037,0.3075,0.2283,0.0792,0.0824,3
1.02,-0.29,-0.1696,-0.3898,0.8388,0.3059,0.3067,0.2333,0.0792,0.0802,3
1.04,-0.6694,-0.7992,0.0718,0.8588,0.3272,0.3095,0.2298,0.0779,0.082,3
1.06,-0.8628,-1.0679,0.1256,0.8631,0.3657,0.3086,0.2295,0.0784,0.0833,3
1.08,-1.1047,0.0081,-0.0772,0.8454,0.3183,0.3051,0.2463,0.0787,0.0822,3
1.1,-0.7827,-0.4897,-0.1739,0.8408,0.3383,0.3118,0.2263,0.0811,0.0859,3
1.12,-1.1813,0.2113,-0.2283,0.8553,0.3171,0.3089,0.2193,0.0776,0.0865,3
1.14,-1.1181,0.571,-0.2659,0.8528,0.3319,0.3045,0.2193,0.0779,0.0819,3
1.16,-1.1835,-0.5744,-0.6397,0.8214,0.284,0.3109,0.2224,0.0768,0.0834,3
1.18,-1.1868,-0.3835,-0.5968,0.8241,0.3191,0.3025,0.2305,0.0786,0.0847,3
1.2,-0.7515,-0.6037,-0.2435,0.8379,0.2931,0.2979,0.2356,0.0807,0.0864,3
1.22,0.3489,-0.4594,0.5189,0.8558,0.3351,0.3067,0.238,0.0784,0.084,3
1.24,-0.5344,0.075,0.046,0.8505,0.3046,0.3078,0.222,0.0785,0.0851,3
1.26,-0.4268,0.5442,0.1368,0.8385,0.3391,0.3103,0.2244,0.078,0.085,3
1.28,-0.4499,0.1471,-0.0531,0.8141,0.2791,0.3069,0.2199,0.0774,0.085,3
1.3,0.4811,-0.1488,-0.0502,0.8292,0.2806,0.303,0.2292,0.0774,0.0827,3
1.32,0.4661,-0.1921,0.5098,0.84,0.3151,0.3058,0.2288,0.0801,0.0855,3
1.34,-0.2896,-0.2868,0.5038,0.829,0.295,0.3058,0.2294,0.0786,0.0863,3
1.36,-0.8423,-0.0968,0.3804,0.831,0.3166,0.3013,0.2298,0.0777,0.0865,3
1.38,0.0516,0.2144,0.1036,0.8443,0.2877,0.3053,0.2246,0.0792,0.0848,3
1.4,-0.4269,-0.4685,0.2715,0.8518,0.2953,0.3096,0.2241,0.0776,0.083,3
1.42,-0.2407,0.1433,0.331,0.8454,0.3003,0.3034,0.2261,0.0776,0.0855,3
1.44,0.8805,1.3465,1.0302,0.8449,0.3016,0.304,0.2174,0.0787,0.0862,3
1.46,0.5343,1.191,1.058,0.8332,0.3278,0.3173,0.2225,0.0771,0.0854,3
1.48,-0.2876,-0.5459,0.8478,0.8529,0.3274,0.3084,0.2262,0.0775,0.0846,3
1.5,-0.2644,-2.6603,0.4313,0.8459,0.3332,0.3048,0.2235,0.077,0.0858,3
1.52,0.5176,-4.173,-0.3833,0.8457,0.3435,0.3082,0.2185,0.0779,0.0851,3
1.54,0.5615,-2.0826,-0.9595,0.8505,0.3257,0.3053,0.2133,0.0784,0.0835,3
1.56,-0.0559,-0.5718,-0.4495,0.842,0.3565,0.3065,0.2202,0.0788,0.0849,3
1.58,-0.9185,-0.4794,0.639,0.8311,0.3402,0.3026,0.2214,0.0782,0.0853,3
1.6,-0.7061,-0.1969,0.3451,0.816,0.2866,0.2988,0.2142,0.0778,0.084,3
1.62,0.0114,-0.9782,0.1719,0.8219,0.2814,0.308,0.2188,0.0795,0.085,3
1.64,-0.0297,-0.5023,-0.0824,0.844,0.316,0.3047,0.2184,0.0797,0.0856,3
1.66,0.1483,0.5526,0.5152,0.8526,0.3187,0.2987,0.2181,0.0781,0.0849,3
1.68,0.1203,0.0192,0.7931,0.8355,0.3007,0.3051,0.2164,0.0769,0.0853,3
1.7,-0.0175,0.117,0.3715,0.8372,0.3079,0.3057,0.2222,0.077,0.0847,3
1.72,0.0499,0.7299,0.1253,0.8456,0.3135,0.3059,0.2237,0.0777,0.0831,3
1.74,0.3819,0.9703,0.3014,0.8409,0.3175,0.3083,0.2213,0.0783,0.0843,3
1.76,0.4366,0.7944,0.5224,0.8509,0.3034,0.3064,0.2198,0.0798,0.0869,3
1.78,-0.2136,0.3318,0.5478,0.8449,0.2988,0.3017,0.2186,0.079,0.0868,3
1.8,-0.4603,0.1917,0.402,0.8332,0.3,0.3009,0.2125,0.0776,0.0851,3
1.82,-0.4793,0.5819,0.8015,0.8411,0.3174,0.3107,0.2127,0.0773,0.0851,3
1.84,-0.7162,0.5715,0.8126,0.8403,0.3392,0.3153,0.2234,0.0788,0.0853,3
1.86,-0.7599,-0.1419,0.1678,0.8399,0.3345,0.3108,0.2201,0.0789,0.0845,3
1.88,-0.6436,-0.6197,0.2192,0.8406,0.3081,0.3098,0.2188,0.0777,0.086,3
1.9,-0.4244,-0.349,0.6394,0.8362,0.3046,0.3057,0.219,0.0778,0.0863,3
1.92,-0.2217,0.335,0.8081,0.8373,0.3223,0.3093,0.2188,0.0776,0.0847,3
1.94,0.1167,0.4804,0.5899,0.8307,0.2895,0.3111,0.2179,0.0796,0.0839,3
1.96,0.0841,0.1254,0.3148,0.8334,0.3,0.3063,0.2165,0.0789,0.0859,3
1.98,0.0254,-0.4094,0.2291,0.8374,0.3286,0.3095,0.2147,0.0774,0.0875,3
2.0,-0.0894,-1.4542,0.5477,0.8149,0.3319,0.3109,0.2132,0.0757,0.085,3
2.02,-0.4015,-1.9301,0.4162,0.8149,0.3203,0.3044,0.2141,0.0777,0.0822,3
2.04,-0.3352,-2.4549,0.1271,0.8359,0.3252,0.3004,0.2192,0.0776,0.0841,3
2.06,-0.077,-2.4318,-0.2791,0.8428,0.3648,0.3048,0.215,0.0768,0.0876,3
2.08,-0.1176,-0.5273,0.3909,0.8482,0.2981,0.3054,0.2205,0.0785,0.0855,3
2.1,-0.3458,0.7101,0.5718,0.8364,0.2778,0.3038,0.2185,0.0773,0.0845,3
2.12,-0.3931,0.4732,0.1672,0.8256,0.3094,0.2993,0.2182,0.0779,0.0845,3
2.14,-0.3385,0.1219,-0.1513,0.8268,0.2703,0.3081,0.2115,0.0782,0.0846,3
2.16,-0.348,0.5202,0.1134,0.8543,0.2863,0.3001,0.217,0.0769,0.0851,3
2.18,-0.0594,0.2694,0.6736,0.8497,0.3128,0.3071,0.2102,0.077,0.0844,3
2.2,0.0932,0.1497,0.5021,0.8311,0.3282,0.3125,0.2194,0.079,0.0831,3
2.22,-0.1028,-0.1638,-0.0599,0.8148,0.2772,0.3089,0.2123,0.0778,0.0834,3
2.24,0.2278,-0.1729,0.2838,0.8317,0.3089,0.3048,0.2194,0.0761,0.0853,3
2.26,0.0631,-1.0221,0.4812,0.8513,0.3129,0.3061,0.2157,0.078,0.0827,3
2.28,-0.2006,-0.0839,0.5583,0.8454,0.297,0.3021,0.2106,0.0794,0.086,3
