time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2007,-2.9196,1.1482,0.7653,0.4789,0.2859,0.1416,0.0647,0.0979,3
0.04,-0.6687,1.9705,1.5161,0.7498,0.4224,0.2854,0.154,0.0658,0.0982,3
0.06,-0.7876,-0.1507,0.9023,0.7432,0.4565,0.2797,0.1354,0.0674,0.0976,3
0.08,-0.6623,-2.2698,0.7267,0.7616,0.4319,0.2964,0.1324,0.0705,0.096,3
0.1,-1.0112,-1.274,1.0201,0.7628,0.4361,0.2819,0.1102,0.0686,0.0964,3
0.12,-2.8521,1.7757,-0.6425,0.7262,0.3824,0.2851,0.1657,0.066,0.0967,3
0.14,-1.6875,-0.5261,-0.6129,0.7489,0.4262,0.2987,0.135,0.0641,0.0985,3
0.16,-1.3027,0.4556,-0.0204,0.7682,0.4371,0.3016,0.122,0.0656,0.0973,3
0.18,-1.5302,0.9754,0.1822,0.7309,0.4568,0.3106,0.1612,0.0662,0.0981,3
0.2,-1.154,1.86,-0.2079,0.7459,0.4187,0.3003,0.1599,0.0676,0.0956,3
0.22,-1.1822,3.066,0.2109,0.7482,0.4746,0.2942,0.1785,0.0671,0.0962,3
0.24,-1.1101,1.3463,-0.0767,0.7538,0.4249,0.3071,0.1606,0.0694,0.0951,3
0.26,-0.2435,1.244,-0.1407,0.7559,0.4435,0.2927,0.1309,0.0652,0.0987,3
0.28,0.6592,0.3623,0.4903,0.7661,0.4788,0.2937,0.1592,0.07,0.0986,3
0.3,0.3863,-0.2199,0.9354,0.7827,0.4515,0.2986,0.162,0.0705,0.1009,3
0.32,0.073,0.8402,0.5685,0.7727,0.4321,0.2799,0.1434,0.0671,0.0959,3
0.34,-0.4799,0.1405,-0.324,0.7669,0.4485,0.2953,0.1296,0.0711,0.0964,3
0.36,-0.4575,-0.7733,0.0038,0.7666,0.4537,0.2865,0.1431,0.0702,0.099,3
0.38,-0.4156,0.4343,0.2172,0.7718,0.4378,0.2751,0.1439,0.0674,0.1007,3
0.4,-0.4682,0.2632,0.8929,0.742,0.4395,0.2961,0.1175,0.0588,0.0958,3
0.42,-0.491,0.1459,1.4344,0.7423,0.4157,0.3013,0.1437,0.0731,0.0993,3
0.44,-0.2498,0.7381,0.8577,0.725,0.4115,0.2962,0.1291,0.0728,0.1005,3
0.46,-0.6733,0.603,-0.0279,0.758,0.4275,0.2953,0.1145,0.068,0.0998,3
0.48,-1.7678,0.8663,0.9914,0.7567,0.4069,0.2947,0.1481,0.0692,0.1032,3
0.5,-0.858,0.0407,0.0618,0.7353,0.429,0.2921,0.1797,0.0674,0.0987,3
0.52,-0.0354,-0.576,0.6494,0.7472,0.4338,0.3045,0.1548,0.0684,0.1014,3
0.54,0.6028,-0.7027,0.3813,0.7523,0.427,0.2989,0.1382,0.0676,0.1024,3
0.56,0.5996,0.3103,0.3079,0.7555,0.3815,0.3006,0.1297,0.0724,0.1007,3
0.58,-0.0911,-0.6585,0.3861,0.7591,0.4626,0.3051,0.1271,0.068,0.0982,3
0.6,-0.1903,-0.2013,0.1703,0.7624,0.4827,0.2936,0.137,0.0652,0.0996,3
0.62,-1.4141,0.2492,-0.0493,0.7603,0.45,0.2861,0.1411,0.0767,0.0989,3
0.64,-1.0015,0.6783,0.189,0.7574,0.4623,0.2904,0.1415,0.0703,0.1018,3
0.66,-0.8391,1.584,0.7094,0.7425,0.4066,0.2907,0.1411,0.0711,0.1024,3
0.68,-0.1083,0.5133,0.8089,0.7705,0.4074,0.2962,0.1409,0.0737,0.1012,3
0.7,-0.1927,-0.3166,0.1556,0.7435,0.4326,0.3116,0.1504,0.0719,0.0988,3
0.72,-1.4631,0.7583,-1.4372,0.7481,0.4439,0.2967,0.1438,0.0699,0.0988,3
0.74,-1.3449,0.8712,-0.6485,0.7436,0.4655,0.2923,0.1469,0.066,0.0995,3
0.76,-0.1131,1.0824,0.1348,0.7365,0.4165,0.3065,0.1428,0.0689,0.1001,3
0.78,0.011,0.6658,0.143,0.7429,0.4312,0.3036,0.136,0.0699,0.0998,3
0.8,-0.817,0.9324,0.2332,0.7322,0.4533,0.295,0.1485,0.0727,0.1006,3
0.82,-0.2378,0.6495,0.1808,0.7741,0.4169,0.2943,0.1514,0.069,0.0918,3
0.84,-0.1026,-0.0617,0.7804,0.7514,0.4147,0.2979,0.1159,0.0665,0.0943,3
0.86,-0.3819,-0.8545,0.1768,0.7642,0.4092,0.2944,0.1366,0.0639,0.0975,3
0.88,-1.0205,-0.8078,0.8419,0.7079,0.454,0.3117,0.1406,0.0702,0.1013,3
0.9,-1.2208,-0.5622,1.1113,0.7967,0.4006,0.2995,0.1228,0.0607,0.096,3
0.92,-0.3469,-1.2692,0.8174,0.7767,0.4104,0.2908,0.1413,0.0681,0.1028,3
0.94,-0.2384,0.0543,0.1338,0.7425,0.4056,0.296,0.1468,0.0671,0.0993,3
0.96,-0.1246,0.0589,0.3998,0.7404,0.421,0.3078,0.1535,0.0711,0.1002,3
0.98,0.1449,3.3183,0.9045,0.7286,0.4672,0.2946,0.1397,0.069,0.0997,3
1.0,-0.4942,2.9318,-0.2417,0.7365,0.4332,0.2906,0.1373,0.0682,0.1009,3
1.02,-0.67,2.1475,-0.21,0.7276,0.4259,0.3024,0.1261,0.0702,0.0977,3
1.04,-0.1914,1.4634,-0.1263,0.7453,0.3876,0.3044,0.1681,0.0681,0.1028,3
1.06,-0.3524,-0.1799,0.0637,0.7495,0.4484,0.3111,0.1466,0.0565,0.0892,3
1.08,0.2508,-0.9548,0.4739,0.7369,0.4397,0.2996,0.1471,0.0673,0.0984,3
1.1,-0.4433,0.7717,0.125,0.7557,0.4723,0.2934,0.1385,0.0711,0.1009,3
1.12,0.2647,0.7998,1.0282,0.7523,0.4474,0.3022,0.1399,0.0609,0.0911,3
1.14,0.3333,-0.1368,0.7364,0.7565,0.4461,0.2958,0.147,0.0656,0.1025,3
1.16,0.3974,-0.8851,1.162,0.7295,0.4755,0.2993,0.1266,0.0654,0.0984,3
1.18,0.3824,0.3406,0.3987,0.745,0.4395,0.3019,0.1198,0.0672,0.1022,3
