time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.2987,0.1532,1.6751,0.7872,0.5383,0.3115,0.0831,0.0527,0.0878,3
0.04,0.1244,0.7136,0.7784,0.7949,0.5159,0.3215,0.0784,0.0578,0.0937,3
0.06,-0.4815,0.0968,0.8023,0.7901,0.5429,0.3104,0.0807,0.0606,0.0922,3
0.08,-0.1572,-2.5708,1.1384,0.7962,0.5221,0.3117,0.08,0.0571,0.0943,3
0.1,0.0269,-1.9748,1.3397,0.7926,0.5311,0.309,0.0857,0.0578,0.0934,3
0.12,-0.059,-2.5493,1.9279,0.7997,0.5099,0.3066,0.0836,0.0577,0.094,3
0.14,0.4355,-3.2075,2.2097,0.7972,0.5147,0.3072,0.0781,0.0583,0.0951,3
0.16,0.3856,-1.9235,1.3336,0.7934,0.529,0.3067,0.0855,0.0596,0.0967,3
0.18,0.4661,-1.0522,0.2697,0.7768,0.5149,0.309,0.0919,0.0614,0.0954,3
0.2,0.3286,-0.2914,-0.4212,0.7932,0.5315,0.3165,0.0833,0.0597,0.0924,3
0.22,-0.6625,0.2167,-0.2876,0.7992,0.5344,0.3116,0.0874,0.0596,0.0936,3
0.24,-1.506,1.3891,-0.2682,0.8014,0.5261,0.3054,0.0986,0.0599,0.0925,3
0.26,-0.3275,0.7197,-0.9745,0.788,0.5001,0.3118,0.0772,0.0593,0.0941,3
0.28,0.3535,-0.1006,-0.4335,0.7889,0.4992,0.3146,0.0813,0.0594,0.0918,3
0.3,-0.2735,-0.1852,-0.3219,0.8035,0.5126,0.3137,0.0809,0.0612,0.0915,3
0.32,-1.2397,0.8248,-0.9115,0.8068,0.5265,0.3101,0.0726,0.0604,0.0951,3
0.34,0.062,-0.8315,1.1165,0.8002,0.5493,0.3055,0.0688,0.0597,0.0927,3
0.36,0.3759,-1.0238,2.465,0.8059,0.513,0.3108,0.0947,0.0607,0.0946,3
0.38,-0.3307,0.4205,2.5935,0.7954,0.5238,0.3114,0.0943,0.0591,0.0913,3
0.4,-0.4351,0.7699,1.7027,0.7886,0.5179,0.3055,0.067,0.061,0.0943,3
0.42,-0.2015,1.3838,-0.4236,0.7994,0.5084,0.3141,0.0801,0.061,0.098,3
0.44,-0.3112,0.295,-0.0709,0.8008,0.5206,0.316,0.0814,0.0606,0.0958,3
0.46,-0.0707,-0.2059,-0.1731,0.7866,0.517,0.3165,0.0822,0.0602,0.0931,3
0.48,-0.2364,-0.6639,0.0586,0.7935,0.5012,0.314,0.0848,0.0592,0.0934,3
0.5,-0.283,-0.2154,-0.4994,0.7904,0.5114,0.3122,0.0849,0.0609,0.0944,3
0.52,-0.2352,0.3529,-0.8994,0.7857,0.5138,0.3129,0.0864,0.061,0.0946,3
0.54,-0.4112,0.38,-0.6361,0.7914,0.5122,0.3121,0.0822,0.0581,0.095,3
0.56,-0.7869,0.6988,-0.186,0.7977,0.5263,0.3174,0.0905,0.0597,0.0958,3
0.58,-1.1577,0.5735,0.4565,0.7967,0.5162,0.3166,0.0846,0.0599,0.0944,3
