time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.1137,0.3298,0.1962,0.5695,0.0319,0.8615,0.0881,0.1523,0.0749,1
0.04,-0.5169,0.3824,0.4263,0.5713,0.0291,0.863,0.0927,0.154,0.0717,1
0.06,-0.5579,0.8901,0.1866,0.5717,0.0315,0.8591,0.0884,0.154,0.0678,1
0.08,-0.2845,0.5601,0.1081,0.5701,0.0309,0.8569,0.0901,0.1533,0.0778,1
0.1,-0.2713,0.2646,0.1322,0.5678,0.0308,0.8592,0.0931,0.1539,0.0766,1
0.12,-0.2604,0.083,0.2909,0.569,0.0338,0.8556,0.0911,0.153,0.0762,1
0.14,-0.1475,-0.5308,0.2734,0.5706,0.0379,0.8554,0.0908,0.1546,0.08,1
0.16,-0.2514,-0.304,0.3454,0.5721,0.0307,0.8592,0.0914,0.1534,0.0696,1
0.18,-0.0967,0.5389,0.3696,0.5684,0.0218,0.8565,0.0909,0.1528,0.0827,1
0.2,0.049,0.0826,0.1153,0.5694,0.0385,0.8563,0.0913,0.1524,0.0751,1
0.22,-0.028,0.1367,0.0742,0.5718,0.032,0.8576,0.0897,0.1523,0.0878,1
0.24,-0.0539,0.0966,0.3291,0.5686,0.0302,0.8571,0.0923,0.1529,0.0877,1
0.26,-0.1766,-0.165,0.4805,0.5707,0.027,0.8591,0.0899,0.1532,0.085,1
0.28,-0.3038,0.1478,0.5368,0.5725,0.024,0.8616,0.0896,0.1528,0.0906,1
0.3,-0.4969,0.6166,0.0068,0.5683,0.031,0.857,0.0938,0.1532,0.0738,1
0.32,0.0027,0.5582,0.1829,0.5636,0.0293,0.8589,0.0947,0.1549,0.0981,1
0.34,0.1144,-0.207,0.0597,0.5705,0.0251,0.8584,0.0917,0.1537,0.0802,1
0.36,0.058,-0.1492,0.0128,0.5692,0.0314,0.8601,0.0916,0.1538,0.0952,1
0.38,-0.0365,-0.0108,0.307,0.5719,0.0276,0.8604,0.0919,0.1524,0.0809,1
0.4,-0.2387,-0.1773,0.0613,0.5705,0.0321,0.8598,0.0944,0.1538,0.0762,1
0.42,0.1149,-0.267,0.1014,0.5691,0.0313,0.8573,0.0925,0.1529,0.0843,1
0.44,0.1275,-0.0495,0.3315,0.572,0.0325,0.8582,0.0924,0.1534,0.0884,1
0.46,0.0724,0.6694,0.2863,0.5731,0.0327,0.858,0.0937,0.1526,0.0859,1
0.48,0.2711,1.4073,0.3599,0.5695,0.0284,0.8565,0.0921,0.1504,0.0905,1
0.5,0.1077,0.0405,0.1761,0.5709,0.0329,0.8578,0.0928,0.1523,0.077,1
0.52,0.0813,0.0216,0.4469,0.5635,0.0321,0.8595,0.0926,0.1516,0.1001,1
0.54,0.0004,-0.4812,0.2429,0.5682,0.0317,0.8593,0.0903,0.1527,0.0756,1
0.56,-0.0855,-0.3347,0.3918,0.5696,0.0298,0.8609,0.0901,0.1535,0.09,1
0.58,-0.3683,0.4729,-0.0968,0.5672,0.0324,0.8591,0.0912,0.1527,0.093,1
0.6,-0.271,0.405,0.1275,0.5665,0.0303,0.8583,0.0935,0.1534,0.0734,1
0.62,0.1139,-0.1391,0.3428,0.5664,0.0308,0.8582,0.0924,0.1529,0.0659,1
0.64,-0.0497,-0.4883,0.4233,0.572,0.0341,0.8604,0.0933,0.1534,0.0727,1
0.66,-0.5168,0.1313,0.3985,0.5684,0.0315,0.8621,0.0938,0.1518,0.079,1
0.68,-0.6902,0.4511,0.2195,0.5691,0.0282,0.858,0.0902,0.1523,0.0761,1
0.7,0.1256,-0.1438,0.3449,0.5679,0.0272,0.8618,0.0912,0.1513,0.0845,1
0.72,0.0339,0.0628,0.3549,0.5691,0.0245,0.8619,0.0927,0.1523,0.0779,1
0.74,-0.3319,0.0713,0.2889,0.5676,0.0294,0.8594,0.0919,0.1526,0.0858,1
0.76,-0.2868,-0.007,0.4607,0.5694,0.0306,0.8573,0.0895,0.1533,0.0852,1
0.78,-0.0846,0.1744,0.7002,0.5672,0.0282,0.8548,0.0943,0.1534,0.0867,1
0.8,-0.1139,-0.289,0.4983,0.5662,0.0281,0.8569,0.0887,0.1518,0.0779,1
0.82,0.0401,0.3132,0.2732,0.5744,0.0259,0.8589,0.0915,0.1514,0.0786,1
0.84,0.0969,0.4418,0.1862,0.5681,0.0359,0.8599,0.0894,0.1511,0.076,1
0.86,0.141,0.399,-0.2026,0.5642,0.0241,0.8608,0.0913,0.1525,0.0916,1
0.88,0.0112,-0.1317,0.2318,0.5695,0.0313,0.8594,0.0922,0.1517,0.0833,1
0.9,0.1323,-0.6286,0.0796,0.5678,0.0339,0.8582,0.094,0.1521,0.0754,1
0.92,0.0941,-0.3967,0.4084,0.5693,0.0339,0.8601,0.0931,0.1529,0.0907,1
0.94,-0.1597,-0.1558,0.2895,0.5723,0.034,0.8599,0.0934,0.1524,0.0834,1
0.96,-0.0482,0.0406,-0.0075,0.5708,0.0213,0.8612,0.0952,0.1544,0.1011,1
0.98,-0.0013,0.2933,0.332,0.5663,0.0224,0.8592,0.0911,0.1513,0.0664,1
1.0,0.2155,0.4605,0.3865,0.5568,0.0293,0.8576,0.0916,0.1527,0.0961,1
1.02,0.324,-0.1022,0.435,0.5638,0.0353,0.8573,0.0924,0.153,0.0777,1
1.04,0.048,-0.2732,0.474,0.5692,0.0362,0.8575,0.0944,0.1533,0.0748,1
1.06,-0.0768,-0.1685,0.3337,0.5739,0.033,0.8567,0.0908,0.153,0.0942,1
1.08,-0.3545,0.1184,0.2071,0.5716,0.0342,0.8572,0.0944,0.1534,0.0837,1
1.1,-0.4859,0.3177,0.4214,0.5715,0.0344,0.856,0.092,0.1538,0.0759,1
1.12,-0.4624,0.0347,0.4819,0.5746,0.0286,0.8551,0.0877,0.1516,0.081,1
1.14,-0.2604,-0.2788,-0.0195,0.5717,0.0284,0.8585,0.086,0.153,0.0728,1
1.16,0.0388,-0.0998,0.2606,0.5727,0.0337,0.8587,0.0864,0.1532,0.0763,1
1.18,0.0666,-0.1989,0.2005,0.5727,0.0354,0.862,0.087,0.1523,0.0934,1
1.2,-0.1697,0.0197,0.184,0.5737,0.0256,0.8575,0.0888,0.152,0.087,1
1.22,-0.1117,-0.0057,0.2187,0.5722,0.0357,0.8564,0.0894,0.152,0.0959,1
1.24,-0.2288,0.415,0.4376,0.5695,0.0341,0.8561,0.0879,0.1519,0.085,1
1.26,-0.0381,0.7123,0.5331,0.5679,0.0282,0.8604,0.0862,0.1526,0.0787,1
1.28,-0.2393,0.3909,0.4366,0.5653,0.0285,0.8619,0.0842,0.1525,0.0805,1
1.3,-0.3665,0.273,0.3666,0.5679,0.0262,0.8584,0.0875,0.1524,0.0865,1
1.32,-0.1504,-0.0202,0.2425,0.5676,0.0385,0.8616,0.0877,0.152,0.0719,1
1.34,-0.3629,0.5168,0.1955,0.5665,0.0268,0.8604,0.087,0.1524,0.0655,1
1.36,-0.4302,-0.0158,0.2808,0.5672,0.032,0.8592,0.0864,0.1509,0.0784,1
1.38,-0.5388,-0.1344,0.1837,0.5712,0.0271,0.8592,0.0855,0.1528,0.0876,1
1.4,-0.278,-0.0295,0.3272,0.5735,0.0247,0.8548,0.0863,0.1538,0.0763,1
1.42,0.0735,-0.3432,0.4375,0.5701,0.0313,0.8591,0.0857,0.1535,0.0638,1
1.44,-0.2731,-0.3779,0.3513,0.5695,0.0314,0.8579,0.0869,0.1522,0.0704,1
1.46,-0.1018,-0.0707,0.355,0.5702,0.0344,0.8566,0.0859,0.1532,0.0901,1
1.48,0.2344,-0.2912,0.4423,0.5757,0.0277,0.8575,0.0878,0.1506,0.0804,1
1.5,0.0158,-0.0879,0.3718,0.5744,0.035,0.8607,0.0891,0.1536,0.0776,1
1.52,-0.188,0.1144,0.2507,0.5723,0.0311,0.8576,0.0886,0.1525,0.0767,1
1.54,-0.2209,-0.1896,0.263,0.5678,0.0309,0.8561,0.0876,0.1528,0.0625,1
1.56,-0.2506,0.023,0.2206,0.5706,0.0284,0.8576,0.0858,0.1535,0.0743,1
1.58,-0.2502,-0.4127,0.2414,0.572,0.0256,0.8545,0.0862,0.1519,0.0764,1
1.6,-0.533,-0.9742,0.3155,0.5686,0.023,0.8565,0.0863,0.1536,0.0833,1
1.62,-0.8639,-1.1411,0.2976,0.5675,0.0206,0.8639,0.0872,0.1547,0.0704,1
