time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2852,0.3195,0.2076,0.5602,0.038,0.8483,0.0765,0.1537,0.0688,1
0.04,-0.5871,0.0481,0.1777,0.5544,0.0343,0.8473,0.0713,0.156,0.0586,1
0.06,0.0703,0.4427,0.1584,0.5512,0.0355,0.8452,0.0735,0.1542,0.0645,1
0.08,-0.2053,0.3378,0.3442,0.5572,0.0359,0.8444,0.074,0.1546,0.0765,1
0.1,-0.3633,-0.0555,0.0056,0.5509,0.0316,0.8464,0.0735,0.1536,0.0637,1
0.12,-0.4656,0.0922,0.1668,0.5529,0.0349,0.8476,0.0737,0.153,0.0,1
0.14,-0.3573,0.1212,0.3861,0.5598,0.0279,0.8461,0.0741,0.1522,0.0152,1
0.16,0.0008,-0.3775,0.2928,0.5584,0.0295,0.8426,0.072,0.1532,0.0122,1
0.18,-0.1495,-0.1904,0.3143,0.5545,0.03,0.8442,0.072,0.1539,0.007,1
0.2,-0.211,0.2217,0.2989,0.5537,0.0278,0.8463,0.074,0.1538,0.0077,1
0.22,-0.0015,0.0141,0.3598,0.5511,0.0315,0.8471,0.0738,0.1535,0.005,1
0.24,-0.0872,-0.2192,0.2277,0.5541,0.0321,0.8481,0.0742,0.1542,0.0018,1
0.26,0.1518,0.1106,0.3326,0.5564,0.0311,0.8472,0.0751,0.1532,0.0016,1
0.28,0.1165,0.3598,0.2294,0.5556,0.0286,0.8442,0.0747,0.1511,0.0,1
0.3,0.3,-0.2843,0.2468,0.5555,0.0317,0.8464,0.0742,0.1543,0.0181,1
0.32,0.5385,-0.4182,0.0949,0.5534,0.03,0.8473,0.0716,0.1552,0.0139,1
0.34,0.5138,0.0125,0.4021,0.5562,0.0312,0.8479,0.0737,0.1499,0.0158,1
0.36,0.5249,0.2663,0.1643,0.5537,0.0327,0.8476,0.0754,0.1541,0.054,1
0.38,-0.0744,0.5676,0.3518,0.5521,0.0302,0.8481,0.0756,0.1555,0.071,1
0.4,-0.1611,-0.3425,0.1145,0.5526,0.0306,0.8474,0.0759,0.1524,0.0619,1
0.42,-0.3918,-0.4945,0.2435,0.5539,0.0313,0.8475,0.0752,0.1527,0.0652,1
0.44,-0.2383,-0.2089,0.1525,0.5545,0.0333,0.8452,0.0752,0.152,0.0657,1
0.46,-0.1733,0.0565,0.236,0.5563,0.0307,0.8446,0.0756,0.1525,0.0572,1
0.48,-0.2991,-0.1445,0.356,0.5557,0.0298,0.8473,0.0747,0.1537,0.073,1
0.5,-0.0473,0.1525,-0.0627,0.5546,0.0282,0.8481,0.0749,0.1542,0.0792,1
0.52,0.309,0.728,-0.0331,0.5552,0.0247,0.8495,0.0765,0.1529,0.0562,1
0.54,0.3731,1.0658,0.3123,0.5596,0.0268,0.8493,0.0766,0.1532,0.079,1
0.56,-0.1731,1.4247,0.3922,0.5616,0.0334,0.8468,0.0754,0.1554,0.0719,1
0.58,-0.4864,1.569,0.3526,0.5509,0.0388,0.8485,0.0766,0.1561,0.0686,1
0.6,-0.1829,0.3834,0.1635,0.559,0.0264,0.849,0.0765,0.1554,0.0614,1
0.62,-0.0341,0.4825,0.0575,0.5518,0.0235,0.8421,0.0767,0.1537,0.089,1
0.64,-0.183,0.5696,0.2556,0.5494,0.0296,0.8442,0.0754,0.1561,0.0671,1
0.66,0.3151,-0.3763,0.0108,0.5499,0.0331,0.8468,0.0742,0.1555,0.0619,1
0.68,0.6431,0.41,0.4681,0.5485,0.0309,0.8477,0.0774,0.1554,0.069,1
0.7,0.3998,0.4932,0.1306,0.5497,0.0355,0.8501,0.0773,0.1529,0.0674,1
0.72,0.1181,0.2628,0.0058,0.553,0.0354,0.8497,0.0771,0.1538,0.0947,1
0.74,-0.0537,-0.0106,0.056,0.5584,0.0395,0.8485,0.0751,0.1518,0.0814,1
0.76,-0.26,0.1816,0.1214,0.5588,0.0392,0.847,0.0767,0.154,0.0707,1
0.78,-0.3147,0.6175,0.1703,0.5508,0.0407,0.8474,0.0782,0.1545,0.0687,1
0.8,-0.1021,0.4264,0.2079,0.5509,0.0328,0.8476,0.0757,0.1527,0.0742,1
0.82,-0.1693,0.2158,0.2368,0.5551,0.0288,0.8483,0.0745,0.154,0.08,1
0.84,0.074,0.0628,0.2674,0.5527,0.0348,0.8467,0.0763,0.154,0.0829,1
0.86,0.0132,-0.4409,0.2733,0.5499,0.0327,0.8463,0.0782,0.1539,0.0747,1
0.88,-0.2152,-0.3625,0.3806,0.5479,0.0309,0.8478,0.0787,0.1526,0.0809,1
0.9,-0.3346,-0.5125,0.3787,0.5462,0.0317,0.8472,0.0767,0.1522,0.0914,1
0.92,-0.4231,-1.8421,0.2647,0.5507,0.0391,0.8487,0.0781,0.1536,0.0802,1
