time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1801,-0.0569,0.2577,0.5629,-0.0382,0.8552,0.094,0.1508,0.1682,1
0.04,0.0912,0.0903,0.3643,0.5625,-0.0453,0.8606,0.0916,0.1538,0.1725,1
0.06,-0.2313,1.0714,0.246,0.5638,-0.042,0.8569,0.0911,0.1519,0.1821,1
0.08,-0.395,0.7612,-0.2329,0.5634,-0.0419,0.8578,0.0929,0.1521,0.1745,1
0.1,-0.6073,-0.2083,-0.2157,0.5605,-0.0437,0.858,0.0938,0.1519,0.1702,1
0.12,-0.5537,-0.4059,0.2622,0.5589,-0.0525,0.8586,0.0935,0.1523,0.1439,1
0.14,-0.258,-0.7614,0.4651,0.5596,-0.0471,0.8605,0.093,0.1536,0.1654,1
0.16,-0.0424,-0.6923,0.5686,0.5628,-0.0405,0.8569,0.0955,0.1533,0.1762,1
0.18,0.1317,-0.3989,0.1976,0.5617,-0.0424,0.8573,0.0941,0.1514,0.1697,1
0.2,0.1868,-0.4888,0.2183,0.5622,-0.0458,0.8585,0.0939,0.1521,0.1761,1
0.22,0.1745,0.0047,0.1769,0.5634,-0.0444,0.8601,0.0912,0.1522,0.1769,1
0.24,-0.1488,-0.3268,0.1176,0.5623,-0.0375,0.8598,0.0923,0.1521,0.1597,1
0.26,-0.2746,-0.4391,0.2981,0.5634,-0.04,0.8586,0.0949,0.1526,0.1552,1
0.28,-0.3067,-0.0808,-0.0551,0.5641,-0.041,0.8578,0.0942,0.1531,0.1724,1
0.3,-0.0023,0.1287,0.2474,0.5603,-0.0453,0.8577,0.0937,0.1525,0.1741,1
0.32,0.015,-0.198,0.3404,0.5643,-0.0426,0.859,0.0929,0.153,0.1513,1
0.34,0.0374,0.0903,0.3333,0.5655,-0.037,0.8596,0.0937,0.1529,0.1546,1
0.36,0.0623,0.3263,0.437,0.5622,-0.0397,0.8573,0.0933,0.155,0.1616,1
0.38,-0.0205,-0.0546,0.0546,0.5614,-0.042,0.8569,0.0913,0.154,0.1738,1
0.4,0.0621,-0.1431,-0.0011,0.5651,-0.0433,0.8558,0.0935,0.1549,0.1699,1
0.42,0.0426,-0.0506,0.3577,0.5655,-0.0393,0.8609,0.0941,0.1525,0.1685,1
0.44,-0.041,-0.0753,0.5016,0.5654,-0.0438,0.8588,0.0937,0.1511,0.1642,1
0.46,-0.1041,0.177,0.475,0.5681,-0.046,0.8595,0.0955,0.1507,0.1689,1
0.48,-0.1982,0.4633,0.3204,0.5628,-0.0454,0.858,0.0939,0.1526,0.1658,1
0.5,0.1284,0.0951,0.2195,0.5577,-0.0413,0.858,0.0948,0.151,0.1614,1
0.52,0.1903,-0.6426,0.3734,0.5616,-0.0472,0.8584,0.0923,0.155,0.1742,1
0.54,0.222,0.2475,0.3428,0.5639,-0.045,0.8601,0.0949,0.1529,0.1677,1
0.56,-0.0501,-0.0929,0.2826,0.5635,-0.0381,0.8628,0.0958,0.1548,0.1538,1
0.58,-0.2053,0.013,0.2977,0.5655,-0.0369,0.861,0.0949,0.1514,0.1601,1
0.6,-0.3647,0.3257,0.3249,0.5655,-0.0462,0.8575,0.0934,0.1521,0.1624,1
0.62,-0.3778,0.232,0.265,0.5631,-0.0474,0.8586,0.0922,0.1512,0.1538,1
0.64,-0.3712,0.6179,0.197,0.565,-0.0437,0.8607,0.0934,0.1529,0.1523,1
0.66,-0.3109,0.0227,0.0858,0.5632,-0.0424,0.8592,0.0956,0.1562,0.1639,1
0.68,-0.1751,-0.3633,-0.0054,0.5625,-0.0433,0.8591,0.0938,0.1539,0.1675,1
0.7,-0.3563,-0.2396,0.282,0.5633,-0.0462,0.8586,0.0938,0.1517,0.1675,1
0.72,-0.1757,0.2582,0.2562,0.5649,-0.0418,0.8584,0.0939,0.1522,0.1499,1
0.74,0.0552,-0.1779,0.3473,0.563,-0.0414,0.8605,0.0927,0.1532,0.1767,1
0.76,-0.0936,-0.3997,0.5064,0.564,-0.0415,0.8548,0.0927,0.1525,0.1711,1
0.78,-0.1884,-0.1509,0.2702,0.5622,-0.0415,0.8568,0.0909,0.1528,0.1756,1
0.8,-0.3002,0.3129,0.281,0.5623,-0.0419,0.856,0.0927,0.151,0.1624,1
