time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.0102,0.1426,0.24,0.5274,-0.0301,0.8244,0.08,0.1623,0.1273,1
0.04,0.2454,0.2434,0.4121,0.5349,-0.0188,0.8272,0.0801,0.1613,0.1379,1
0.06,-0.3868,0.1803,0.4173,0.5329,-0.0201,0.8239,0.08,0.1605,0.114,1
0.08,-0.4036,-0.0148,0.1429,0.5392,-0.0175,0.8257,0.0796,0.1617,0.1267,1
0.1,0.2127,-0.2286,0.2711,0.5391,-0.0171,0.8284,0.0818,0.1612,0.1312,1
0.12,-0.0983,0.0554,0.7429,0.5395,-0.0211,0.8256,0.0805,0.1651,0.1394,1
0.14,0.3282,-0.4887,1.1735,0.5392,-0.0134,0.8251,0.0799,0.1624,0.1333,1
0.16,-0.043,-0.3116,0.6161,0.5368,-0.0178,0.8214,0.0805,0.1622,0.1593,1
0.18,-0.0607,-0.105,0.5915,0.5381,-0.0179,0.827,0.0818,0.1596,0.1619,1
0.2,-0.1258,0.0416,0.6699,0.5316,-0.0151,0.8271,0.0833,0.1608,0.1458,1
0.22,-0.0122,-0.2451,0.267,0.5373,-0.0214,0.8245,0.0784,0.16,0.1158,1
0.24,-0.0938,0.1367,0.3452,0.5342,-0.0205,0.827,0.0793,0.1613,0.1458,1
0.26,-0.3663,-0.0932,0.4895,0.5384,-0.0092,0.8248,0.0797,0.1613,0.1279,1
0.28,-0.4495,-0.0313,0.3122,0.534,-0.0103,0.8225,0.0797,0.1634,0.1339,1
0.3,-0.3971,-0.1712,0.5569,0.5388,-0.014,0.8243,0.0799,0.1624,0.1646,1
0.32,-0.3321,-0.1961,0.2669,0.5381,-0.0197,0.8216,0.0802,0.1628,0.1424,1
0.34,-0.5084,-0.5751,0.2444,0.5424,-0.0194,0.8219,0.0787,0.1633,0.1492,1
0.36,-0.1925,0.0294,0.402,0.5438,-0.0293,0.8205,0.0791,0.1628,0.1443,1
0.38,-0.3165,0.2055,0.0264,0.5327,-0.0204,0.8275,0.0786,0.1618,0.1574,1
0.4,-0.2553,-0.0946,0.0007,0.5341,-0.0234,0.8303,0.0801,0.1642,0.1317,1
0.42,-0.2235,0.1944,0.4798,0.5347,-0.0253,0.8212,0.079,0.1612,0.1157,1
0.44,-0.0733,-0.4205,0.393,0.5347,-0.0209,0.8238,0.0803,0.1618,0.131,1
0.46,-0.0332,-0.9153,0.1749,0.5388,-0.0211,0.8287,0.0799,0.1635,0.1471,1
0.48,-0.5157,-0.2021,0.3419,0.5335,-0.02,0.8244,0.0796,0.1633,0.1449,1
0.5,-0.1075,-0.0985,0.0991,0.5392,-0.0145,0.8225,0.0808,0.1645,0.1467,1
0.52,-0.3037,-0.0629,0.0621,0.5398,-0.02,0.8252,0.0798,0.162,0.1343,1
0.54,-0.5587,0.2237,0.0416,0.5439,-0.015,0.8245,0.0789,0.1614,0.1455,1
0.56,-0.1728,0.6269,0.4751,0.5429,-0.0188,0.824,0.0804,0.164,0.1416,1
0.58,-0.2518,1.063,0.5589,0.5366,-0.0195,0.8227,0.0794,0.163,0.1528,1
0.6,-0.1549,0.5651,0.3808,0.5357,-0.0253,0.8249,0.0788,0.162,0.1213,1
0.62,0.1094,-0.1368,0.0262,0.5337,-0.0247,0.8259,0.0808,0.1628,0.1476,1
0.64,-0.3163,-0.7798,0.2258,0.5368,-0.0168,0.8258,0.08,0.1621,0.1576,1
0.66,-0.2248,-0.2906,0.0638,0.5398,-0.0187,0.8254,0.081,0.1619,0.1481,1
0.68,-0.2182,0.1836,0.3452,0.5341,-0.0192,0.8233,0.0787,0.163,0.1453,1
0.7,-0.8697,0.1284,0.5086,0.5366,-0.0308,0.8259,0.0786,0.1635,0.1579,1
0.72,-0.7638,-0.0575,0.5351,0.5388,-0.0257,0.8235,0.0785,0.1618,0.117,1
0.74,-0.3204,0.1995,0.2503,0.5366,-0.0274,0.8218,0.0799,0.1625,0.1278,1
0.76,0.0772,0.1634,0.3708,0.5326,-0.0193,0.8218,0.0817,0.1613,0.1319,1
0.78,0.3112,-0.4857,0.4415,0.5309,-0.0241,0.8281,0.0799,0.162,0.1443,1
0.8,-0.0671,-0.9074,0.4133,0.5375,-0.0235,0.8246,0.0817,0.1624,0.1409,1
0.82,-0.0633,-0.6341,0.0065,0.5403,-0.0272,0.8256,0.078,0.1625,0.1331,1
0.84,-0.6485,-0.08,0.0579,0.5371,-0.0191,0.8268,0.0789,0.1624,0.1382,1
0.86,-0.5362,0.2356,-0.0601,0.5374,-0.0165,0.8239,0.08,0.1629,0.152,1
0.88,-0.1693,-0.486,0.0911,0.5377,-0.0212,0.824,0.078,0.1627,0.1507,1
0.9,0.0878,-0.3852,0.4247,0.5386,-0.0159,0.822,0.078,0.1628,0.1377,1
0.92,-0.1949,-0.1227,0.3402,0.5393,-0.0211,0.8239,0.0786,0.1639,0.1267,1
0.94,-0.1048,-0.1401,0.2033,0.5389,-0.0179,0.8267,0.078,0.1631,0.1401,1
0.96,-0.1694,0.3025,0.1871,0.5376,-0.0137,0.8217,0.0806,0.1628,0.1286,1
0.98,-0.279,0.1266,0.34,0.5428,-0.0131,0.8219,0.079,0.1595,0.1418,1
1.0,-0.2915,0.1251,0.3722,0.5421,-0.0149,0.8213,0.0806,0.1604,0.1435,1
1.02,-0.5348,-0.0558,0.3324,0.5362,-0.0137,0.8253,0.0805,0.163,0.1516,1
1.04,-0.372,-0.1632,0.2321,0.5352,-0.0167,0.8239,0.0794,0.1616,0.1371,1
1.06,-0.2811,-0.198,0.2238,0.5391,-0.0204,0.8264,0.0788,0.1615,0.1311,1
1.08,-0.3274,-0.6961,0.1785,0.5364,-0.0213,0.8242,0.081,0.1623,0.1338,1
1.1,-0.2113,-0.9756,0.2012,0.5384,-0.0229,0.8249,0.0807,0.1626,0.1441,1
1.12,-0.0291,-0.7502,0.2785,0.5422,-0.022,0.8279,0.0809,0.1631,0.1481,1
1.14,-0.1805,0.0709,0.3106,0.5388,-0.0233,0.8241,0.0823,0.1625,0.1426,1
1.16,-0.4582,0.181,-0.1402,0.5351,-0.0215,0.8256,0.0816,0.1614,0.1455,1
1.18,-0.5972,0.3421,-0.3587,0.5403,-0.0254,0.8204,0.0801,0.1638,0.1514,1
1.2,-0.3869,0.0158,-0.4113,0.5375,-0.017,0.8191,0.0795,0.1634,0.1368,1
1.22,-0.2859,-0.555,0.1316,0.537,-0.0124,0.8221,0.0797,0.1622,0.1347,1
1.24,-0.4441,-0.2783,0.9662,0.5398,-0.0103,0.8244,0.0805,0.1623,0.1358,1
1.26,-0.3677,-0.3459,1.5097,0.5387,-0.0103,0.8247,0.0799,0.1617,0.1388,1
1.28,-0.4536,-0.4926,1.1407,0.5341,-0.0173,0.8279,0.0813,0.1614,0.1418,1
1.3,-0.4484,-0.2225,1.0802,0.5339,-0.0248,0.8271,0.081,0.1623,0.1277,1
1.32,-0.5719,0.2882,0.8438,0.5349,-0.0276,0.8255,0.0793,0.1615,0.1363,1
1.34,-0.7382,0.5381,0.5358,0.5349,-0.0271,0.8218,0.0801,0.1608,0.1443,1
1.36,-0.594,0.9694,0.2025,0.5338,-0.0218,0.8231,0.0795,0.1635,0.1474,1
1.38,-0.2867,0.9033,-0.5233,0.5374,-0.0244,0.8246,0.0796,0.161,0.1439,1
1.4,-0.1482,0.1556,-0.6699,0.5354,-0.0203,0.8255,0.0799,0.1609,0.128,1
1.42,0.0746,-0.2445,-0.7564,0.5338,-0.0261,0.8298,0.0806,0.1621,0.1252,1
1.44,0.1202,-0.2197,-0.3974,0.5389,-0.0307,0.8282,0.0802,0.1604,0.1369,1
1.46,-0.1585,-0.0404,-0.044,0.542,-0.0259,0.8199,0.0784,0.1587,0.1533,1
1.48,-0.4385,-0.0129,-0.0654,0.5398,-0.0181,0.8176,0.0798,0.1626,0.1506,1
1.5,-0.6762,-0.0114,0.1504,0.5373,-0.019,0.822,0.0818,0.1638,0.1453,1
1.52,-0.7757,0.3969,0.4921,0.5347,-0.0157,0.8261,0.0804,0.1636,0.1382,1
1.54,-0.5568,0.0715,0.8586,0.535,-0.0194,0.8279,0.0791,0.1628,0.1385,1
1.56,-0.4013,-0.034,1.0072,0.5328,-0.0201,0.8286,0.0792,0.163,0.1273,1
1.58,-0.5551,-0.0018,0.7566,0.5338,-0.0178,0.8292,0.0789,0.1621,0.142,1
1.6,-0.6572,0.7605,0.0147,0.5347,-0.0231,0.825,0.0784,0.1618,0.148,1
1.62,-0.5453,0.4387,-0.4696,0.5356,-0.0241,0.8248,0.0781,0.1618,0.1604,1
1.64,-0.6561,-0.2938,-0.2494,0.5346,-0.0208,0.8279,0.0804,0.1637,0.1394,1
1.66,-0.5971,-0.3178,-0.324,0.5339,-0.0183,0.8273,0.0793,0.1625,0.128,1
1.68,-0.3558,0.3477,-0.2354,0.5413,-0.015,0.8199,0.0797,0.1615,0.1383,1
1.7,-0.4449,0.6525,0.1133,0.5414,-0.0207,0.8196,0.0818,0.1613,0.1443,1
1.72,-0.4533,0.1158,0.6003,0.537,-0.0223,0.8232,0.0802,0.1606,0.1438,1
1.74,-0.2508,0.1174,0.8979,0.5366,-0.0192,0.8217,0.0788,0.1604,0.1419,1
1.76,-0.3117,0.0839,0.9721,0.541,-0.0204,0.8259,0.0788,0.1619,0.1358,1
1.78,-0.5361,-0.0724,0.9194,0.5403,-0.0224,0.8293,0.0791,0.1612,0.1474,1
1.8,-0.5318,0.2002,0.7587,0.5386,-0.0268,0.8222,0.0795,0.1601,0.1506,1
1.82,-0.4052,0.3793,0.6835,0.5393,-0.0271,0.8203,0.0808,0.1608,0.1361,1
1.84,-0.5164,0.0358,0.6328,0.5368,-0.0258,0.8222,0.0804,0.1632,0.1411,1
1.86,-0.5934,-0.248,0.4426,0.5377,-0.0263,0.8199,0.0803,0.164,0.137,1
1.88,-0.4106,-0.1995,0.3712,0.5381,-0.0281,0.8233,0.0815,0.1627,0.1353,1
1.9,-0.5097,0.4099,0.452,0.5349,-0.0305,0.8291,0.0808,0.1612,0.148,1
1.92,-0.4043,0.6717,0.4511,0.5316,-0.0298,0.8277,0.0805,0.161,0.1503,1
1.94,-0.3811,-0.0205,0.367,0.5317,-0.0263,0.8269,0.0812,0.1613,0.1396,1
1.96,-0.6593,-0.2402,0.2782,0.5326,-0.0252,0.8263,0.0816,0.1613,0.1454,1
1.98,-0.3725,-0.0872,0.2924,0.5346,-0.024,0.8256,0.0811,0.1621,0.1399,1
2.0,-0.1383,0.1684,0.2943,0.5372,-0.0262,0.8278,0.081,0.1616,0.1289,1
