time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.3036,-0.0595,-0.0432,0.5957,0.0273,0.8074,0.0883,0.156,0.1093,1
0.04,-0.5268,-0.0563,0.0121,0.6008,0.0102,0.8099,0.091,0.1577,0.0977,1
0.06,-0.4301,-0.0442,-0.6446,0.601,0.0176,0.8111,0.0886,0.1568,0.1221,1
0.08,-1.0008,0.0813,-0.2408,0.6009,0.0344,0.8101,0.0883,0.1552,0.1424,1
0.1,-1.1432,0.5652,-0.1448,0.5944,0.0336,0.8118,0.0862,0.1553,0.1226,1
0.12,-0.9129,0.8503,-0.2153,0.5926,0.0179,0.8189,0.0881,0.1569,0.1323,1
0.14,-0.9694,0.0543,0.6608,0.5953,0.0261,0.8193,0.0874,0.1555,0.1229,1
0.16,-0.7804,-0.1962,0.9254,0.5949,0.0232,0.8161,0.0853,0.1564,0.118,1
0.18,-0.093,0.4098,0.5374,0.5942,0.0073,0.8119,0.0878,0.1573,0.1366,1
0.2,0.0141,0.6446,0.5286,0.5952,0.0109,0.8139,0.0872,0.156,0.117,1
0.22,-0.399,0.2554,0.8948,0.5944,0.02,0.8104,0.0872,0.1577,0.1241,1
0.24,-0.6229,0.7398,0.7482,0.5988,0.019,0.8051,0.0883,0.158,0.1434,1
0.26,-1.2118,0.8095,0.2568,0.6013,0.0178,0.8097,0.0889,0.1569,0.1371,1
0.28,-2.2126,0.4329,0.4634,0.5985,0.0293,0.8148,0.0876,0.1565,0.1354,1
0.3,-2.9699,0.6655,1.343,0.599,0.0262,0.8141,0.0879,0.1564,0.1555,1
0.32,-2.9035,1.694,1.6147,0.604,0.0112,0.8055,0.0887,0.1564,0.1561,1
0.34,-2.2403,2.5654,1.2865,0.6033,0.0139,0.8028,0.0896,0.1565,0.1458,1
0.36,-1.3952,1.9199,1.8396,0.596,0.0119,0.8117,0.0912,0.1566,0.1419,1
0.38,-0.4602,1.1009,2.4908,0.5953,-0.0019,0.8091,0.0924,0.1566,0.1254,1
0.4,0.1352,1.4466,1.6583,0.5993,-0.0017,0.8024,0.0958,0.1568,0.1305,1
0.42,0.4805,0.8413,0.7619,0.5948,-0.0047,0.8126,0.0962,0.1572,0.146,1
0.44,0.3484,0.1509,0.0791,0.5901,-0.001,0.8266,0.0953,0.1566,0.1338,1
0.46,-0.4603,0.5164,-0.3917,0.5873,0.0078,0.8279,0.0939,0.1562,0.1229,1
0.48,-0.4288,0.9101,-0.7503,0.5903,0.0123,0.8209,0.0969,0.1553,0.1497,1
