time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2011,-0.3148,0.0674,0.5333,0.0112,0.8317,0.099,0.1494,0.0495,1
0.04,-0.0982,-0.8444,0.1718,0.5295,0.0106,0.8411,0.0957,0.1495,0.0338,1
0.06,-0.0472,-0.5771,0.5502,0.5279,0.0159,0.8423,0.0943,0.1484,0.0629,1
0.08,0.0646,-0.1823,0.3976,0.529,0.014,0.84,0.0943,0.1521,0.0758,1
0.1,-0.0431,0.1943,0.2345,0.5306,0.011,0.8386,0.0935,0.1533,0.0736,1
0.12,-0.393,0.548,0.225,0.5304,0.0114,0.8379,0.0921,0.1496,0.0693,1
0.14,-0.592,0.7047,-0.0488,0.5293,0.0113,0.8359,0.0914,0.1477,0.0655,1
0.16,-0.2362,0.0224,0.0129,0.5334,0.0081,0.8407,0.0886,0.1495,0.0628,1
0.18,-0.0324,-0.0263,-0.0081,0.5324,0.0086,0.8314,0.0917,0.1512,0.074,1
0.2,0.1797,-0.4416,0.1521,0.5342,0.0098,0.8341,0.0914,0.1491,0.0746,1
0.22,0.0441,-0.5585,0.2592,0.5309,0.0062,0.8337,0.0934,0.1496,0.0672,1
0.24,-0.1297,-0.6613,0.1886,0.5307,0.0062,0.8344,0.0933,0.1498,0.0598,1
0.26,-0.1163,-0.7143,0.1284,0.5356,0.0105,0.839,0.0903,0.149,0.0599,1
0.28,-0.0919,-0.0774,0.3855,0.5349,0.0083,0.84,0.0906,0.1515,0.0704,1
0.3,-0.0845,0.7346,0.3985,0.5318,0.0117,0.8361,0.0931,0.1517,0.0828,1
0.32,-0.0374,0.4623,0.064,0.5312,0.0116,0.8356,0.094,0.1506,0.0551,1
0.34,0.009,-0.1641,-0.1951,0.5327,0.012,0.8342,0.0944,0.1498,0.0566,1
0.36,-0.1231,-0.3006,-0.1368,0.5334,0.0117,0.8366,0.0926,0.1506,0.0545,1
0.38,-0.2505,-0.4768,0.2735,0.5339,0.0109,0.8398,0.0924,0.1525,0.0494,1
0.4,-0.2753,-0.8481,0.6517,0.5352,0.0102,0.839,0.0949,0.154,0.0488,1
0.42,-0.3677,-0.4517,0.397,0.5373,0.0093,0.8331,0.0954,0.1538,0.0478,1
0.44,-0.1902,0.0864,0.1173,0.537,0.0112,0.8302,0.0928,0.1486,0.0601,1
0.46,0.0259,0.168,-0.0563,0.5305,0.0135,0.8339,0.0915,0.148,0.0644,1
0.48,-0.0014,0.1359,0.1229,0.5289,0.0119,0.8376,0.0935,0.1497,0.0769,1
0.5,0.0335,0.3137,0.4327,0.5324,0.0112,0.8397,0.091,0.1503,0.0722,1
0.52,0.0767,0.4801,0.6154,0.5347,0.0143,0.839,0.0884,0.1494,0.0606,1
0.54,0.0035,0.4436,0.4983,0.5329,0.0182,0.8355,0.0915,0.1475,0.0638,1
0.56,-0.0941,0.4536,0.1049,0.5333,0.0142,0.8329,0.0968,0.1448,0.0811,1
0.58,-0.2834,0.2577,0.0263,0.5341,0.0111,0.8373,0.0942,0.1463,0.0672,1
0.6,-0.3374,0.0174,0.0296,0.5327,0.0139,0.8303,0.0906,0.1507,0.0642,1
0.62,-0.3166,0.1024,0.08,0.533,0.0067,0.8304,0.0912,0.1469,0.0528,1
0.64,-0.1399,0.2604,-0.005,0.5329,0.0052,0.834,0.0917,0.1445,0.0633,1
0.66,-0.0442,0.2031,-0.0588,0.5303,0.0086,0.8371,0.092,0.1443,0.0789,1
0.68,-0.1237,-0.1145,0.0505,0.5276,0.0101,0.8383,0.0931,0.1441,0.076,1
