time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.0962,0.4311,0.065,0.5357,0.0012,0.8413,0.0934,0.1525,0.1466,1
0.04,-0.335,0.7867,0.627,0.5307,0.004,0.8365,0.0962,0.1526,0.1475,1
0.06,-0.2572,0.2677,0.0861,0.5324,0.0067,0.8367,0.0949,0.1526,0.1576,1
0.08,0.231,0.1098,0.3601,0.5342,0.0031,0.8435,0.0983,0.1513,0.1508,1
0.1,0.2761,0.057,0.4636,0.5332,-0.0001,0.8424,0.0982,0.151,0.1382,1
0.12,0.205,-0.1602,0.5363,0.5368,0.0068,0.8435,0.0978,0.1518,0.1281,1
0.14,0.0514,-0.602,0.0287,0.5334,0.0063,0.8449,0.0962,0.1523,0.1453,1
0.16,0.0156,-0.7947,0.178,0.533,0.0046,0.8454,0.0978,0.1511,0.1781,1
0.18,-0.0369,-0.2216,0.1236,0.5309,-0.0018,0.8398,0.0956,0.1509,0.1587,1
0.2,-0.116,-0.3747,0.3908,0.5346,0.0051,0.8387,0.0975,0.1522,0.1659,1
0.22,-0.1748,-0.2705,0.2531,0.539,0.0008,0.841,0.0993,0.1516,0.17,1
0.24,-0.455,0.494,0.4238,0.5413,0.0,0.8432,0.0973,0.1523,0.1391,1
0.26,-0.4501,-0.2162,0.8022,0.5339,0.0045,0.8389,0.0955,0.1507,0.1506,1
0.28,-0.1518,-0.2808,0.6964,0.5282,0.0041,0.8378,0.097,0.1501,0.1517,1
0.3,-0.0188,-0.5589,0.5147,0.5267,-0.0048,0.8411,0.0978,0.1512,0.1404,1
0.32,-0.1293,-0.3647,0.2529,0.5334,0.0007,0.8414,0.0967,0.1511,0.1557,1
0.34,-0.3422,-0.0424,-0.3015,0.5364,0.0052,0.8427,0.0954,0.1516,0.1377,1
0.36,-0.6197,-0.0286,-0.0742,0.5374,0.0008,0.8451,0.096,0.1521,0.1422,1
0.38,-0.5059,-0.1626,0.4575,0.539,0.0016,0.8418,0.0958,0.1525,0.1474,1
0.4,0.0059,0.0915,0.8085,0.5363,-0.0004,0.8419,0.0963,0.1527,0.1537,1
0.42,0.1273,0.4729,0.43,0.5339,-0.0035,0.8437,0.0959,0.1517,0.145,1
0.44,0.0838,0.2984,0.265,0.5295,-0.0013,0.8418,0.096,0.1507,0.1492,1
0.46,-0.1552,0.0997,0.1443,0.5326,-0.0012,0.8412,0.0969,0.1506,0.1485,1
0.48,-0.1887,0.3267,-0.0802,0.5348,-0.0051,0.8434,0.0964,0.1507,0.1314,1
0.5,-0.2057,0.4439,0.0764,0.535,-0.0054,0.8427,0.0967,0.1513,0.1226,1
0.52,-0.3566,0.0549,0.0536,0.5344,-0.0018,0.8407,0.0981,0.1518,0.1321,1
0.54,-0.2929,-0.4662,-0.1378,0.5314,0.004,0.8411,0.0967,0.1521,0.1336,1
0.56,-0.1929,-0.6892,0.0264,0.5336,0.0091,0.8417,0.095,0.1521,0.1342,1
0.58,-0.0459,-0.746,0.2844,0.5374,0.0059,0.8417,0.0969,0.152,0.1366,1
0.6,-0.1763,-0.4759,0.4007,0.5374,0.0005,0.8395,0.0985,0.1516,0.1359,1
0.62,-0.2984,-0.0487,0.3985,0.533,0.0006,0.8394,0.0976,0.1511,0.1487,1
0.64,-0.1239,0.0461,0.29,0.5333,0.0019,0.8437,0.0966,0.1513,0.133,1
0.66,-0.4201,0.3212,0.1482,0.5357,0.0002,0.8409,0.0957,0.1511,0.1455,1
0.68,-0.4039,0.6323,0.0894,0.5317,-0.0062,0.84,0.0976,0.1504,0.1621,1
0.7,-0.3199,0.8754,0.2576,0.5301,-0.0037,0.8404,0.0969,0.1512,0.1359,1
0.72,-0.183,0.0086,0.3123,0.5343,-0.0008,0.8389,0.0972,0.151,0.1316,1
0.74,-0.1868,-0.7392,0.3574,0.5354,-0.0026,0.8386,0.0976,0.1528,0.1548,1
0.76,-0.0893,-0.5208,0.0879,0.5371,0.0003,0.842,0.0959,0.151,0.161,1
0.78,-0.0399,-0.316,0.4176,0.5387,-0.0024,0.8437,0.0983,0.1509,0.165,1
0.8,-0.2173,0.1807,0.5854,0.5394,0.0003,0.8419,0.099,0.1518,0.1391,1
0.82,-0.3687,0.4086,0.5077,0.5404,0.0007,0.841,0.0976,0.1509,0.1226,1
0.84,-0.5045,0.2574,0.1896,0.5325,-0.0058,0.841,0.0972,0.1508,0.1494,1
0.86,-0.9234,-0.0092,0.1835,0.5365,0.001,0.8421,0.0969,0.1526,0.1607,1
0.88,-0.5322,0.0063,-0.0045,0.5383,-0.0039,0.8347,0.0944,0.1522,0.1263,1
0.9,-0.3284,-0.6374,0.2182,0.5351,-0.0049,0.8385,0.0969,0.1506,0.1304,1
0.92,-0.6171,-0.7432,0.1156,0.5329,-0.0017,0.8388,0.0963,0.1526,0.1365,1
0.94,-0.3314,-0.4434,0.0003,0.534,-0.0089,0.8427,0.098,0.1522,0.1382,1
0.96,0.0766,0.3228,0.1291,0.5323,-0.002,0.8416,0.0958,0.148,0.1479,1
0.98,-0.2903,0.3606,-0.1964,0.53,0.0034,0.8437,0.094,0.1507,0.158,1
1.0,-0.0547,0.1937,-0.1574,0.5326,-0.0051,0.845,0.0952,0.1494,0.1853,1
1.02,0.2124,0.315,-0.284,0.5347,0.0014,0.8418,0.0976,0.148,0.149,1
1.04,-0.0653,0.3854,-0.3266,0.5383,-0.005,0.8389,0.097,0.146,0.1808,1
1.06,0.3073,-0.0584,-0.2005,0.5334,-0.0001,0.8457,0.0998,0.1468,0.1364,1
1.08,0.2235,-0.1576,-0.5155,0.5344,0.0013,0.8438,0.0969,0.1475,0.1308,1
1.1,-0.0745,0.1312,0.075,0.5361,0.0078,0.8408,0.1006,0.1463,0.1559,1
1.12,-0.2574,0.3428,-0.3968,0.5398,0.0001,0.8408,0.099,0.1479,0.1385,1
1.14,-0.4805,0.2342,-0.4555,0.5352,-0.0071,0.8396,0.0981,0.1482,0.131,1
1.16,-0.5616,0.1403,-0.1308,0.5341,0.0061,0.839,0.0984,0.1467,0.1626,1
1.18,-0.6605,0.3104,-0.1141,0.531,-0.0037,0.8425,0.0985,0.1471,0.1443,1
1.2,0.2377,-0.3172,-0.2665,0.5337,0.002,0.8398,0.0956,0.1478,0.1559,1
1.22,-0.0726,-0.8227,-0.3012,0.5362,-0.0039,0.8426,0.0964,0.1481,0.1368,1
1.24,-0.086,-0.6155,0.0796,0.5379,-0.0023,0.8439,0.0984,0.1468,0.1356,1
1.26,-0.1333,-0.3921,0.2896,0.5394,-0.0008,0.8399,0.0983,0.146,0.1385,1
1.28,-0.0679,-0.0707,0.0525,0.5357,0.006,0.8397,0.0984,0.148,0.1482,1
1.3,-0.0898,0.5191,0.0238,0.5331,0.0025,0.8391,0.099,0.1494,0.1523,1
1.32,0.0041,0.6993,-0.1489,0.5329,0.0033,0.8406,0.0988,0.1499,0.1503,1
1.34,0.1158,0.0539,-0.0201,0.5339,0.0036,0.8421,0.0985,0.1478,0.1398,1
1.36,-0.2518,0.0192,0.1692,0.5338,0.0018,0.8448,0.0972,0.147,0.1544,1
1.38,-0.4465,0.2414,0.4234,0.5372,0.002,0.8466,0.0974,0.1475,0.1662,1
1.4,-0.4945,0.4501,0.2254,0.5353,0.0049,0.8433,0.097,0.1481,0.1445,1
1.42,-0.7763,1.2479,-0.2042,0.5356,-0.0041,0.8346,0.0964,0.1474,0.1507,1
1.44,-0.771,0.9339,-0.5249,0.5423,-0.0038,0.8365,0.0965,0.1467,0.165,1
1.46,-0.6962,-0.5644,-0.7181,0.5403,0.0038,0.8461,0.097,0.147,0.1536,1
1.48,-0.5239,-1.2479,-0.7296,0.5272,0.0026,0.8529,0.0983,0.1469,0.142,1
1.5,0.059,-0.1845,-0.4444,0.524,-0.0003,0.8518,0.0986,0.1465,0.1425,1
1.52,0.6102,0.3691,-0.1722,0.526,0.0002,0.8436,0.0995,0.1462,0.1574,1
1.54,0.6826,-0.8567,0.094,0.525,0.007,0.839,0.1002,0.1454,0.1492,1
1.56,0.0295,-1.8556,0.9328,0.5295,0.013,0.8414,0.0991,0.1457,0.1235,1
1.58,-0.6464,-2.0419,1.9015,0.5344,0.012,0.8425,0.0988,0.147,0.1355,1
1.6,-0.7302,-1.6908,2.3101,0.5393,0.0079,0.8405,0.0983,0.1466,0.1476,1
1.62,-0.8227,-0.9762,2.0011,0.5407,0.0064,0.8409,0.0981,0.1462,0.1471,1
1.64,-0.8471,-0.5253,1.1073,0.5372,0.0063,0.8432,0.0962,0.1469,0.156,1
1.66,-0.7915,-0.388,0.5166,0.5337,-0.0042,0.8482,0.0954,0.1477,0.1498,1
1.68,-0.6132,0.1999,0.2668,0.532,-0.0075,0.8423,0.0975,0.1476,0.141,1
1.7,-0.4965,0.5177,-0.1427,0.5293,-0.0041,0.8347,0.0995,0.1478,0.1338,1
1.72,-0.4082,-0.7982,-0.1805,0.5348,0.0007,0.8325,0.0972,0.1477,0.1391,1
1.74,-0.5251,-2.8114,0.8683,0.5379,-0.0003,0.8407,0.0978,0.1478,0.1225,1
1.76,-0.1772,-1.765,1.0742,0.5399,-0.0016,0.8364,0.0967,0.1466,0.125,1
1.78,-0.1822,-1.7691,1.537,0.5462,0.0019,0.8404,0.0957,0.1495,0.1352,1
1.8,-0.3894,-0.8493,2.3033,0.5385,0.003,0.8441,0.0967,0.1483,0.1698,1
1.82,-0.9378,0.4326,2.6711,0.528,0.0107,0.8365,0.0972,0.1498,0.1613,1
1.84,-1.2126,1.735,3.1546,0.5374,0.0108,0.8299,0.0937,0.1488,0.1317,1
1.86,-1.1053,-0.3376,3.0615,0.5485,-0.0072,0.8296,0.0978,0.1493,0.1575,1
1.88,-0.1148,-1.7939,1.9483,0.5449,-0.019,0.8375,0.0962,0.1493,0.1495,1
1.9,0.4388,-0.9585,0.75,0.5431,-0.0111,0.8382,0.0957,0.1493,0.1612,1
1.92,0.9438,-0.3077,0.1541,0.5462,-0.011,0.8358,0.0966,0.1505,0.1306,1
1.94,0.5571,-2.3653,-0.2679,0.5352,-0.0048,0.8386,0.0971,0.1495,0.1487,1
1.96,0.1789,-2.857,-0.3292,0.5274,-0.0025,0.8386,0.0965,0.147,0.1325,1
1.98,-0.1668,-3.9492,0.0874,0.5324,0.0053,0.8451,0.0979,0.1493,0.1369,1
2.0,-0.2368,-4.431,0.6055,0.54,0.0048,0.845,0.0951,0.1486,0.1539,1
2.02,-0.6829,-1.3511,0.6291,0.5531,-0.001,0.8273,0.0944,0.1492,0.1363,1
2.04,-0.4914,-1.6563,0.908,0.5487,0.0047,0.8336,0.0986,0.1492,0.1452,1
2.06,-0.2621,-2.2945,1.2806,0.5433,-0.0015,0.8369,0.0935,0.1486,0.1363,1
2.08,0.0169,-1.6288,1.8642,0.5525,-0.0075,0.8348,0.0982,0.1476,0.1518,1
2.1,0.1521,-1.5187,1.3025,0.553,0.0036,0.8308,0.0943,0.1513,0.1496,1
2.12,0.0668,-2.6872,1.0026,0.5496,-0.0001,0.8391,0.096,0.1516,0.141,1
2.14,-0.0998,-2.3524,1.0982,0.5489,-0.0007,0.831,0.0959,0.1509,0.126,1
2.16,0.3902,-3.3277,0.0693,0.5552,-0.0011,0.8286,0.0966,0.1515,0.1349,1
2.18,0.1859,-3.9462,0.0677,0.5548,0.0044,0.839,0.0954,0.1515,0.1537,1
2.2,0.1731,-3.381,0.0641,0.5496,-0.0071,0.8383,0.0932,0.1511,0.1466,1
2.22,0.1877,-2.3621,-0.2637,0.5446,-0.0049,0.8326,0.0936,0.1502,0.1456,1
2.24,0.4117,-3.2962,0.6219,0.5574,0.0021,0.8312,0.0917,0.1504,0.1254,1
2.26,0.4608,-3.659,0.8519,0.5669,-0.0069,0.8203,0.0911,0.1507,0.1304,1
2.28,0.176,-3.6294,0.6056,0.5672,-0.0061,0.8166,0.0945,0.1507,0.1331,1
2.3,0.1608,-3.8446,0.066,0.5705,-0.006,0.8198,0.0956,0.1521,0.1247,1
2.32,0.4656,-2.7469,-0.1316,0.5724,-0.0044,0.8217,0.0944,0.1522,0.1265,1
2.34,0.2804,-1.1982,-0.1688,0.5672,0.0028,0.8284,0.0947,0.1504,0.1455,1
2.36,-0.0195,-0.1302,-0.0492,0.561,0.0037,0.8346,0.0948,0.1507,0.1295,1
2.38,-0.0618,1.2019,0.1556,0.561,-0.0044,0.8301,0.094,0.1503,0.128,1
2.4,0.0558,1.75,0.2723,0.5629,-0.0017,0.8261,0.0925,0.1504,0.1302,1
2.42,-0.2395,1.3141,0.2301,0.5577,0.0041,0.8296,0.093,0.1514,0.1217,1
2.44,-0.1562,0.8285,0.2756,0.5511,0.002,0.83,0.0926,0.1518,0.1271,1
2.46,0.1889,-1.4401,0.4193,0.5508,0.0041,0.8289,0.0934,0.1515,0.1243,1
2.48,0.0355,-3.399,0.7008,0.552,0.0035,0.8314,0.0918,0.1508,0.116,1
2.5,-0.0716,-2.648,0.5196,0.5583,-0.0053,0.8306,0.0889,0.1498,0.1251,1
2.52,0.1842,-0.7568,-0.3232,0.5687,-0.0053,0.8223,0.0888,0.1499,0.1375,1
2.54,0.4802,-0.7538,-0.4165,0.5721,0.0017,0.8197,0.089,0.151,0.1292,1
2.56,0.5193,-2.2285,0.4686,0.5703,0.0022,0.826,0.09,0.1514,0.1157,1
2.58,0.3149,-1.5264,0.9275,0.5697,0.0008,0.8261,0.0906,0.1517,0.1197,1
2.6,-0.4796,-1.0868,1.2527,0.5674,0.007,0.8252,0.0921,0.1518,0.118,1
2.62,-1.5108,-1.435,1.4882,0.5623,0.0063,0.8284,0.0926,0.1508,0.1106,1
2.64,-0.8765,-0.5028,-0.174,0.5676,-0.0143,0.8275,0.0935,0.1514,0.12,1
2.66,0.7128,0.4811,-1.4563,0.5689,-0.0233,0.819,0.0947,0.1513,0.1285,1
2.68,1.945,0.647,-1.0377,0.5693,-0.0187,0.8159,0.0971,0.1514,0.1042,1
2.7,2.4385,-0.9407,-0.2099,0.5691,-0.0058,0.8275,0.0963,0.1528,0.1256,1
2.72,2.0186,-0.9886,-0.2848,0.5751,0.0029,0.8239,0.0962,0.1521,0.1418,1
2.74,1.3194,-1.5749,-0.7442,0.5757,0.0142,0.823,0.0948,0.1511,0.1272,1
2.76,-0.3655,-2.7012,-1.6789,0.5694,0.012,0.828,0.0945,0.1516,0.1183,1
2.78,-0.8738,-1.7695,-2.2387,0.5683,0.0067,0.8342,0.0927,0.1506,0.1264,1
2.8,-0.9091,0.0054,-2.4057,0.5656,0.0033,0.8312,0.091,0.1515,0.1053,1
2.82,-0.722,0.7129,-1.9229,0.5674,0.0008,0.8219,0.0929,0.1512,0.1079,1
2.84,-0.348,-0.2417,-1.0933,0.5639,0.0007,0.8149,0.0891,0.1518,0.1056,1
2.86,-0.4693,-1.6274,-1.0152,0.569,0.0099,0.8201,0.0886,0.15,0.1212,1
2.88,-0.8978,-2.3278,-0.4136,0.5728,0.0046,0.8217,0.088,0.1513,0.1128,1
2.9,-0.6721,-2.1789,-0.4929,0.5726,0.0085,0.8225,0.0877,0.1515,0.1123,1
2.92,-1.2581,-1.8187,-0.3085,0.5766,0.0025,0.8185,0.0867,0.1513,0.1191,1
2.94,-0.8896,-2.3246,0.1865,0.5789,0.0087,0.8176,0.0856,0.1496,0.1219,1
2.96,-0.5296,-2.456,0.9853,0.5745,0.0053,0.8203,0.0864,0.1502,0.0982,1
2.98,-0.1411,-1.6265,-0.2746,0.5713,-0.0057,0.8168,0.0862,0.1526,0.1058,1
3.0,-0.3886,-1.2053,-1.8367,0.5725,-0.0071,0.8102,0.0812,0.1497,0.0893,1
3.02,-0.0704,-1.1159,-2.5916,0.5742,0.0029,0.8119,0.0816,0.1519,0.123,1
3.04,0.3501,-1.5985,-1.2261,0.5768,0.0123,0.8117,0.0666,0.1506,0.0982,1
3.06,0.7027,-1.3823,0.4153,0.5777,0.0124,0.8123,0.0653,0.151,0.0966,1
3.08,0.5598,-1.7767,1.4644,0.5741,0.0146,0.8134,0.0649,0.1513,0.1172,1
3.1,0.8233,-1.0932,2.0881,0.5768,0.0222,0.8164,0.0655,0.1498,0.1254,1
3.12,0.1221,-0.6575,2.9066,0.5718,0.006,0.8226,0.0639,0.1513,0.0855,1
3.14,-0.0185,0.6784,2.6678,0.5771,0.0008,0.8234,0.0727,0.1495,0.1267,1
3.16,-0.0472,0.8445,2.0854,0.5798,-0.0005,0.8205,0.0737,0.1511,0.1184,1
3.18,-0.0707,0.1616,1.6878,0.5784,-0.0075,0.8203,0.079,0.1492,0.138,1
3.2,-0.2878,-0.0334,1.7027,0.5676,-0.0017,0.8225,0.0817,0.1508,0.1288,1
3.22,-0.3162,0.6474,1.3386,0.5783,0.0026,0.818,0.0835,0.1514,0.1267,1
3.24,-0.3546,0.4014,0.9795,0.5815,0.0011,0.8118,0.0842,0.1515,0.1116,1
3.26,-0.4571,-0.3595,0.4718,0.5773,-0.0023,0.8126,0.0876,0.1513,0.1187,1
3.28,-0.423,-0.6593,0.613,0.5737,-0.0034,0.8221,0.088,0.1508,0.1134,1
3.3,-0.3093,0.0316,0.7953,0.5734,-0.0023,0.8185,0.0862,0.1506,0.1109,1
3.32,-0.2598,0.549,0.3918,0.5758,0.0031,0.8157,0.0859,0.1509,0.1256,1
3.34,0.1816,0.2776,-0.1153,0.5723,0.0001,0.8181,0.088,0.151,0.141,1
3.36,0.599,-0.1449,-0.1464,0.5711,-0.0008,0.8158,0.0875,0.152,0.136,1
3.38,0.7152,-0.3487,0.1454,0.5754,-0.0026,0.8107,0.0871,0.1514,0.1226,1
3.4,0.8563,-0.3495,0.1676,0.5785,-0.0001,0.8111,0.0874,0.1518,0.1201,1
3.42,0.4302,-0.073,0.1787,0.5788,0.0108,0.8148,0.0866,0.1526,0.1289,1
3.44,-0.0906,0.0242,0.099,0.5796,0.0118,0.8127,0.0885,0.1506,0.1457,1
3.46,-0.2288,-0.101,-0.3345,0.5839,0.0054,0.812,0.0918,0.15,0.1424,1
3.48,-0.4185,0.0018,-0.9767,0.5891,0.002,0.8133,0.0904,0.1508,0.1277,1
3.5,-0.611,-0.1931,-0.8517,0.5889,0.0095,0.8127,0.089,0.1502,0.1177,1
3.52,-0.8041,-0.1634,-0.3267,0.5805,0.0186,0.814,0.0897,0.1507,0.1253,1
3.54,-1.0149,0.369,-0.3231,0.5722,0.0138,0.8172,0.0895,0.1516,0.138,1
3.56,-0.8925,0.036,0.2407,0.5706,0.0056,0.8212,0.0885,0.1508,0.1261,1
3.58,-0.5658,-0.3787,1.0627,0.5725,-0.0006,0.8195,0.0877,0.1509,0.1315,1
3.6,-0.2991,-0.0361,1.053,0.5736,-0.0032,0.8145,0.0888,0.1511,0.1425,1
3.62,0.0606,0.2104,0.786,0.5716,-0.0036,0.8148,0.0885,0.1516,0.132,1
3.64,0.0538,0.0343,0.8696,0.5729,-0.0022,0.8133,0.0886,0.1528,0.1291,1
3.66,-0.4478,0.0305,1.006,0.5817,-0.0044,0.8064,0.0884,0.1515,0.1332,1
3.68,-0.8549,0.9933,0.5414,0.5879,-0.0061,0.8068,0.0903,0.151,0.1332,1
3.7,-1.6874,0.6145,0.5032,0.5802,0.0097,0.8154,0.0918,0.1522,0.1234,1
3.72,-2.6557,0.4144,1.644,0.5805,0.0109,0.8196,0.092,0.152,0.1373,1
3.74,-2.7201,1.0815,2.3969,0.5851,-0.0096,0.8088,0.0936,0.1512,0.1548,1
3.76,-2.0872,2.5669,1.7613,0.5911,-0.0126,0.8022,0.0942,0.1513,0.1355,1
3.78,-1.4716,2.3853,2.413,0.5831,-0.0,0.8116,0.0936,0.1508,0.1583,1
3.8,-0.2326,0.8401,3.8058,0.5745,-0.0079,0.8149,0.0947,0.1493,0.1586,1
3.82,0.4473,1.5724,2.8563,0.5827,-0.0129,0.8011,0.0978,0.1506,0.1444,1
3.84,0.7825,0.3449,1.1844,0.5772,-0.0114,0.8096,0.0957,0.1527,0.1372,1
3.86,0.6612,-0.0841,0.1906,0.5685,-0.0039,0.8244,0.0964,0.1503,0.1413,1
3.88,-0.5032,0.9404,-0.6341,0.5598,-0.0079,0.8295,0.0949,0.1506,0.1316,1
3.9,-0.2068,1.4042,-1.2517,0.5662,-0.0158,0.8209,0.096,0.1508,0.1525,1
3.92,-0.042,0.3814,-1.7668,0.5633,-0.0023,0.8254,0.0949,0.1522,0.1414,1
3.94,0.0407,-0.1023,-0.0252,0.5626,-0.0033,0.825,0.097,0.1515,0.1528,1
3.96,0.0921,1.8919,-0.362,0.5656,-0.003,0.8164,0.0978,0.1508,0.1738,1
3.98,-0.1994,1.2346,-0.2012,0.5644,0.0053,0.8226,0.0955,0.1529,0.1597,1
4.0,-0.2446,1.0962,0.0964,0.5661,0.0055,0.8289,0.0965,0.1521,0.159,1
4.02,-0.8563,1.5889,0.9594,0.5825,-0.007,0.8088,0.0997,0.1508,0.1443,1
4.04,-1.1841,0.0387,1.1586,0.579,0.0053,0.8134,0.0985,0.1515,0.1519,1
4.06,-0.7958,-0.4046,2.5956,0.5737,0.0071,0.8256,0.0987,0.151,0.1478,1
4.08,-0.5465,1.044,3.3829,0.5765,-0.0013,0.822,0.0997,0.1504,0.1437,1
4.1,0.4761,2.1082,1.5646,0.574,-0.0103,0.815,0.098,0.1499,0.158,1
4.12,0.7836,1.195,1.2395,0.5634,-0.0076,0.8194,0.0989,0.1493,0.1524,1
4.14,0.977,0.5655,1.2424,0.5627,-0.0022,0.8262,0.1006,0.1513,0.1296,1
4.16,0.694,1.4069,0.7238,0.5635,-0.0032,0.8199,0.0995,0.1476,0.1412,1
4.18,0.5369,1.6204,0.023,0.5646,-0.0045,0.8216,0.1011,0.1495,0.149,1
4.2,0.4021,1.1111,-0.3398,0.5634,0.0011,0.8261,0.1012,0.1517,0.1403,1
4.22,0.1378,0.5758,-0.0097,0.5635,-0.0057,0.826,0.1007,0.1512,0.1516,1
4.24,-0.2455,0.2658,1.0337,0.5654,-0.0029,0.8228,0.1012,0.1507,0.166,1
4.26,-0.3727,0.0876,1.4394,0.5637,-0.0026,0.8264,0.1012,0.1494,0.1412,1
4.28,-0.5628,0.705,1.1814,0.564,-0.0006,0.8252,0.0987,0.149,0.1399,1
4.3,-0.3727,1.4211,1.2502,0.5627,-0.0046,0.8234,0.0985,0.1502,0.1596,1
4.32,-0.2232,0.5366,1.6414,0.5616,-0.002,0.8238,0.0987,0.1487,0.1361,1
4.34,-0.2682,-0.1688,1.9344,0.5651,-0.0036,0.8261,0.0977,0.1492,0.1472,1
4.36,-0.3661,0.2629,2.0935,0.5635,-0.0056,0.8256,0.0984,0.1488,0.1574,1
4.38,-0.5481,0.2531,2.1539,0.5632,-0.0057,0.822,0.1002,0.1486,0.1661,1
4.4,-0.8444,0.3707,2.0091,0.565,-0.008,0.8205,0.1017,0.1494,0.1585,1
4.42,-0.9665,0.339,1.7169,0.5639,-0.0086,0.8235,0.1016,0.1477,0.1511,1
4.44,-0.7679,0.3263,1.5562,0.5612,-0.0114,0.8236,0.1005,0.1459,0.1413,1
4.46,-0.0894,0.7356,1.2913,0.5631,-0.0138,0.8236,0.1005,0.1474,0.1378,1
4.48,0.4798,0.9896,1.0223,0.5626,-0.0104,0.8248,0.1009,0.149,0.1543,1
4.5,0.5229,0.7318,0.7327,0.5596,-0.0066,0.8232,0.1008,0.1492,0.1586,1
4.52,0.1058,-0.0099,0.3232,0.5604,-0.0068,0.8249,0.1,0.1481,0.1443,1
4.54,-0.1791,-0.5694,0.3204,0.5614,-0.01,0.8275,0.1001,0.1479,0.1397,1
4.56,-0.1095,-0.4442,1.0139,0.5628,-0.014,0.8243,0.1012,0.1492,0.1524,1
4.58,-0.1498,-0.0179,1.7729,0.5656,-0.0159,0.82,0.1009,0.1483,0.1519,1
4.6,-0.0142,0.2213,1.8873,0.5644,-0.0156,0.8221,0.1008,0.1478,0.1482,1
4.62,-0.0146,0.6994,1.7512,0.5576,-0.0107,0.8261,0.1011,0.1481,0.1536,1
4.64,0.0678,1.9555,1.648,0.5582,-0.0062,0.8255,0.1006,0.1492,0.1391,1
4.66,0.1626,2.2679,1.4397,0.5639,-0.0106,0.8267,0.0976,0.1493,0.1414,1
4.68,0.1771,0.7745,0.3302,0.5657,-0.0095,0.8255,0.0983,0.1491,0.1363,1
4.7,-0.016,-0.2681,-0.6535,0.5619,-0.0104,0.8231,0.0992,0.1488,0.1473,1
4.72,-0.1305,-1.0389,-0.5277,0.5584,-0.0038,0.8225,0.0995,0.1502,0.1514,1
4.74,-0.3874,-1.0448,-0.4351,0.557,-0.0037,0.8234,0.0993,0.1505,0.1505,1
4.76,-0.5456,0.4328,-0.8465,0.5588,-0.0022,0.8253,0.0968,0.1503,0.153,1
4.78,-0.547,0.7579,-1.0367,0.5574,-0.0117,0.8287,0.0972,0.1483,0.1521,1
4.8,-0.1821,0.0247,-0.2871,0.5596,-0.0061,0.8296,0.0966,0.1485,0.1407,1
4.82,0.0989,-0.1763,0.7239,0.5617,-0.0065,0.827,0.0949,0.1496,0.1443,1
4.84,-0.1421,-1.1687,2.1578,0.5617,-0.0022,0.8213,0.0976,0.1493,0.1466,1
4.86,-0.2394,-0.9901,2.5101,0.562,0.0009,0.8218,0.0967,0.1489,0.1551,1
4.88,-0.6282,-0.3049,1.1898,0.5614,-0.0092,0.8214,0.0973,0.1475,0.1202,1
4.9,-0.8294,-0.0126,0.5551,0.5678,-0.0157,0.8279,0.0957,0.1484,0.141,1
4.92,-0.5835,1.0416,-0.1572,0.5696,-0.0169,0.8306,0.0957,0.1511,0.1676,1
4.94,-0.6893,1.26,-0.0021,0.5647,-0.0112,0.8278,0.0976,0.1498,0.1422,1
4.96,-0.268,0.821,-0.0653,0.5583,-0.0188,0.8276,0.1005,0.1499,0.1528,1
4.98,0.0384,-0.1388,-0.3395,0.5526,-0.0102,0.8161,0.0963,0.1498,0.137,1
5.0,0.0632,-0.3705,-0.7439,0.5566,-0.0054,0.8211,0.0988,0.1488,0.1495,1
5.02,0.2261,-0.7116,-0.4092,0.5584,-0.0066,0.823,0.0988,0.1484,0.1349,1
5.04,-0.2202,-0.8655,-0.4198,0.5574,-0.0034,0.8282,0.1002,0.1488,0.1442,1
5.06,0.2847,-0.1121,0.0521,0.5667,-0.0051,0.823,0.1005,0.1478,0.1582,1
5.08,0.2309,0.7544,-0.1743,0.5669,-0.0004,0.8261,0.1004,0.1494,0.1305,1
5.1,-0.1525,0.7619,-0.1179,0.5625,-0.0041,0.8249,0.1027,0.1484,0.1672,1
5.12,0.1779,0.7435,-0.5328,0.5631,-0.0043,0.8194,0.1026,0.1481,0.1523,1
5.14,-0.0349,0.1524,-0.1327,0.5644,-0.0036,0.8239,0.1026,0.1491,0.1471,1
5.16,0.0612,-0.1957,0.0485,0.5608,-0.0033,0.8309,0.1008,0.1483,0.1461,1
5.18,-0.1801,0.2867,-0.6162,0.5616,-0.0082,0.8269,0.1022,0.1495,0.1529,1
