time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.2286,-0.5087,0.456,0.5803,-0.0018,0.8627,0.1017,0.1605,0.0419,1
0.04,-0.2753,0.7549,0.4497,0.5832,0.0014,0.8643,0.1017,0.1583,0.0772,1
0.06,-0.2405,0.2052,0.0677,0.5835,0.0075,0.8602,0.1007,0.1603,0.0602,1
0.08,0.032,0.193,0.1192,0.5794,0.0016,0.8632,0.1004,0.1596,0.0475,1
0.1,-0.0878,0.4789,-0.0093,0.5771,0.0007,0.8667,0.1006,0.1606,0.0481,1
0.12,-0.039,0.418,0.5967,0.5825,0.0049,0.8653,0.1021,0.156,0.0562,1
0.14,-0.0065,0.2702,0.4458,0.5827,0.007,0.8663,0.1023,0.1584,0.0403,1
0.16,-0.1403,0.3475,0.126,0.5781,0.0067,0.8641,0.1037,0.1586,0.0386,1
0.18,0.085,0.0237,0.2909,0.5817,0.0038,0.8617,0.1054,0.1568,0.0581,1
0.2,-0.3567,0.2963,0.1403,0.5813,0.0011,0.8627,0.107,0.158,0.0697,1
0.22,-0.6224,0.5316,0.3192,0.583,-0.0024,0.8647,0.1033,0.1586,0.0584,1
0.24,-0.5025,0.3638,0.0614,0.5818,-0.0037,0.8658,0.1049,0.1574,0.061,1
0.26,-0.3177,0.427,0.301,0.5843,0.0053,0.8622,0.1052,0.1579,0.0636,1
0.28,-0.2768,-0.3506,0.0651,0.5863,0.0014,0.8581,0.1032,0.1602,0.0664,1
0.3,0.1971,-0.6042,0.0106,0.5856,0.0008,0.8606,0.1048,0.16,0.0697,1
0.32,-0.0436,-0.2508,-0.2718,0.5793,-0.0009,0.8662,0.1031,0.1567,0.0554,1
0.34,-0.21,-0.6683,-0.1988,0.5771,0.002,0.865,0.1046,0.1583,0.0554,1
0.36,-0.1168,-0.1607,-0.0255,0.5892,0.0073,0.8623,0.1076,0.1595,0.0528,1
0.38,-0.1346,0.7921,0.0763,0.5821,0.0052,0.8623,0.1053,0.1598,0.0439,1
0.4,-0.5938,0.7773,0.1679,0.5766,-0.0012,0.868,0.109,0.1582,0.055,1
0.42,-0.2537,0.4999,0.3325,0.5773,-0.0038,0.866,0.1056,0.158,0.0558,1
0.44,-0.1161,0.192,0.4423,0.5805,-0.0032,0.866,0.1044,0.1554,0.0633,1
0.46,-0.2877,-0.4068,0.015,0.5766,0.0021,0.8614,0.1048,0.1584,0.0511,1
0.48,-0.2445,0.1924,0.0562,0.5837,0.0033,0.8626,0.1036,0.1569,0.05,1
0.5,-0.2476,0.3664,0.0194,0.5785,0.0003,0.8614,0.1022,0.157,0.0553,1
0.52,-0.1516,0.3203,0.1176,0.5809,0.0075,0.8624,0.105,0.1575,0.0644,1
0.54,-0.017,-0.3349,0.1023,0.5788,-0.0003,0.8674,0.1055,0.1554,0.0648,1
0.56,-0.1578,0.3731,-0.0317,0.5799,0.0018,0.8681,0.105,0.1566,0.0643,1
0.58,-0.1158,-0.2337,0.1407,0.5813,0.0022,0.8666,0.1024,0.1576,0.0532,1
0.6,-0.1336,-0.2909,0.2062,0.5796,-0.0023,0.8675,0.1023,0.1583,0.056,1
0.62,-0.1738,0.1197,0.1671,0.581,0.0009,0.8653,0.1046,0.1575,0.0695,1
0.64,-0.1834,-0.3844,0.1434,0.5819,0.003,0.8623,0.1036,0.1577,0.0562,1
0.66,-0.1895,-0.1717,0.0779,0.5861,0.0037,0.8561,0.1038,0.1563,0.0692,1
0.68,-0.1253,0.2489,0.3669,0.5821,0.0036,0.8633,0.1033,0.1569,0.0691,1
0.7,0.0676,0.1274,0.3252,0.5814,-0.0035,0.8645,0.1019,0.1568,0.0651,1
0.72,-0.1984,0.456,0.1177,0.5828,-0.0026,0.8642,0.1049,0.1562,0.0529,1
0.74,-0.2602,-0.0025,-0.4318,0.5824,0.0039,0.8617,0.1091,0.1579,0.0671,1
0.76,-0.4555,-0.7664,-0.2551,0.5851,0.0078,0.8634,0.1035,0.1585,0.0706,1
0.78,-0.0546,-0.905,0.0619,0.5797,0.0064,0.8669,0.107,0.1577,0.0643,1
0.8,-0.0451,0.2437,0.607,0.5853,0.0034,0.8654,0.1086,0.156,0.0476,1
0.82,0.1174,-0.194,0.318,0.5826,0.0041,0.8622,0.1065,0.1574,0.0692,1
0.84,0.0675,0.2317,0.2695,0.5743,0.0025,0.8649,0.1061,0.1553,0.0666,1
0.86,0.0059,0.4438,0.5023,0.574,0.0024,0.865,0.1019,0.1556,0.0461,1
0.88,0.2887,0.0708,0.8025,0.5827,-0.0002,0.8624,0.1058,0.1594,0.0575,1
0.9,0.2659,0.2989,0.8292,0.5834,-0.0032,0.8628,0.1029,0.1573,0.0614,1
0.92,-0.0175,0.1974,0.6399,0.5806,0.0066,0.864,0.1054,0.1583,0.0797,1
0.94,-0.0585,-0.1595,0.2078,0.5777,0.0081,0.8631,0.1056,0.1589,0.0707,1
0.96,-0.6071,-0.7006,0.233,0.5813,0.0046,0.865,0.1045,0.1586,0.0592,1
0.98,-0.7443,-0.3501,0.0846,0.5797,0.0028,0.8649,0.1044,0.1541,0.0815,1
1.0,-0.7983,0.3208,-0.228,0.5796,0.0009,0.8677,0.1054,0.1565,0.0403,1
1.02,-0.5927,0.5319,-0.2328,0.5821,-0.0003,0.8637,0.1031,0.158,0.0791,1
1.04,-0.2094,-0.8661,-0.2259,0.5839,0.0036,0.8641,0.1061,0.158,0.0658,1
1.06,-0.0476,-0.9561,0.0526,0.5815,-0.0019,0.8652,0.1064,0.1572,0.0484,1
1.08,-0.3714,-0.3197,-0.3003,0.5809,-0.0029,0.866,0.1039,0.1561,0.0589,1
1.1,-0.2357,-0.3534,0.0389,0.5819,0.0001,0.8645,0.1004,0.1543,0.0666,1
1.12,-0.4628,0.932,0.2295,0.5788,0.0072,0.8631,0.0976,0.159,0.061,1
1.14,-0.1167,0.0634,0.1894,0.579,0.0006,0.8637,0.0985,0.1574,0.0447,1
1.16,0.0074,-0.0214,0.4204,0.5806,0.0036,0.8636,0.0993,0.1593,0.0,1
1.18,0.1358,-0.5909,0.5996,0.5808,0.0003,0.8655,0.0993,0.1584,0.0,1
1.2,0.0594,0.1214,0.673,0.5852,0.0063,0.8639,0.1001,0.1582,0.0,1
1.22,-0.2443,-0.3094,0.2984,0.5817,0.0047,0.8593,0.0995,0.158,0.0,1
