time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2371,1.0477,0.2412,0.5573,0.0066,0.8568,0.0867,0.1483,0.0487,1
0.04,-0.6157,0.9158,-0.1796,0.5569,0.0213,0.8517,0.0875,0.1443,0.0745,1
0.06,-0.747,0.5871,-0.0429,0.5561,0.0227,0.8502,0.0872,0.1461,0.0656,1
0.08,-0.5551,0.471,0.0743,0.5546,0.0171,0.8526,0.0882,0.1453,0.0527,1
0.1,-0.4185,0.2991,0.1185,0.5584,0.0102,0.8526,0.0866,0.1481,0.0574,1
0.12,-0.3055,0.4165,0.0066,0.5594,0.0143,0.8557,0.0821,0.1468,0.05,1
0.14,-0.3724,0.4916,0.1548,0.5572,0.0127,0.855,0.0888,0.1469,0.0614,1
0.16,-0.4162,1.0598,-0.1734,0.554,0.0139,0.8549,0.0897,0.1346,0.0617,1
0.18,0.2111,0.8322,-0.2549,0.5547,0.0164,0.851,0.09,0.1382,0.0668,1
0.2,0.3167,0.0326,-0.0006,0.5569,0.0138,0.854,0.0916,0.1411,0.0743,1
0.22,0.227,0.0253,0.4596,0.5572,0.0089,0.8581,0.0913,0.1423,0.0719,1
0.24,-0.0579,0.1965,0.5102,0.5599,0.013,0.8539,0.0901,0.1457,0.0688,1
0.26,0.0745,0.3372,0.0557,0.559,0.0159,0.8514,0.0904,0.1459,0.0708,1
0.28,-0.026,0.547,-0.1752,0.5568,0.014,0.8549,0.0912,0.1446,0.0648,1
0.3,0.0058,0.5527,-0.0582,0.5537,0.0147,0.8535,0.091,0.143,0.06,1
0.32,0.2997,0.0906,0.0576,0.556,0.0169,0.8526,0.0902,0.143,0.0658,1
0.34,0.3375,-0.3269,0.082,0.5589,0.0155,0.854,0.0917,0.1445,0.0713,1
0.36,0.3216,-0.3163,0.209,0.5559,0.0153,0.8535,0.0913,0.1457,0.0674,1
0.38,0.2782,-0.3647,0.2179,0.556,0.0189,0.8556,0.0885,0.1463,0.0637,1
0.4,0.1818,-0.2925,-0.2179,0.5548,0.0221,0.8536,0.0904,0.1455,0.068,1
0.42,0.0745,0.2559,-0.3097,0.552,0.0241,0.8478,0.0909,0.1454,0.0683,1
0.44,-0.2339,0.5088,0.0904,0.5561,0.0217,0.8507,0.0896,0.1447,0.0702,1
0.46,-0.4217,0.5563,-0.0625,0.5531,0.0237,0.8521,0.0913,0.1421,0.0798,1
0.48,-0.5977,0.4134,-0.0212,0.5525,0.0233,0.8519,0.0907,0.1425,0.0654,1
0.5,-1.1383,-0.2094,0.0393,0.5554,0.0208,0.8558,0.0911,0.1416,0.0734,1
0.52,-1.767,-0.1716,0.0258,0.5557,0.0186,0.8569,0.0893,0.1434,0.0733,1
0.54,-1.121,-0.7197,-0.2684,0.5501,0.0186,0.8521,0.0854,0.1443,0.0708,1
0.56,-0.3205,-0.2203,-0.0933,0.5551,0.009,0.856,0.0881,0.1452,0.0598,1
0.58,0.2067,-0.3699,0.4051,0.5576,-0.0,0.8561,0.0866,0.1452,0.0724,1
0.6,0.7789,0.0873,0.708,0.5517,0.013,0.8548,0.088,0.1441,0.0776,1
0.62,0.6913,-0.1927,0.5249,0.5528,0.0102,0.8531,0.0893,0.1455,0.0681,1
0.64,0.8825,-0.8497,0.4228,0.556,0.0115,0.8523,0.0903,0.1475,0.0803,1
0.66,0.4156,-1.7335,0.2038,0.5555,0.0175,0.856,0.0857,0.1457,0.0772,1
0.68,0.3092,-2.2431,0.2772,0.5614,0.0283,0.8532,0.0859,0.1458,0.0689,1
0.7,0.1274,-1.5659,0.2526,0.5633,0.0193,0.851,0.0858,0.1465,0.0728,1
0.72,-0.2066,-0.1503,0.4327,0.5572,0.0224,0.8515,0.085,0.1443,0.0606,1
0.74,-0.2576,0.2347,0.2827,0.5559,0.0185,0.8541,0.0834,0.1457,0.0609,1
0.76,-0.1518,0.8213,0.2617,0.5521,0.0281,0.8558,0.084,0.1464,0.0567,1
0.78,-0.0927,0.5648,0.3326,0.5563,0.0268,0.8533,0.0875,0.1461,0.0683,1
0.8,-0.224,0.3351,-0.0959,0.5609,0.0251,0.8561,0.0869,0.1458,0.0693,1
0.82,-0.0298,-0.0797,-0.1286,0.5571,0.0206,0.8559,0.0859,0.1465,0.0711,1
