time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-1.094,-1.5946,-0.3102,0.5407,-0.0023,0.8915,0.0812,0.1531,0.1647,1
0.04,-0.3625,-0.4752,-0.2248,0.5273,-0.0126,0.8964,0.081,0.1543,0.1496,1
0.06,1.0525,0.9812,0.0899,0.5312,-0.0031,0.8839,0.0807,0.1553,0.1465,1
0.08,0.7531,-0.1412,-0.0278,0.5285,0.0014,0.8761,0.0818,0.1542,0.1642,1
0.1,0.1623,-1.8692,0.2955,0.5336,-0.0012,0.8752,0.0814,0.1555,0.1618,1
0.12,-0.714,-1.7445,0.8423,0.537,0.0152,0.8788,0.0815,0.1537,0.1518,1
0.14,-0.8889,-1.514,1.2477,0.5426,0.0085,0.877,0.0796,0.154,0.1574,1
0.16,-1.0474,-1.142,1.0867,0.5472,0.0042,0.8788,0.0791,0.1547,0.1476,1
0.18,-1.0244,-0.8046,0.7509,0.5445,-0.0021,0.8838,0.0776,0.1542,0.1501,1
0.2,-0.8998,-0.5224,0.399,0.5382,-0.0081,0.8887,0.0765,0.1543,0.1423,1
0.22,-0.9673,0.5245,0.2844,0.537,-0.0158,0.8761,0.0787,0.1541,0.1576,1
0.24,-0.8064,0.36,0.0637,0.5376,-0.0182,0.8629,0.0788,0.1542,0.1419,1
0.26,-0.6227,-2.2447,0.2922,0.5399,-0.0117,0.8696,0.0776,0.1537,0.1439,1
0.28,-0.5325,-2.632,0.7098,0.5418,-0.0101,0.8755,0.0774,0.1539,0.1296,1
0.3,-0.2838,-2.0632,0.7932,0.5467,-0.009,0.8788,0.0785,0.1563,0.1335,1
0.32,-0.2955,-1.4011,1.1417,0.5464,0.0021,0.8842,0.0794,0.1577,0.1305,1
0.34,-0.8242,0.14,1.4322,0.5374,0.0098,0.8749,0.0799,0.1573,0.1466,1
0.36,-1.7916,1.7646,1.3663,0.5383,0.02,0.862,0.0799,0.1546,0.1428,1
0.38,-1.3687,0.3948,1.6261,0.5519,-0.0059,0.8587,0.0774,0.156,0.1539,1
0.4,0.0187,-2.2439,1.1659,0.5505,-0.0282,0.8687,0.0756,0.1569,0.1409,1
0.42,-0.1073,-0.6227,0.5504,0.5429,-0.0317,0.8688,0.0785,0.156,0.1574,1
0.44,0.7005,-0.3712,0.2015,0.5471,-0.0241,0.8726,0.0779,0.1558,0.1248,1
0.46,0.2581,-2.4728,0.004,0.5419,-0.0112,0.8776,0.0789,0.1576,0.164,1
0.48,0.2237,-2.7245,-0.1053,0.5361,-0.0076,0.8755,0.0794,0.1557,0.1401,1
0.5,-0.0993,-3.6446,0.1796,0.5376,0.0081,0.8821,0.0805,0.1564,0.1334,1
0.52,-0.3812,-3.7605,0.4375,0.5502,0.0016,0.8744,0.0806,0.1561,0.1337,1
0.54,-0.5494,-1.6242,0.4228,0.5544,-0.0137,0.8577,0.0799,0.1543,0.1204,1
0.56,-0.3564,-2.0816,0.6511,0.5507,-0.0069,0.8671,0.0793,0.1558,0.1142,1
0.58,-0.1142,-2.0469,0.9062,0.5534,-0.0122,0.8691,0.0792,0.1573,0.1227,1
0.6,0.1328,-1.3598,0.9443,0.554,-0.0052,0.8639,0.079,0.1585,0.1348,1
0.62,0.0906,-1.9901,0.783,0.5518,0.002,0.8716,0.0775,0.1584,0.1354,1
0.64,-0.0651,-2.3029,0.4723,0.5541,-0.0069,0.8655,0.0787,0.1585,0.1256,1
0.66,0.1853,-2.8551,0.1971,0.5567,-0.0114,0.8624,0.0768,0.1594,0.1443,1
0.68,0.1602,-3.7399,0.2774,0.5534,-0.0126,0.8737,0.0787,0.1588,0.1491,1
0.7,0.2689,-3.0635,0.2779,0.5482,-0.0103,0.8749,0.0767,0.1588,0.125,1
0.72,0.1691,-1.038,-0.0001,0.5459,-0.007,0.8687,0.0758,0.159,0.1164,1
0.74,0.6511,-3.2023,0.2964,0.5585,-0.0038,0.8641,0.0735,0.1591,0.1314,1
0.76,0.5381,-4.1623,0.4934,0.5624,-0.0231,0.8448,0.0755,0.1576,0.1258,1
0.78,0.5824,-3.9352,0.3371,0.5698,-0.0219,0.8401,0.0776,0.158,0.1307,1
0.8,0.3519,-3.8128,0.1935,0.5677,-0.0059,0.8494,0.0767,0.1585,0.1264,1
0.82,0.8609,-1.4163,0.1834,0.5677,-0.0085,0.8532,0.0747,0.1573,0.1217,1
0.84,0.4045,-0.484,0.0835,0.5627,0.0008,0.8645,0.073,0.1594,0.1139,1
0.86,-0.1818,-0.1163,0.1756,0.5607,0.0017,0.8718,0.0745,0.1584,0.1258,1
0.88,0.0196,1.1906,0.2339,0.5604,-0.014,0.8606,0.0743,0.1572,0.1287,1
0.9,-0.019,0.8708,0.2499,0.5567,-0.0019,0.861,0.0731,0.1577,0.126,1
0.92,-0.0361,0.3597,0.4292,0.5545,0.0004,0.8623,0.0756,0.1577,0.1212,1
0.94,-0.0171,-1.5407,0.3931,0.5512,-0.0017,0.8613,0.0762,0.1573,0.1289,1
0.96,-0.2608,-3.7664,0.4246,0.5524,-0.0073,0.8655,0.0747,0.1583,0.1176,1
0.98,-0.3291,-2.6372,0.1752,0.5596,-0.0107,0.8612,0.074,0.1587,0.1167,1
1.0,0.2113,-0.5915,-0.0167,0.5669,-0.0123,0.8475,0.0712,0.1581,0.1335,1
1.02,0.5496,-0.9229,-0.0032,0.5667,-0.0105,0.8501,0.0732,0.1592,0.1253,1
1.04,0.6284,-1.9413,0.511,0.567,-0.0068,0.8561,0.0742,0.1593,0.093,1
1.06,0.4305,-0.6526,0.4942,0.5646,-0.0076,0.8534,0.075,0.1582,0.0974,1
1.08,-1.3987,-0.8652,0.9373,0.5583,0.0066,0.858,0.0732,0.1586,0.1357,1
1.1,-1.4177,-1.0544,0.5496,0.562,-0.0102,0.8584,0.0743,0.1599,0.1388,1
1.12,-0.0253,-0.2118,-0.3495,0.5667,-0.0415,0.851,0.077,0.1572,0.1154,1
1.14,2.1465,1.3767,-0.4174,0.5684,-0.0371,0.8366,0.0772,0.1563,0.1267,1
1.16,2.9,-0.4996,0.1834,0.566,-0.0089,0.8579,0.0783,0.1582,0.1107,1
1.18,2.7751,-1.5445,0.1192,0.5705,0.0034,0.8527,0.0791,0.1588,0.1055,1
1.2,1.48,-1.3045,-0.25,0.5685,0.0079,0.8497,0.078,0.158,0.0923,1
1.22,-0.5179,-2.0695,-0.5197,0.568,0.0043,0.8594,0.076,0.159,0.1096,1
1.24,-1.1824,-1.4862,-0.9603,0.565,0.0017,0.8649,0.075,0.1584,0.1159,1
1.26,-0.9363,-0.1773,-1.2088,0.5646,-0.0026,0.8604,0.0741,0.1589,0.1021,1
1.28,-0.8454,0.5578,-0.9153,0.5634,0.0017,0.854,0.0731,0.1575,0.1073,1
