time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.3315,0.9821,0.079,0.5283,-0.0247,0.8259,0.0932,0.1443,0.1767,1
0.04,0.0329,0.1322,-0.1048,0.5312,-0.0195,0.8254,0.0926,0.1447,0.1643,1
0.06,-0.0738,-0.3443,-0.0723,0.532,-0.0157,0.8277,0.0944,0.1466,0.1667,1
0.08,-0.1601,-0.851,0.0309,0.5335,-0.0184,0.8243,0.0908,0.1465,0.1768,1
0.1,-0.1947,-1.1275,0.1898,0.536,-0.0146,0.822,0.0916,0.1459,0.1521,1
0.12,-0.5663,-0.6201,0.1209,0.5372,-0.0178,0.8171,0.091,0.1476,0.1557,1
0.14,-0.2985,-0.4614,-0.0198,0.5367,-0.0221,0.8162,0.0928,0.1462,0.1627,1
0.16,-0.1764,0.0925,0.0632,0.538,-0.0198,0.8206,0.0916,0.1445,0.1641,1
0.18,-0.1815,0.6812,0.0168,0.5374,-0.0151,0.8218,0.0952,0.1451,0.158,1
0.2,-0.1001,0.6015,-0.2537,0.5368,-0.0206,0.8189,0.0913,0.1437,0.1602,1
0.22,-0.1308,0.3535,-0.1023,0.5396,-0.0181,0.8198,0.0934,0.1472,0.1607,1
0.24,-0.1361,0.3634,0.4843,0.5409,-0.0189,0.8211,0.0943,0.1454,0.1615,1
0.26,-0.1727,0.3716,0.7766,0.5389,-0.0195,0.8175,0.0935,0.1452,0.166,1
0.28,-0.4996,0.1349,0.5915,0.5383,-0.0236,0.8171,0.0937,0.1456,0.1545,1
0.3,-0.3788,-0.1958,0.2388,0.5364,-0.0206,0.8193,0.0944,0.1459,0.1539,1
0.32,-0.0126,-0.4203,0.2433,0.5334,-0.0195,0.8193,0.0955,0.1462,0.1626,1
0.34,0.193,-0.0077,0.5043,0.5357,-0.0205,0.8169,0.0965,0.147,0.1703,1
0.36,0.119,0.1142,0.6192,0.5367,-0.0182,0.8188,0.096,0.1455,0.1824,1
0.38,0.0397,0.2948,0.4924,0.5364,-0.0143,0.822,0.0939,0.1455,0.1906,1
0.4,-0.021,0.3379,0.4429,0.5381,-0.0195,0.8212,0.0935,0.1474,0.1875,1
0.42,-0.0205,0.4457,0.4879,0.5375,-0.0228,0.8209,0.0942,0.1459,0.1779,1
0.44,-0.5166,0.0801,0.2754,0.5382,-0.024,0.8222,0.0929,0.1434,0.1667,1
0.46,-0.6821,0.4804,0.2395,0.5368,-0.0182,0.8202,0.0942,0.1455,0.1624,1
0.48,-0.6977,0.2501,0.2371,0.5367,-0.0199,0.8179,0.0945,0.1481,0.1583,1
0.5,-0.3971,0.3637,0.1204,0.5362,-0.0175,0.8185,0.0936,0.1463,0.1755,1
0.52,-0.3438,0.3127,0.4492,0.5378,-0.0217,0.825,0.0956,0.1463,0.1897,1
0.54,-0.0674,0.1872,0.3057,0.5347,-0.0222,0.8223,0.0937,0.1467,0.1734,1
0.56,0.0155,-0.0733,0.3883,0.5355,-0.0238,0.8222,0.0955,0.1476,0.1689,1
0.58,0.0151,-0.5161,0.1813,0.5343,-0.0172,0.8204,0.0941,0.144,0.1727,1
0.6,0.1764,-0.3592,0.1622,0.5359,-0.0191,0.8205,0.0968,0.1436,0.1708,1
0.62,0.1583,0.2411,-0.0137,0.5339,-0.0183,0.8214,0.0947,0.1446,0.1669,1
0.64,-0.1429,0.4925,0.0078,0.5345,-0.016,0.8204,0.0959,0.1468,0.1712,1
0.66,-0.5392,-0.0465,-0.0191,0.5358,-0.0198,0.8226,0.095,0.1476,0.1808,1
0.68,-0.6592,0.2315,-0.1442,0.5371,-0.0228,0.8223,0.0956,0.1474,0.1701,1
0.7,-0.8515,0.6205,-0.2667,0.5358,-0.0203,0.8222,0.0942,0.1469,0.1756,1
0.72,-1.0842,0.5792,-0.0818,0.535,-0.0193,0.8211,0.0951,0.1458,0.1708,1
0.74,-0.4952,0.2286,0.1507,0.5345,-0.021,0.8192,0.0958,0.147,0.1753,1
0.76,-0.3897,0.1533,0.3437,0.5363,-0.0195,0.8201,0.0956,0.1458,0.1769,1
0.78,-0.3934,0.3337,0.27,0.5355,-0.024,0.8222,0.0961,0.1454,0.1706,1
0.8,-0.2907,0.6337,0.2018,0.5329,-0.0221,0.8248,0.0943,0.1437,0.1726,1
0.82,-0.2382,0.6399,0.0811,0.5324,-0.0176,0.8234,0.0935,0.1441,0.1684,1
0.84,-0.0094,0.5128,0.177,0.5322,-0.0187,0.8197,0.0959,0.144,0.172,1
0.86,-0.1612,-0.0256,0.5559,0.5331,-0.016,0.822,0.0973,0.1457,0.15,1
0.88,-0.0565,-0.2161,0.9345,0.5338,-0.0201,0.8245,0.0967,0.1448,0.1566,1
0.9,-0.1963,-0.0405,0.9124,0.5338,-0.0232,0.8197,0.0942,0.1444,0.1651,1
0.92,-0.4038,-0.4319,0.5721,0.5342,-0.019,0.8205,0.0952,0.1444,0.1691,1
0.94,-0.452,0.1434,0.3106,0.5354,-0.0178,0.8224,0.0969,0.1462,0.1644,1
0.96,-0.322,0.9081,0.2379,0.532,-0.0208,0.8214,0.0972,0.1455,0.15,1
0.98,-0.2046,0.4946,0.3932,0.5316,-0.0181,0.8198,0.0944,0.1444,0.1723,1
1.0,-0.3,-0.4738,0.3969,0.536,-0.0272,0.8235,0.0952,0.1451,0.1623,1
1.02,-0.2913,0.1845,0.2762,0.5367,-0.0137,0.8193,0.0938,0.1456,0.1811,1
1.04,-0.0254,0.0917,0.2191,0.5355,-0.0161,0.8183,0.095,0.1444,0.1683,1
1.06,0.0998,-0.1871,0.3005,0.5348,-0.0238,0.8221,0.0936,0.1486,0.1692,1
1.08,-0.3548,0.7891,0.4118,0.5365,-0.02,0.8208,0.0936,0.1446,0.1599,1
1.1,-0.4998,0.9097,-0.3979,0.5345,-0.0208,0.8214,0.0936,0.1474,0.1464,1
1.12,-0.5812,0.4083,-0.3499,0.5325,-0.0252,0.8235,0.0963,0.1475,0.1928,1
