time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.7093,-2.2914,1.2823,0.9775,-0.046,0.3415,0.0729,0.1343,0.0,0
0.04,-0.2196,-0.6305,1.6599,0.9548,-0.0345,0.2545,0.0808,0.1377,0.0023,0
0.06,0.1447,0.1811,0.944,0.9581,-0.0332,0.3139,0.0751,0.1351,0.0015,0
0.08,0.4048,0.3083,0.5327,0.9663,-0.0379,0.3077,0.0783,0.1348,0.0,0
0.1,-0.531,-0.137,0.0196,0.9649,-0.0408,0.3193,0.0846,0.1354,0.0,0
0.12,-0.3985,-1.5062,0.3248,0.9519,-0.0409,0.3356,0.0747,0.1354,0.0,0
0.14,-0.6535,-2.3179,0.8735,0.9734,-0.0397,0.3323,0.0796,0.1363,0.0,0
0.16,-0.3446,-0.8814,0.2599,0.9774,-0.0461,0.363,0.0741,0.1361,0.0071,0
0.18,-0.2846,0.5786,-0.2657,0.9508,-0.0499,0.3483,0.0774,0.1361,0.0132,0
0.2,-0.1992,0.5579,-0.485,0.9721,-0.0436,0.323,0.0854,0.1355,0.0075,0
0.22,-0.5193,0.5895,-0.4276,0.9722,-0.0414,0.3273,0.0835,0.136,0.0,0
0.24,-0.6799,1.231,-0.1121,0.9687,-0.0513,0.3064,0.0859,0.1365,0.0053,0
0.26,-0.2079,1.1007,0.454,1.0016,-0.0475,0.3121,0.0828,0.1381,0.0112,0
0.28,-0.1314,0.1311,0.6398,0.9633,-0.0483,0.3138,0.0861,0.137,0.0124,0
0.3,-0.3542,-0.3151,0.819,0.9536,-0.0476,0.3522,0.0761,0.1351,0.0,0
0.32,-0.6013,-0.5416,1.1748,0.9752,-0.0471,0.284,0.0752,0.1358,0.0049,0
0.34,-0.0711,-0.239,1.149,0.9928,-0.0481,0.3163,0.0809,0.136,0.0,0
0.36,-0.3876,-0.0413,1.0081,0.9868,-0.0486,0.3317,0.0797,0.1355,0.0,0
0.38,0.2211,-0.9911,0.7854,0.9575,-0.0393,0.3375,0.0785,0.1357,0.0011,0
0.4,0.2409,-0.9871,0.7002,0.9426,-0.0459,0.3317,0.0734,0.1377,0.0,0
0.42,0.4691,-0.7181,0.5562,0.9632,-0.0464,0.2934,0.0733,0.1358,0.0,0
0.44,0.2733,-0.9686,0.7399,0.9681,-0.044,0.3199,0.0769,0.136,0.0,0
0.46,0.0242,-0.5499,1.1127,0.9514,-0.0435,0.322,0.0788,0.1367,0.0,0
0.48,0.3714,-0.4778,0.7446,0.9397,-0.0531,0.3237,0.0748,0.1353,0.0036,0
0.5,-0.0552,-0.589,0.25,0.9505,-0.0497,0.3312,0.078,0.1343,0.0,0
0.52,0.013,-0.9914,0.0448,0.9553,-0.0461,0.3152,0.0764,0.135,0.0,0
0.54,0.0537,-0.299,-0.1835,0.9634,-0.0451,0.3139,0.0809,0.1356,0.006,0
0.56,-0.1255,0.3439,-0.0424,0.9607,-0.0441,0.318,0.0804,0.1359,0.0121,0
0.58,-0.344,0.7221,0.0277,0.9498,-0.0449,0.3257,0.0777,0.1347,0.0093,0
0.6,-0.8365,1.2464,-0.0794,0.9482,-0.0374,0.3303,0.0792,0.1325,0.0,0
0.62,-0.5304,1.3061,-0.2478,0.9497,-0.0318,0.3054,0.0769,0.1332,0.0,0
0.64,0.0014,0.9673,-0.428,0.9677,-0.0343,0.3159,0.0819,0.1353,0.0017,0
0.66,-0.1574,0.7023,-0.4162,0.9786,-0.0364,0.3231,0.084,0.1357,0.0033,0
0.68,-0.5703,0.5912,-0.0463,0.9657,-0.0391,0.3245,0.0802,0.1366,0.0078,0
0.7,-0.29,0.906,0.5345,0.9628,-0.043,0.335,0.0775,0.1368,0.0081,0
0.72,-0.0456,1.1622,0.7492,0.9602,-0.0443,0.3314,0.0797,0.1361,0.0116,0
0.74,-0.606,0.4305,0.5768,0.9516,-0.0445,0.3066,0.0879,0.1361,0.0036,0
0.76,-0.4453,-1.4214,0.3569,0.9694,-0.0438,0.29,0.0858,0.1361,0.0008,0
