time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.3039,-0.439,0.1657,0.8402,-0.0037,0.5128,0.1292,0.1309,0.1465,0
0.04,0.5908,0.9097,-0.0222,0.856,0.0002,0.4906,0.1226,0.1284,0.107,0
0.06,0.5527,0.3789,-0.0491,0.8494,-0.0014,0.5155,0.1164,0.1288,0.1239,0
0.08,0.3336,0.0017,-0.2273,0.8636,-0.0076,0.4794,0.1304,0.1286,0.126,0
0.1,-0.7416,-0.6478,-0.3391,0.8362,0.0033,0.5014,0.1362,0.1313,0.0968,0
0.12,-1.4468,-0.671,0.8516,0.827,0.012,0.4865,0.1296,0.1288,0.1094,0
0.14,-1.2669,-0.3986,1.0439,0.8282,0.0099,0.5449,0.1254,0.1284,0.1276,0
0.16,-1.1142,1.3441,0.7562,0.8419,0.0044,0.5387,0.1305,0.1302,0.119,0
0.18,-0.2092,1.2813,1.142,0.835,-0.0004,0.5469,0.1271,0.1308,0.1058,0
0.2,0.5188,-0.8005,2.0683,0.8367,-0.003,0.5056,0.1271,0.1301,0.1132,0
0.22,0.6764,-1.3733,1.889,0.842,0.0049,0.5329,0.1355,0.128,0.1106,0
0.24,-1.0836,0.3209,0.5088,0.8416,0.0034,0.4951,0.1293,0.1281,0.1193,0
0.26,-0.5105,0.1998,1.1067,0.8541,-0.0058,0.5101,0.128,0.1311,0.1186,0
0.28,-0.3325,-0.2475,0.9047,0.8265,-0.007,0.5368,0.125,0.1273,0.1193,0
0.3,-1.3282,-0.6386,0.637,0.8441,0.0108,0.53,0.1359,0.1284,0.1059,0
0.32,0.0424,-0.188,0.744,0.8635,-0.0086,0.5151,0.1231,0.1316,0.1234,0
0.34,-0.5995,0.4726,0.3479,0.8539,-0.011,0.5246,0.1265,0.1295,0.1306,0
0.36,0.581,0.2155,0.2202,0.846,-0.0096,0.4993,0.1226,0.1306,0.136,0
0.38,1.4766,-1.1153,0.2247,0.8521,-0.0096,0.5049,0.125,0.1309,0.1253,0
0.4,1.2565,-1.5321,0.4775,0.8286,0.0036,0.5147,0.1204,0.1297,0.12,0
0.42,0.7414,-0.8171,0.644,0.8325,0.0032,0.5471,0.1146,0.1286,0.1121,0
0.44,0.4711,-0.6355,0.3942,0.8491,0.0067,0.5179,0.1273,0.1275,0.1032,0
0.46,-0.7203,-0.9321,0.5443,0.8466,0.0117,0.5383,0.1175,0.1287,0.1069,0
0.48,-1.0039,0.5427,0.2068,0.8523,-0.0067,0.4973,0.1125,0.1328,0.1203,0
0.5,-0.8184,1.6199,0.199,0.8576,0.0002,0.4992,0.116,0.1351,0.1117,0
0.52,-0.6665,-1.5573,-0.4381,0.8503,-0.0026,0.5439,0.122,0.1291,0.1232,0
0.54,0.016,-1.3086,-0.4582,0.8406,-0.0126,0.554,0.1177,0.131,0.1083,0
0.56,-0.8805,-0.1919,-0.2978,0.8554,-0.0087,0.5289,0.1237,0.1308,0.1021,0
0.58,-0.679,-0.0857,0.1623,0.8465,0.0007,0.5434,0.1242,0.1286,0.1059,0
0.6,-1.1573,-0.2245,-0.0939,0.8525,-0.0066,0.4771,0.1163,0.1302,0.1124,0
0.62,-0.8861,-0.435,-0.1239,0.857,-0.005,0.451,0.1233,0.1276,0.1251,0
0.64,0.5375,-1.1754,0.2422,0.8428,-0.0018,0.4864,0.1233,0.131,0.1102,0
0.66,0.4945,-1.1407,0.5293,0.8429,0.0043,0.5027,0.1185,0.131,0.0936,0
0.68,0.6939,-0.7772,0.4874,0.8491,0.0122,0.5053,0.1163,0.129,0.1056,0
0.7,1.2376,-1.6994,0.9111,0.845,0.0038,0.5368,0.1199,0.1314,0.1221,0
0.72,-0.8295,-0.8854,0.6799,0.8429,0.0092,0.5158,0.1131,0.1282,0.1113,0
0.74,-0.7545,-0.6275,0.8294,0.8482,-0.0041,0.5532,0.1208,0.1309,0.1138,0
0.76,-0.4641,-0.5505,0.5961,0.8496,-0.0047,0.5227,0.1177,0.1302,0.1301,0
