time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1881,0.4766,0.5865,0.8393,0.0037,0.4901,0.0746,0.1469,0.0064,0
0.04,-0.614,0.0876,0.7506,0.8314,0.0105,0.5027,0.0657,0.1497,0.0022,0
0.06,-0.528,0.4925,0.5261,0.8335,0.01,0.5061,0.0766,0.1504,0.0034,0
0.08,-0.6019,0.1194,0.6367,0.8434,0.0076,0.4837,0.0676,0.1485,0.0104,0
0.1,-0.5228,0.0035,0.2406,0.8487,0.0131,0.5125,0.0701,0.1515,0.0171,0
0.12,-0.2968,-0.7657,0.0887,0.8608,0.0125,0.5161,0.0789,0.1489,0.0076,0
0.14,-0.4416,-0.2435,0.2647,0.845,0.0134,0.5335,0.0638,0.1496,0.0,0
0.16,-0.663,0.254,0.7474,0.8458,0.0148,0.4744,0.073,0.1498,0.0,0
0.18,-0.4445,0.3091,0.3897,0.8447,0.011,0.521,0.0751,0.1502,0.0,0
0.2,-0.6156,1.0548,0.4956,0.8367,0.0011,0.4901,0.0725,0.15,0.0031,0
0.22,-0.9545,0.5501,0.2101,0.8305,0.003,0.4696,0.0713,0.149,0.0094,0
0.24,-1.0062,0.051,0.331,0.8373,0.0019,0.4934,0.0693,0.1509,0.0,0
0.26,-0.864,0.5294,0.2004,0.8335,0.01,0.4932,0.0597,0.15,0.0,0
0.28,-0.5404,0.0423,0.0432,0.8327,0.0043,0.4898,0.0591,0.148,0.0,0
0.3,-0.5318,-0.2358,0.0907,0.84,0.0048,0.5032,0.0617,0.1472,0.0,0
0.32,-0.6584,-0.265,0.442,0.8485,0.0113,0.5041,0.0626,0.1477,0.0034,0
0.34,-0.6822,-0.6164,0.4645,0.848,0.0049,0.4823,0.0763,0.1498,0.0,0
0.36,-0.6033,-0.3818,0.1918,0.8387,0.0035,0.5029,0.0839,0.1501,0.0,0
0.38,-0.2544,-0.0308,0.1744,0.8371,0.0041,0.5398,0.0744,0.1483,0.0049,0
0.4,-0.2135,0.5882,-0.2819,0.8334,0.0023,0.5165,0.0716,0.1476,0.0,0
0.42,-0.3078,1.2393,-0.3308,0.8222,0.0038,0.5115,0.0744,0.1493,0.0,0
0.44,-0.2408,0.7096,0.0182,0.8254,0.0043,0.509,0.0743,0.1503,0.0,0
0.46,-0.9548,0.2514,0.0376,0.8401,0.0096,0.5186,0.0658,0.1474,0.0054,0
0.48,-0.5852,0.2695,-0.4294,0.8499,0.0082,0.4914,0.0779,0.1478,0.0,0
0.5,-0.4249,-0.0787,-1.0161,0.8513,0.0148,0.4831,0.0697,0.1458,0.0,0
0.52,-0.7261,-0.2552,-0.5898,0.8345,0.0123,0.5212,0.0591,0.1501,0.0,0
0.54,-0.7621,-0.4537,0.385,0.8339,0.0036,0.5085,0.0751,0.1509,0.0,0
