time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1008,-0.019,-0.7955,0.8279,-0.0135,0.5597,0.0874,0.1395,0.0718,0
0.04,0.169,1.7333,-0.9847,0.8335,-0.0117,0.6302,0.0751,0.1388,0.0666,0
0.06,0.4736,1.29,-0.1252,0.8342,-0.0122,0.6343,0.0697,0.1386,0.0751,0
0.08,0.5702,0.2695,0.4116,0.8186,-0.0104,0.6109,0.0738,0.1394,0.0787,0
0.1,0.8304,-0.2776,0.5861,0.8062,-0.0086,0.5967,0.0808,0.1402,0.076,0
0.12,1.6331,-0.0153,0.9586,0.8236,-0.0104,0.612,0.0813,0.14,0.0751,0
0.14,1.1275,-0.318,0.5018,0.8282,-0.0051,0.6016,0.0847,0.1392,0.0714,0
0.16,0.1715,1.1741,0.6748,0.8196,-0.0046,0.6299,0.0937,0.1396,0.0879,0
0.18,-0.2528,2.6643,0.5902,0.812,-0.0082,0.6245,0.0816,0.1393,0.0768,0
0.2,-0.2092,2.3341,0.2745,0.8079,-0.0136,0.6043,0.0712,0.1387,0.0676,0
0.22,-0.0465,0.1878,0.1031,0.8077,-0.017,0.5957,0.0773,0.1386,0.0776,0
0.24,-0.2163,-0.4533,0.7357,0.8129,-0.0124,0.6033,0.0801,0.1396,0.0725,0
0.26,-0.0688,-0.3153,0.7347,0.8051,-0.0136,0.6183,0.0653,0.139,0.0699,0
0.28,0.4517,1.0483,0.3067,0.8075,-0.0103,0.6374,0.0651,0.1398,0.0707,0
0.3,0.6727,1.0138,-0.5816,0.8134,-0.0041,0.6297,0.0688,0.1401,0.0792,0
0.32,0.3574,-0.1423,-1.3779,0.8209,-0.0013,0.6083,0.0734,0.1396,0.0837,0
0.34,-0.3091,-0.4366,-1.3961,0.8295,-0.0084,0.6113,0.0805,0.1392,0.0697,0
0.36,-0.5554,-0.9512,-1.8199,0.8197,-0.0138,0.6275,0.0787,0.1398,0.0831,0
0.38,-0.6656,0.0084,-0.4764,0.8316,-0.0055,0.586,0.0704,0.1397,0.0758,0
0.4,-0.6213,-0.0671,0.3146,0.8266,-0.0019,0.5629,0.0665,0.141,0.0683,0
0.42,-0.5188,-0.3906,0.6069,0.8147,-0.0034,0.5648,0.0753,0.1411,0.0647,0
0.44,-0.3491,-0.2395,0.7033,0.8116,-0.0071,0.5773,0.0914,0.1393,0.063,0
0.46,0.1875,-0.7166,0.2259,0.821,-0.0117,0.5767,0.0819,0.1403,0.0564,0
0.48,-0.3401,-0.122,-0.1382,0.8238,-0.0088,0.6094,0.0747,0.1403,0.0644,0
0.5,-0.1893,0.0854,0.1227,0.821,-0.0113,0.608,0.0834,0.1387,0.0739,0
0.52,-0.0071,-0.1705,0.1284,0.8306,-0.0139,0.6067,0.0857,0.1387,0.0789,0
0.54,0.019,-0.3459,-0.1125,0.844,-0.0127,0.6107,0.0807,0.1394,0.0815,0
0.56,0.129,0.3219,0.0509,0.8359,-0.0069,0.6003,0.083,0.1374,0.0876,0
0.58,0.3524,0.7059,0.1974,0.8272,-0.0069,0.5728,0.0796,0.1399,0.0836,0
0.6,0.0601,0.1649,0.1774,0.8336,-0.0064,0.6015,0.0753,0.1398,0.0602,0
0.62,-0.0388,0.5982,-0.0705,0.8332,-0.0045,0.6093,0.0753,0.1398,0.0587,0
0.64,-0.2383,1.093,-0.0493,0.8124,-0.0029,0.5941,0.0803,0.1394,0.0715,0
0.66,-0.795,0.7407,0.4384,0.7816,-0.0036,0.5775,0.0864,0.1384,0.0788,0
0.68,-1.2098,0.5492,0.4889,0.8036,-0.0089,0.589,0.0821,0.1388,0.0664,0
0.7,-0.2908,0.0326,0.2963,0.8189,-0.0088,0.6317,0.0742,0.1386,0.0644,0
0.72,0.3589,-0.0502,-0.3286,0.8014,-0.0134,0.6254,0.0827,0.1375,0.0749,0
0.74,2.1164,-0.153,0.2761,0.7912,-0.0155,0.6304,0.0905,0.1368,0.0774,0
0.76,4.4589,-0.518,1.9002,0.7978,-0.0136,0.6474,0.0902,0.1375,0.0723,0
0.78,5.2703,-1.1016,2.7692,0.8007,-0.012,0.6251,0.086,0.1398,0.0763,0
0.8,4.6765,-1.6379,3.2649,0.8041,-0.0079,0.6024,0.0807,0.1379,0.0677,0
0.82,3.1789,-1.694,2.4277,0.818,-0.0054,0.6056,0.0831,0.1397,0.0708,0
0.84,0.4337,-1.0503,0.3597,0.8179,-0.0006,0.5856,0.0781,0.1392,0.0697,0
0.86,-2.341,-0.0084,-1.4416,0.819,0.0027,0.5819,0.0747,0.1385,0.066,0
0.88,-3.9618,0.9971,-1.8229,0.8323,0.0014,0.6219,0.0792,0.1399,0.0666,0
0.9,-4.7079,1.6643,-1.7888,0.8215,0.001,0.6242,0.0709,0.14,0.0788,0
0.92,-4.3809,3.2834,-0.9149,0.8334,0.0037,0.5956,0.0968,0.1403,0.0742,0
0.94,-3.8441,2.9882,-0.0477,0.8383,0.0013,0.5763,0.1058,0.1403,0.0554,0
0.96,-3.9283,1.1373,0.0703,0.8287,-0.0061,0.5852,0.1059,0.1398,0.0496,0
0.98,-4.2966,-0.4974,-0.6774,0.8148,-0.0129,0.601,0.1061,0.1394,0.0641,0
1.0,-3.6667,0.4639,-1.7465,0.8191,-0.0106,0.5744,0.1098,0.1408,0.0822,0
1.02,-3.1579,0.6716,-2.0443,0.8255,-0.0149,0.5724,0.0995,0.14,0.0663,0
1.04,-2.8878,0.0077,-1.5644,0.826,-0.012,0.5851,0.1043,0.1395,0.0561,0
1.06,-2.0154,-0.8116,-0.5432,0.8216,-0.0113,0.5886,0.1096,0.1392,0.0591,0
1.08,-1.0549,-1.4512,0.4065,0.816,-0.0135,0.582,0.1137,0.1402,0.0481,0
1.1,-0.3663,-1.5093,0.9028,0.8142,-0.0167,0.5754,0.1176,0.1421,0.0101,0
1.12,1.6069,0.0538,1.6664,0.8233,-0.021,0.5856,0.1175,0.1395,0.0117,0
1.14,2.4948,0.5245,0.8023,0.8349,-0.0245,0.5789,0.122,0.1405,0.0132,0
1.16,2.9281,0.3068,-0.2188,0.8424,-0.0192,0.5856,0.1122,0.1398,0.0035,0
1.18,2.8991,-0.2182,-0.2573,0.8313,-0.0093,0.6128,0.1092,0.1392,0.0015,0
1.2,2.4973,-0.93,0.735,0.8103,-0.0032,0.6283,0.1179,0.139,0.0053,0
1.22,1.9548,-1.8986,1.6952,0.81,-0.009,0.5742,0.1231,0.1374,0.0,0
1.24,1.5706,-1.4939,1.8016,0.8221,-0.0008,0.5751,0.1174,0.1409,0.015,0
1.26,1.0949,-1.0333,1.338,0.8379,0.0031,0.6025,0.1127,0.1393,0.0224,0
1.28,0.6034,-0.3583,1.551,0.8183,0.0004,0.5909,0.1189,0.139,0.0111,0
1.3,-0.0642,0.184,1.8277,0.7964,-0.004,0.5651,0.1265,0.1397,0.0047,0
1.32,-0.808,0.2453,1.2881,0.8118,-0.0055,0.5754,0.1229,0.1394,0.0167,0
1.34,-0.4096,0.0519,0.3971,0.8407,-0.0073,0.6459,0.1086,0.1399,0.0,0
1.36,-1.1017,0.4959,0.2982,0.8343,-0.0076,0.5719,0.1274,0.1382,0.0027,0
