time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-2.0891,-0.6581,1.3342,0.9326,-0.0218,0.3301,0.0738,0.1282,0.0,0
0.04,-3.4025,-0.0902,0.118,0.9119,-0.0056,0.3156,0.0701,0.1286,0.0,0
0.06,-3.0295,0.3849,0.1484,0.9116,-0.0027,0.34,0.0669,0.1297,0.0072,0
0.08,-2.6392,0.6648,0.0284,0.9293,-0.0076,0.3376,0.0692,0.1288,0.0094,0
0.1,-2.3759,0.831,0.1592,0.9262,-0.006,0.3451,0.0715,0.1285,0.0076,0
0.12,-2.0951,1.1769,0.0485,0.9114,-0.0046,0.3465,0.0715,0.129,0.0071,0
0.14,-1.4762,1.2336,-0.2718,0.9015,-0.0088,0.3405,0.0709,0.1287,0.0024,0
0.16,-0.5845,0.1367,0.3033,0.8908,-0.0085,0.3615,0.0702,0.1283,0.0,0
0.18,-1.4731,-0.511,0.5458,0.9164,-0.0102,0.3005,0.0681,0.1302,0.0158,0
0.2,-0.7519,0.6545,-0.2461,0.932,-0.0172,0.3192,0.071,0.1283,0.019,0
0.22,-0.8627,1.2531,-0.048,0.9356,-0.0114,0.2968,0.0731,0.1289,0.0076,0
0.24,-1.0522,1.3891,0.0407,0.9239,-0.0163,0.3303,0.0725,0.1299,0.0079,0
0.26,-0.8284,1.0534,-0.0638,0.9166,-0.0155,0.3837,0.0695,0.1289,0.0115,0
0.28,-0.2962,0.2445,-0.4105,0.9197,-0.0156,0.3686,0.0663,0.1278,0.0076,0
0.3,-0.0593,-0.2885,-0.7167,0.922,-0.0173,0.3151,0.0642,0.1279,0.0025,0
0.32,-0.3409,0.0796,-0.509,0.9219,-0.0093,0.3408,0.0629,0.1276,0.0047,0
0.34,0.0689,-0.2284,0.0028,0.954,-0.0064,0.3948,0.0641,0.1271,0.0,0
0.36,0.7973,-0.173,0.2167,0.9395,-0.0064,0.3446,0.0664,0.1297,0.0008,0
0.38,0.3229,0.4297,0.0672,0.9119,0.0023,0.3062,0.0627,0.1288,0.0,0
0.4,0.4409,0.4909,0.1205,0.9176,-0.0024,0.3758,0.064,0.1276,0.0,0
0.42,0.5379,-0.1814,0.3515,0.9191,-0.0056,0.3683,0.0667,0.128,0.0049,0
0.44,0.2524,-0.2664,0.3436,0.9145,-0.0034,0.3432,0.0678,0.1292,0.0053,0
0.46,-0.1682,0.1843,0.2169,0.9153,0.0018,0.3467,0.0677,0.1293,0.0015,0
0.48,-0.2913,-0.073,0.2954,0.9195,0.0052,0.3391,0.0675,0.128,0.0036,0
0.5,-0.1766,-0.668,0.0795,0.9119,0.0012,0.3455,0.0658,0.1279,0.0064,0
0.52,-0.5747,0.8313,-0.6029,0.9228,-0.0016,0.3741,0.066,0.1299,0.0038,0
0.54,0.1508,0.4576,-0.8432,0.9215,-0.0108,0.3148,0.065,0.129,0.0,0
0.56,0.1859,0.7049,-0.4913,0.9011,-0.0067,0.2833,0.0692,0.1278,0.0,0
0.58,0.0329,0.5006,-0.1318,0.9115,0.002,0.3502,0.0692,0.1281,0.0,0
0.6,-0.0081,0.2574,0.239,0.9044,-0.0028,0.3566,0.0683,0.1287,0.0,0
0.62,0.1578,-0.0712,0.3751,0.8901,-0.0104,0.3223,0.0673,0.1285,0.0,0
0.64,0.29,-0.6045,0.0886,0.901,-0.0069,0.3348,0.0647,0.1286,0.0033,0
0.66,0.017,-0.5974,-0.0889,0.9012,-0.0072,0.3074,0.0632,0.1297,0.0035,0
0.68,0.3134,-0.6902,0.5288,0.9159,-0.003,0.3297,0.0646,0.1288,0.0,0
0.7,0.3289,-0.3051,0.0119,0.9226,0.0006,0.3697,0.0635,0.1291,0.0218,0
0.72,0.277,0.2351,0.3169,0.9262,0.0005,0.3312,0.0661,0.1288,0.0081,0
0.74,0.0082,0.9455,0.4685,0.9441,0.0014,0.3318,0.0646,0.1278,0.0018,0
0.76,-0.3929,1.142,0.3218,0.9352,0.0024,0.3308,0.0633,0.128,0.0,0
0.78,-0.4575,0.5898,0.1472,0.9115,-0.0017,0.3315,0.0634,0.1283,0.0,0
0.8,-0.2509,0.0784,0.1111,0.9129,-0.009,0.3472,0.0655,0.128,0.0,0
0.82,-0.4914,0.556,0.1212,0.9394,-0.011,0.3453,0.0699,0.1288,0.0003,0
0.84,-0.7228,0.7357,0.2804,0.9254,-0.0197,0.3292,0.0639,0.1283,0.0,0
0.86,0.0034,0.6434,0.5246,0.9152,-0.0062,0.3177,0.0684,0.129,0.0,0
0.88,0.2008,0.2812,0.4594,0.9188,-0.0071,0.3653,0.0666,0.1289,0.0027,0
