time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-1.9132,0.54,-0.0379,0.9368,-0.0196,0.3298,0.0864,0.1331,0.0059,0
0.04,-1.8982,-0.4329,-0.2114,0.9302,-0.0285,0.363,0.0843,0.1318,0.0333,0
0.06,-2.0957,0.3053,-0.4247,0.9302,-0.0357,0.3272,0.0701,0.1359,0.0113,0
0.08,-2.0969,0.6323,-0.2946,0.9201,-0.0416,0.3022,0.0712,0.1337,0.0,0
0.1,-1.6398,0.6875,-0.5774,0.9246,-0.0367,0.309,0.0736,0.133,0.0046,0
0.12,-0.9461,0.4704,-0.5789,0.9267,-0.0357,0.3433,0.0754,0.133,0.0046,0
0.14,-0.3048,-0.4834,-0.1991,0.9214,-0.0371,0.3547,0.0709,0.1329,0.0,0
0.16,0.0759,-0.4154,-0.0628,0.9297,-0.0392,0.3356,0.0674,0.1336,0.0,0
0.18,0.3777,0.0271,-0.1458,0.938,-0.0353,0.3174,0.0751,0.1336,0.0063,0
0.2,0.6261,-0.604,-0.0937,0.9308,-0.027,0.328,0.082,0.1326,0.0004,0
0.22,0.5919,-0.6736,-0.1236,0.9266,-0.0297,0.3491,0.0765,0.1331,0.0012,0
0.24,0.5376,-0.0402,-0.1072,0.9196,-0.0343,0.3264,0.0776,0.1333,0.0095,0
0.26,0.063,0.1321,0.7276,0.9329,-0.0282,0.3319,0.0694,0.134,0.0098,0
0.28,-0.2661,-0.5812,1.3726,0.9407,-0.0313,0.3348,0.0741,0.1337,0.0058,0
0.3,-0.4096,-1.1024,1.101,0.9316,-0.0222,0.2969,0.0721,0.1333,0.0045,0
0.32,0.4799,-0.8384,-0.9315,0.9463,-0.0266,0.3168,0.0712,0.1358,0.0149,0
0.34,-0.0718,-0.7812,-1.19,0.932,-0.0233,0.3527,0.0741,0.134,0.0247,0
0.36,-0.1241,0.2852,-0.6523,0.9134,-0.023,0.3462,0.0762,0.1348,0.0268,0
0.38,0.5168,1.6174,-0.0605,0.9104,-0.0235,0.3565,0.071,0.1339,0.0219,0
0.4,0.979,0.2949,0.5129,0.8956,-0.0294,0.3373,0.0745,0.1343,0.017,0
0.42,1.1009,-0.8946,0.5059,0.9078,-0.0329,0.3386,0.0735,0.1339,0.0102,0
0.44,1.3601,-0.7574,0.4518,0.9467,-0.0306,0.328,0.0749,0.1332,0.0064,0
0.46,1.2749,-0.6862,0.9565,0.9632,-0.0268,0.2961,0.0806,0.1329,0.002,0
0.48,-0.7454,-0.4681,1.1428,0.9569,-0.0237,0.2999,0.0786,0.1321,0.0,0
0.5,-3.9306,0.3269,0.4153,0.9599,-0.0239,0.3088,0.082,0.1327,0.0111,0
0.52,-3.6719,0.4311,0.1401,0.9443,-0.0285,0.3521,0.084,0.1328,0.002,0
0.54,-2.277,-0.3164,0.1125,0.9205,-0.02,0.3305,0.0855,0.1342,0.0228,0
0.56,-1.7432,1.3782,-1.6134,0.9014,-0.0204,0.3306,0.0864,0.1351,0.0314,0
0.58,-1.9013,2.1447,-1.2875,0.9149,-0.0131,0.3007,0.0735,0.1372,0.0134,0
0.6,-2.2582,1.5931,-0.4366,0.9125,-0.0189,0.315,0.0749,0.1358,0.0166,0
0.62,-2.2811,0.4391,0.3409,0.9221,-0.0268,0.3223,0.0793,0.1334,0.015,0
0.64,-0.7603,-0.1467,0.5208,0.9271,-0.0402,0.3196,0.0788,0.1359,0.0119,0
0.66,-0.1359,-0.2157,0.5281,0.9414,-0.0378,0.3315,0.0812,0.1354,0.0155,0
0.68,0.1005,0.3632,0.4795,0.9472,-0.0211,0.3122,0.0795,0.1353,0.0152,0
0.7,1.0255,-0.0946,0.4668,0.9504,-0.0219,0.3047,0.0838,0.1353,0.0,0
0.72,1.692,-1.0864,0.4497,0.9523,-0.0318,0.3112,0.0903,0.1347,0.0,0
0.74,0.8538,-1.227,0.7023,0.9483,-0.0294,0.2952,0.089,0.1345,0.0038,0
0.76,-0.3457,-1.4474,1.3558,0.9399,-0.0279,0.2931,0.0849,0.1337,0.0159,0
0.78,1.13,-1.53,1.4157,0.9187,-0.0307,0.316,0.0747,0.1334,0.0185,0
