time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-1.1461,0.4236,-0.213,0.8579,-0.0086,0.5375,0.0621,0.1375,0.0,0
0.04,-0.3426,-0.4149,-0.1752,0.8578,-0.0137,0.5246,0.0556,0.1353,0.0,0
0.06,0.3245,0.8572,-0.4631,0.8671,-0.0034,0.4928,0.0567,0.1331,0.0,0
0.08,0.5428,-0.2751,0.5992,0.8579,-0.0065,0.5008,0.0567,0.1362,0.0,0
0.1,0.3081,0.1382,1.0307,0.8429,-0.0089,0.5022,0.056,0.134,0.0,0
0.12,0.4076,0.025,0.7716,0.8607,-0.0071,0.455,0.06,0.1346,0.0,0
0.14,0.7525,-0.6065,0.6642,0.8722,-0.0091,0.4808,0.0652,0.134,0.0,0
0.16,0.4895,0.2448,0.5889,0.8684,-0.01,0.4795,0.0651,0.133,0.0,0
0.18,0.4391,-0.6068,0.5448,0.8516,-0.0101,0.4463,0.0626,0.1342,0.0,0
0.2,0.194,-0.4279,0.4657,0.8549,-0.0096,0.4612,0.0632,0.1338,0.0,0
0.22,0.3417,0.2942,0.337,0.8696,-0.0061,0.4789,0.0679,0.1373,0.0,0
0.24,-0.0712,1.1231,0.1122,0.8614,-0.0003,0.4892,0.0624,0.1358,0.0,0
0.26,-0.6082,0.1826,0.0069,0.8617,-0.0126,0.4928,0.0586,0.1329,0.0,0
0.28,-0.4706,-0.6925,0.0663,0.8674,-0.0148,0.4998,0.0584,0.1353,0.0,0
0.3,-0.3875,-0.4011,0.0908,0.8668,-0.0032,0.5361,0.0573,0.1357,0.0,0
0.32,-0.3132,0.0893,0.0221,0.8623,-0.0028,0.5317,0.0618,0.1352,0.0,0
0.34,-0.1423,-0.2977,-0.24,0.8541,-0.0077,0.4994,0.0628,0.1368,0.0,0
0.36,-0.1762,-0.4779,-0.4325,0.8557,-0.0071,0.4669,0.0625,0.1364,0.0,0
