time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-1.1992,2.0319,0.2443,0.8292,-0.0041,0.5696,0.0729,0.1446,0.0761,0
0.04,-0.0503,4.6868,0.5387,0.8429,-0.0121,0.5223,0.0741,0.1438,0.0675,0
0.06,-0.1233,4.0712,0.2105,0.8226,-0.0021,0.5632,0.0739,0.1405,0.0817,0
0.08,0.1251,2.4758,0.3044,0.8079,-0.0155,0.608,0.0976,0.1434,0.0616,0
0.1,-0.241,2.5149,0.4276,0.826,-0.0125,0.5507,0.0801,0.1393,0.0871,0
0.12,-0.4933,9.5078,0.0353,0.8543,-0.0121,0.5444,0.0931,0.1441,0.0606,0
0.14,-0.1684,9.5471,0.0967,0.8316,-0.0005,0.5757,0.0751,0.1395,0.0756,0
0.16,-0.4842,8.5566,0.3361,0.8337,0.0072,0.5503,0.0833,0.1457,0.0856,0
0.18,-0.2657,4.1603,0.167,0.8282,0.0058,0.5958,0.0862,0.144,0.0771,0
0.2,0.2785,0.4972,0.6247,0.8224,-0.0034,0.5828,0.0834,0.1405,0.0812,0
0.22,-0.1312,0.6641,0.3097,0.8309,0.007,0.5471,0.0746,0.138,0.0746,0
0.24,0.1319,1.5991,-0.0019,0.8271,0.0084,0.5436,0.077,0.1404,0.0763,0
0.26,0.3402,-0.3356,0.4435,0.8282,0.0025,0.5493,0.0851,0.1401,0.0804,0
0.28,-0.0388,-0.2569,0.8843,0.8285,0.0031,0.5653,0.0845,0.1389,0.0779,0
0.3,-0.731,0.1739,0.5637,0.8272,0.0139,0.5499,0.0874,0.1384,0.076,0
0.32,-1.1122,-0.2203,0.386,0.8287,0.0056,0.575,0.0764,0.1386,0.0715,0
0.34,-0.7846,0.3972,0.0559,0.8339,-0.0036,0.545,0.0744,0.1416,0.0689,0
0.36,-0.0729,1.5488,-0.1429,0.833,-0.0114,0.5478,0.0707,0.1419,0.0796,0
0.38,0.3066,1.9403,0.0056,0.8101,-0.0163,0.5825,0.0823,0.1419,0.0728,0
0.4,0.2565,-0.0607,0.7193,0.8095,-0.0043,0.5634,0.0873,0.1416,0.0719,0
0.42,0.0465,-1.3453,1.0216,0.8293,0.0103,0.563,0.0819,0.14,0.0792,0
0.44,0.3425,-1.4486,0.7663,0.8393,0.0106,0.5766,0.0713,0.1397,0.077,0
0.46,0.078,-0.6876,0.6484,0.8371,0.0065,0.5618,0.0667,0.1385,0.0802,0
0.48,-0.0245,0.2144,0.8254,0.8328,0.0005,0.5397,0.0752,0.1393,0.0867,0
0.5,0.2854,0.473,0.7772,0.8264,0.0016,0.5467,0.0808,0.1404,0.0807,0
0.52,0.0556,1.0098,0.6109,0.8238,0.0064,0.5512,0.0803,0.14,0.0672,0
0.54,0.2262,0.5455,0.6582,0.8323,-0.0024,0.5618,0.0806,0.1418,0.0733,0
0.56,0.1356,-0.5925,0.6448,0.8308,-0.0063,0.5851,0.0875,0.1426,0.0805,0
0.58,-0.6581,-0.4426,0.5841,0.8247,0.0024,0.5757,0.1063,0.1413,0.0739,0
0.6,-0.9384,-0.2562,0.8689,0.8214,0.0035,0.5678,0.1144,0.1408,0.0767,0
0.62,-1.9006,-1.3509,2.0876,0.8106,0.0029,0.5868,0.106,0.1417,0.0689,0
0.64,-4.1052,-3.1934,3.7682,0.8169,0.0026,0.5866,0.1131,0.1426,0.0701,0
0.66,-5.5697,-3.5206,4.9859,0.8206,-0.0065,0.5533,0.1257,0.1423,0.0864,0
0.68,-4.3846,-3.9672,5.9769,0.8271,-0.0113,0.6312,0.1237,0.1403,0.0871,0
