time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.2172,0.5028,0.6408,0.9525,-0.0154,0.3284,0.0655,0.1338,0.0,0
0.04,-1.035,-0.3925,0.341,0.9307,-0.0046,0.363,0.0601,0.133,0.0074,0
0.06,-0.4304,-0.0129,0.1088,0.9357,-0.0127,0.3031,0.0631,0.1331,0.0,0
0.08,-0.1051,0.8457,-0.4904,0.9254,-0.0301,0.3231,0.0641,0.1322,0.0,0
0.1,-0.1813,0.7537,-0.8005,0.934,-0.0283,0.3409,0.0605,0.1326,0.0014,0
0.12,-0.1876,0.096,-0.7385,0.9418,-0.016,0.3396,0.0591,0.1322,0.0068,0
0.14,0.0238,-0.4361,-0.4452,0.9369,-0.013,0.3467,0.0627,0.1311,0.0048,0
0.16,0.0466,-0.795,0.0403,0.9473,-0.0142,0.3507,0.0645,0.1331,0.0,0
0.18,-0.3395,0.2232,0.075,0.9339,0.0012,0.3407,0.062,0.1333,0.0,0
0.2,-0.1216,0.2139,0.9482,0.9437,-0.0044,0.3505,0.0625,0.1365,0.0092,0
0.22,0.129,-0.232,1.5268,0.9412,-0.0153,0.3466,0.0621,0.1354,0.0152,0
0.24,0.4214,-0.9916,0.9983,0.9561,-0.0096,0.3505,0.0615,0.1348,0.0162,0
0.26,0.2738,-1.1664,0.9792,0.9554,-0.0085,0.3257,0.0632,0.1342,0.0059,0
0.28,0.18,-0.6019,0.9716,0.9497,-0.0108,0.3111,0.0589,0.1346,0.0,0
0.3,0.421,0.2489,0.5375,0.9543,-0.0097,0.3235,0.0535,0.135,0.0,0
0.32,0.5448,0.5637,0.3703,0.9557,-0.0058,0.3335,0.0588,0.1338,0.0114,0
0.34,0.1326,-0.4737,0.9578,0.9302,-0.0013,0.3428,0.0651,0.1331,0.0089,0
0.36,-0.095,-1.3892,1.5441,0.9316,-0.0038,0.3853,0.0678,0.1362,0.0083,0
0.38,-0.6506,-1.2248,1.4345,0.9288,-0.0146,0.3227,0.0585,0.1337,0.0,0
0.4,-1.0161,-0.1943,1.1147,0.9506,-0.0068,0.3159,0.0634,0.135,0.0039,0
0.42,-0.6539,0.1023,0.741,0.9536,-0.0012,0.3516,0.0691,0.1347,0.0049,0
0.44,-0.358,0.2814,-0.0037,0.9457,-0.0035,0.3644,0.067,0.1336,0.0143,0
0.46,-0.6324,0.7364,-0.4796,0.9384,-0.0095,0.356,0.0641,0.1333,0.0179,0
0.48,-1.0521,0.7309,0.1423,0.9366,-0.0144,0.343,0.0643,0.1334,0.0,0
0.5,-0.7972,-0.4009,1.3134,0.9472,-0.018,0.2993,0.0575,0.1334,0.0,0
0.52,0.0305,-0.4303,1.165,0.9507,-0.0206,0.3304,0.0658,0.1344,0.0,0
0.54,-0.293,-0.1589,0.7504,0.9574,-0.0075,0.3432,0.0692,0.1332,0.0233,0
0.56,-0.1091,0.1161,0.6408,0.9503,-0.0104,0.3394,0.0616,0.1341,0.007,0
0.58,0.2619,0.4488,0.5733,0.9587,-0.0147,0.3643,0.0593,0.1345,0.0,0
0.6,0.1931,0.854,0.8058,0.9655,-0.0195,0.3663,0.061,0.1339,0.0,0
0.62,0.2739,0.409,1.0421,0.9574,-0.0218,0.3527,0.0647,0.1334,0.0,0
0.64,0.802,-0.6437,1.3037,0.9497,-0.0191,0.3497,0.0686,0.1337,0.0079,0
0.66,1.0864,-0.8851,2.0834,0.9599,-0.0144,0.3536,0.0694,0.1344,0.0052,0
0.68,1.219,-1.3014,2.8134,0.9472,-0.0162,0.3661,0.0634,0.1337,0.0,0
0.7,1.6699,-1.2743,3.0935,0.9487,-0.0184,0.3381,0.0575,0.1361,0.0,0
0.72,1.0088,-0.7485,3.0178,0.9457,-0.0111,0.3415,0.0649,0.1336,0.0253,0
0.74,1.526,-0.4111,2.5886,0.9464,-0.0095,0.3323,0.0696,0.1343,0.0089,0
0.76,1.3207,0.0437,1.8084,0.9483,-0.0105,0.3228,0.0693,0.1337,0.0028,0
0.78,1.2058,0.2745,1.1799,0.9502,-0.0191,0.3336,0.07,0.1334,0.0159,0
0.8,1.0367,0.1014,1.1111,0.9431,-0.0282,0.3379,0.0704,0.1341,0.0226,0
0.82,-0.059,-0.2566,1.3529,0.9272,-0.0228,0.3145,0.0671,0.1339,0.0129,0
0.84,-0.3615,-0.5692,1.1141,0.9312,-0.0081,0.3302,0.0688,0.1331,0.012,0
0.86,0.6202,0.0684,0.8455,0.9512,-0.026,0.3709,0.0684,0.1338,0.0196,0
0.88,0.1954,0.3127,0.27,0.9551,-0.0195,0.3595,0.0607,0.1348,0.0068,0
0.9,-0.4607,0.5836,-0.773,0.9661,-0.0056,0.3223,0.0609,0.1369,0.0,0
0.92,-0.8972,1.2588,-0.9138,0.9454,-0.0138,0.3219,0.0633,0.1369,0.0029,0
0.94,-1.3966,1.4328,-0.6245,0.9491,-0.0297,0.3417,0.0611,0.1352,0.0079,0
0.96,-1.747,0.7873,-0.2505,0.961,-0.0331,0.352,0.0607,0.1345,0.0033,0
0.98,-1.5745,-0.2084,0.1097,0.9566,-0.0271,0.3452,0.0651,0.1356,0.0097,0
1.0,-1.1898,-0.7361,0.1291,0.9728,-0.0328,0.339,0.0638,0.1353,0.0066,0
1.02,-1.576,0.4735,-0.1639,0.948,-0.0387,0.3576,0.0641,0.1333,0.0054,0
1.04,-1.6686,0.8063,-0.0221,0.9525,-0.0244,0.3527,0.067,0.1342,0.0088,0
1.06,-1.0575,0.5799,0.3728,0.9476,-0.0117,0.3511,0.0689,0.133,0.0057,0
1.08,-0.4544,-0.2448,0.3523,0.9345,-0.0225,0.3648,0.0698,0.1341,0.0054,0
1.1,-0.4231,-0.5131,0.4634,0.9481,-0.0267,0.3447,0.0692,0.1336,0.0,0
1.12,-0.1139,-0.4716,1.1169,0.958,-0.0233,0.3411,0.0649,0.1336,0.0,0
1.14,0.5266,-0.2969,1.7228,0.9574,-0.0239,0.3556,0.062,0.1346,0.0,0
1.16,0.5859,0.3461,1.4691,0.966,-0.0262,0.3307,0.065,0.1344,0.0058,0
1.18,0.6296,0.791,1.0403,0.9328,-0.0174,0.3273,0.0619,0.1352,0.0,0
1.2,0.9883,0.4247,0.4808,0.95,-0.0207,0.3501,0.0626,0.1351,0.0118,0
1.22,0.2753,-0.1263,0.0261,0.9398,-0.0268,0.3267,0.0674,0.1354,0.0,0
1.24,0.4331,-0.236,0.0729,0.9433,-0.0208,0.3199,0.0688,0.1355,0.0,0
1.26,0.5653,-0.3995,0.4403,0.9519,-0.02,0.3264,0.0652,0.135,0.0,0
1.28,0.7722,-0.1005,0.6369,0.9682,-0.0197,0.3321,0.0633,0.1347,0.0073,0
1.3,0.763,0.4163,0.5572,0.9736,-0.0208,0.3239,0.0664,0.1355,0.0112,0
1.32,0.2421,0.4972,0.21,0.9594,-0.0267,0.3086,0.0684,0.1358,0.0064,0
1.34,-0.2522,0.2193,-0.4874,0.9558,-0.03,0.312,0.0621,0.1335,0.0158,0
1.36,-0.9165,-0.5309,-0.2684,0.9443,-0.0356,0.3216,0.0634,0.1339,0.0048,0
1.38,-0.8603,-0.5443,-0.1827,0.9211,-0.0295,0.3711,0.0607,0.1341,0.007,0
1.4,-0.5953,-0.2257,-0.0612,0.9615,-0.0172,0.3589,0.0626,0.1346,0.0002,0
1.42,0.1233,-0.1175,0.4287,0.9621,-0.0191,0.3468,0.0616,0.1363,0.0,0
1.44,0.3788,-0.1394,0.9605,0.9484,-0.0255,0.3386,0.0624,0.1371,0.0,0
1.46,0.2951,0.234,1.1016,0.9432,-0.0235,0.3172,0.0646,0.1365,0.0088,0
1.48,0.0969,0.7884,1.0766,0.9505,-0.0189,0.3178,0.0652,0.1355,0.0136,0
1.5,-0.4892,0.6043,1.2986,0.9636,-0.0254,0.3657,0.0649,0.1354,0.0023,0
1.52,-1.1807,-0.214,0.908,0.9613,-0.025,0.3208,0.0694,0.136,0.0112,0
1.54,-1.0494,-0.2914,0.3154,0.9411,-0.0181,0.2986,0.0586,0.1359,0.0108,0
1.56,-0.9641,0.0867,0.3864,0.9729,-0.021,0.2876,0.0654,0.1334,0.0081,0
1.58,-0.5173,-0.5051,0.5214,0.9598,-0.0173,0.3184,0.0629,0.1339,0.0,0
1.6,-0.61,-1.2886,0.6366,0.9427,-0.0232,0.3454,0.0587,0.1346,0.0,0
1.62,-0.524,-1.4333,0.5156,0.9535,-0.0233,0.3465,0.0613,0.136,0.0,0
1.64,-0.5861,-1.0145,0.0207,0.9666,-0.0151,0.3336,0.0655,0.1366,0.0,0
1.66,-1.0112,-0.6199,-0.5513,0.9555,-0.0079,0.3242,0.0634,0.1352,0.0081,0
1.68,-0.3656,-0.5174,-0.5436,0.9546,-0.0025,0.3222,0.062,0.1357,0.012,0
1.7,-0.5469,-0.8751,-0.0716,0.978,-0.0223,0.3675,0.0715,0.1361,0.0306,0
1.72,-0.5768,-0.1443,0.0535,0.9795,-0.0198,0.3159,0.0612,0.1346,0.0262,0
1.74,-0.6407,-0.6782,0.4466,0.9586,-0.0205,0.331,0.0661,0.1351,0.0161,0
1.76,-0.6763,-0.7637,0.5076,0.9387,-0.0183,0.3526,0.0671,0.1331,0.013,0
1.78,-0.7408,-0.3753,0.244,0.9278,-0.0156,0.3737,0.0629,0.1326,0.0054,0
1.8,-0.6652,-0.0083,-0.0231,0.9407,-0.0206,0.3744,0.0608,0.134,0.0,0
1.82,-0.5376,0.0818,-0.0006,0.9569,-0.027,0.3501,0.0616,0.1354,0.0,0
1.84,-0.4795,-0.1711,0.27,0.9401,-0.0205,0.3249,0.0611,0.1353,0.0,0
1.86,0.2012,-1.1383,0.3944,0.9243,-0.0168,0.32,0.0657,0.1342,0.0,0
1.88,0.6102,-1.7925,0.8855,0.9424,-0.032,0.3837,0.0655,0.1348,0.0182,0
1.9,0.8042,-1.3207,1.4717,0.97,-0.025,0.3174,0.0641,0.1342,0.0059,0
1.92,0.5857,-1.5242,1.5769,0.9541,-0.0296,0.3044,0.0664,0.1356,0.0189,0
1.94,0.3813,-1.082,1.2555,0.9557,-0.0247,0.3404,0.0636,0.1364,0.0063,0
1.96,0.196,-0.5504,1.029,0.9558,-0.0223,0.3392,0.0629,0.1349,0.0006,0
1.98,0.458,-0.4993,1.0735,0.9572,-0.0252,0.3352,0.0682,0.1341,0.0047,0
2.0,1.0046,-0.4772,1.1659,0.9658,-0.028,0.361,0.0711,0.1352,0.0,0
2.02,0.6661,0.1289,1.0534,0.9461,-0.035,0.3337,0.0633,0.1339,0.0,0
2.04,0.2748,-0.2589,0.5891,0.9109,-0.0427,0.3459,0.0662,0.1328,0.0,0
2.06,-0.0616,-0.3712,-0.3075,0.9753,-0.0178,0.32,0.0649,0.134,0.0011,0
2.08,-0.2152,-0.6001,-0.0747,0.9466,-0.0207,0.3194,0.0645,0.1356,0.0,0
2.1,-0.3774,-0.3359,-0.036,0.96,-0.0258,0.332,0.0673,0.136,0.0062,0
2.12,-0.7756,0.4055,-0.3124,0.9515,-0.0168,0.315,0.0667,0.1346,0.0083,0
2.14,-1.0947,1.1284,-0.5472,0.9377,-0.0097,0.3039,0.0674,0.1343,0.0022,0
2.16,-0.9696,1.1769,-0.5507,0.9459,-0.0131,0.3191,0.067,0.1347,0.0,0
2.18,-0.5564,0.3505,-0.4643,0.9565,-0.0188,0.3302,0.0613,0.1337,0.0,0
2.2,-0.4801,-0.5838,-0.4446,0.946,-0.0263,0.3182,0.0635,0.1354,0.0059,0
2.22,-0.327,-0.4061,-0.3507,0.9414,-0.0177,0.3117,0.064,0.1365,0.0,0
2.24,-0.2657,0.3822,0.0788,0.9522,-0.0184,0.2897,0.0666,0.1361,0.0,0
2.26,-0.6196,0.096,-0.2468,0.9244,-0.0182,0.3496,0.0632,0.1358,0.0,0
2.28,-0.1341,-0.3472,-0.0412,0.9155,-0.0264,0.3338,0.0637,0.1343,0.0083,0
2.3,0.0024,-0.4181,0.271,0.9435,-0.0292,0.3324,0.0625,0.1347,0.0161,0
2.32,0.0125,-0.6036,0.4009,0.9651,-0.0266,0.3384,0.0613,0.1348,0.007,0
2.34,0.5342,-1.2492,0.4185,0.9617,-0.0227,0.3188,0.0631,0.1336,0.0,0
2.36,1.0873,-1.8579,0.5097,0.9638,-0.0164,0.3212,0.0645,0.1344,0.0099,0
2.38,0.9682,-1.9455,1.0153,0.9559,-0.0136,0.3675,0.0648,0.1359,0.0046,0
