time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.6492,-0.3838,-0.063,0.9483,-0.0281,0.3284,0.0773,0.1365,0.0024,0
0.04,-0.0226,-1.5171,-0.3621,0.9422,-0.0338,0.3456,0.0753,0.1378,0.0,0
0.06,-0.2074,-0.3428,0.1692,0.9396,-0.0329,0.3741,0.0709,0.1367,0.0006,0
0.08,-0.3869,0.3334,0.6358,0.944,-0.0319,0.3844,0.071,0.1367,0.0,0
0.1,-0.0463,0.1316,0.9742,0.939,-0.0377,0.3536,0.0766,0.1381,0.0,0
0.12,0.3923,-0.6611,1.0372,0.9333,-0.0435,0.3212,0.0812,0.1396,0.0126,0
0.14,-0.1997,-1.9849,0.3291,0.9675,-0.031,0.3773,0.0746,0.1389,0.0,0
0.16,0.5238,-1.6564,0.3772,0.966,-0.0337,0.3467,0.0772,0.1363,0.0205,0
0.18,0.362,-0.5512,0.6367,0.952,-0.0378,0.3135,0.073,0.1377,0.0068,0
0.2,0.3268,0.2373,0.5754,0.9556,-0.0363,0.345,0.0727,0.138,0.0046,0
0.22,0.351,-0.3255,0.4753,0.9531,-0.0316,0.342,0.0751,0.1381,0.0126,0
0.24,0.1892,-1.5504,0.6806,0.9424,-0.0309,0.314,0.0777,0.1383,0.0216,0
0.26,-0.3162,-1.8862,1.2427,0.9403,-0.0389,0.3412,0.0791,0.138,0.0229,0
0.28,-1.0634,-1.6128,1.5199,0.941,-0.045,0.357,0.077,0.1376,0.0047,0
0.3,-1.3776,-0.3319,0.6426,0.9368,-0.0313,0.3204,0.0722,0.1375,0.0138,0
0.32,-0.9523,0.2647,0.5227,0.9325,-0.0309,0.3198,0.0738,0.1382,0.0069,0
0.34,-0.7037,0.6018,0.1541,0.9391,-0.036,0.3099,0.0716,0.1376,0.0036,0
0.36,-0.5785,1.1265,-0.1551,0.9437,-0.0424,0.3197,0.0701,0.1373,0.0,0
0.38,-0.466,1.2661,0.211,0.9384,-0.0438,0.3535,0.0747,0.1383,0.0,0
0.4,-0.8697,-0.7763,1.1036,0.9413,-0.03,0.3271,0.0793,0.139,0.0,0
0.42,-0.5886,-1.5134,0.7548,0.9469,-0.0346,0.3575,0.0757,0.1392,0.0164,0
0.44,-0.4605,-1.2979,0.865,0.9368,-0.0431,0.3035,0.0745,0.1386,0.0,0
0.46,-0.0934,-0.5234,0.7332,0.9359,-0.0441,0.28,0.0744,0.1386,0.0009,0
0.48,0.331,0.5629,0.5915,0.9378,-0.0444,0.2926,0.0747,0.1386,0.0094,0
0.5,0.5177,1.5364,0.5956,0.9336,-0.0478,0.3282,0.0753,0.1382,0.0106,0
0.52,0.3543,1.6408,0.5698,0.9264,-0.0504,0.3682,0.0766,0.1377,0.0079,0
0.54,0.362,-0.6373,0.1492,0.9456,-0.0438,0.3425,0.0784,0.138,0.0,0
0.56,1.2374,-1.6006,1.2101,0.9561,-0.0431,0.3471,0.0743,0.1388,0.0095,0
0.58,1.1702,-2.2531,1.8101,0.9405,-0.0455,0.345,0.074,0.1385,0.0,0
0.6,1.3563,-2.4405,1.9122,0.9346,-0.047,0.3494,0.075,0.138,0.0,0
0.62,1.5527,-2.0831,1.9972,0.9374,-0.0428,0.3532,0.0787,0.1378,0.0,0
0.64,1.2986,-1.3561,2.256,0.9409,-0.0346,0.3495,0.0829,0.1382,0.0,0
0.66,1.487,-0.7272,1.9299,0.9674,-0.036,0.3574,0.0758,0.1392,0.0155,0
0.68,0.902,0.1101,1.4443,0.9502,-0.0421,0.3727,0.0813,0.1367,0.0071,0
0.7,0.6911,0.6678,0.9642,0.9485,-0.0435,0.3648,0.0811,0.1363,0.0082,0
0.72,0.3855,0.1955,0.9591,0.9479,-0.0435,0.344,0.0775,0.1374,0.0115,0
0.74,-0.021,-0.679,0.7897,0.9405,-0.0429,0.3156,0.0784,0.1379,0.0034,0
0.76,-0.2144,-1.1007,0.3549,0.9339,-0.0401,0.3093,0.0799,0.137,0.0,0
0.78,0.04,-0.5398,0.2975,0.9466,-0.0347,0.3516,0.0709,0.1361,0.0248,0
0.8,-0.5088,1.1631,0.0942,0.9769,-0.0432,0.3101,0.0803,0.137,0.0,0
0.82,-1.1066,1.4276,-0.1358,0.9381,-0.0367,0.3226,0.078,0.1371,0.0101,0
0.84,-1.0089,1.699,-0.4042,0.939,-0.0442,0.3408,0.0753,0.1381,0.0111,0
0.86,-1.0271,2.0517,-0.4831,0.9506,-0.0502,0.3366,0.0775,0.1388,0.0136,0
0.88,-1.4177,1.8083,-0.3131,0.9482,-0.0488,0.3295,0.0808,0.1387,0.0135,0
0.9,-1.7941,0.4328,-0.0662,0.9348,-0.0465,0.351,0.0794,0.1381,0.0095,0
0.92,-1.455,-1.3435,-0.1181,0.946,-0.0546,0.3893,0.0756,0.1369,0.0445,0
0.94,-1.5506,0.2741,-0.0716,0.9551,-0.0504,0.3713,0.0796,0.137,0.012,0
0.96,-1.2846,1.4431,0.169,0.942,-0.0456,0.3173,0.0806,0.1378,0.0089,0
0.98,-1.0343,1.2601,0.4135,0.9549,-0.0344,0.3206,0.0772,0.1368,0.0083,0
1.0,-0.8093,0.1729,0.2679,0.9548,-0.0318,0.3452,0.0753,0.1367,0.0098,0
1.02,-0.4011,-1.0459,0.0826,0.9339,-0.0414,0.3449,0.0765,0.138,0.0125,0
1.04,0.2682,-1.8106,0.8184,0.9449,-0.0465,0.3241,0.0765,0.1373,0.0091,0
1.06,-0.2725,-1.3217,1.1262,0.9499,-0.0474,0.3372,0.0812,0.1372,0.0255,0
1.08,0.0341,-0.3818,1.239,0.94,-0.0385,0.3721,0.0836,0.1377,0.043,0
1.1,0.8809,0.6698,1.114,0.9396,-0.035,0.3654,0.0774,0.1385,0.0195,0
1.12,1.0434,1.0612,0.6387,0.9456,-0.0332,0.3447,0.073,0.1385,0.0136,0
1.14,0.4902,0.6145,0.1101,0.9475,-0.0369,0.3516,0.0745,0.1379,0.0242,0
1.16,0.0671,-0.3578,-0.1279,0.9364,-0.0449,0.3807,0.078,0.1378,0.0164,0
1.18,0.4149,-1.4995,-0.3177,0.914,-0.026,0.3143,0.0767,0.1401,0.0,0
1.2,0.9185,-0.515,0.2821,0.9471,-0.0297,0.3413,0.073,0.1367,0.0201,0
1.22,0.7294,-0.1182,0.7648,0.9575,-0.0308,0.3209,0.0789,0.1378,0.014,0
1.24,0.1927,0.1387,0.7369,0.9682,-0.0323,0.331,0.0809,0.1375,0.0114,0
1.26,-0.242,0.4658,0.5501,0.9581,-0.0373,0.3301,0.0777,0.1375,0.0199,0
1.28,-0.5732,0.6749,0.3385,0.9239,-0.0427,0.3062,0.074,0.1385,0.0271,0
1.3,-1.1862,0.2895,-0.1829,0.9034,-0.0405,0.326,0.0739,0.138,0.015,0
1.32,-0.8526,-0.5602,0.1982,0.9227,-0.0464,0.3591,0.0723,0.1374,0.0163,0
1.34,-0.8363,-0.0697,-0.3356,0.9404,-0.0394,0.3301,0.0774,0.1378,0.0007,0
1.36,-0.2109,0.335,-0.124,0.9463,-0.0332,0.3443,0.0795,0.1377,0.0176,0
1.38,0.1953,0.3656,0.2947,0.9398,-0.0376,0.3626,0.0789,0.1377,0.0195,0
1.4,0.15,0.501,0.5967,0.9357,-0.0461,0.3757,0.0784,0.1378,0.0153,0
1.42,-0.1341,1.0227,0.7811,0.9461,-0.0466,0.3846,0.08,0.1376,0.0289,0
1.44,-0.8328,0.6527,0.7378,0.9535,-0.0414,0.332,0.0797,0.1368,0.0017,0
1.46,-0.4662,-0.2974,0.3911,0.946,-0.0406,0.3495,0.0785,0.1366,0.0183,0
1.48,-0.8602,-0.8909,0.434,0.951,-0.041,0.3811,0.0772,0.1364,0.0038,0
1.5,-0.6951,0.1929,0.4498,0.9509,-0.0433,0.3709,0.0766,0.1371,0.0003,0
1.52,-0.3671,0.4337,0.4706,0.94,-0.0414,0.3685,0.0768,0.1377,0.0,0
1.54,-0.3815,-1.1881,0.5679,0.9323,-0.0374,0.3855,0.078,0.1378,0.0,0
1.56,-0.5711,-2.2966,0.6245,0.9525,-0.0429,0.3562,0.0805,0.1379,0.0036,0
1.58,-0.7242,-1.9888,0.3098,0.9778,-0.0514,0.3346,0.0806,0.1372,0.0045,0
1.6,-0.6516,-1.5253,-0.0146,0.9495,-0.0433,0.3343,0.0774,0.1381,0.0405,0
1.62,-0.8924,-1.2813,-0.5171,0.927,-0.0339,0.271,0.0748,0.1392,0.0204,0
1.64,-0.7828,-0.935,-0.4066,0.9321,-0.0289,0.273,0.0786,0.1384,0.004,0
1.66,-0.4737,-0.584,0.0122,0.9548,-0.0349,0.3376,0.0807,0.1366,0.006,0
1.68,-0.5473,-0.6362,0.0625,0.9636,-0.0489,0.3792,0.0751,0.1362,0.0091,0
1.7,-1.0359,-1.3674,0.1076,0.9259,-0.0458,0.3722,0.0808,0.1373,0.0228,0
1.72,-0.6196,-1.059,0.4815,0.9417,-0.0393,0.3513,0.0811,0.1369,0.0116,0
1.74,-0.7841,-0.2027,0.1367,0.9272,-0.0405,0.3222,0.0814,0.1385,0.0135,0
1.76,-0.6991,0.3188,0.1534,0.9377,-0.0405,0.3094,0.0791,0.1385,0.0142,0
1.78,-0.5056,0.4027,0.124,0.9483,-0.0374,0.3213,0.079,0.1379,0.022,0
1.8,-0.4413,-0.2815,-0.0105,0.9357,-0.0364,0.3395,0.0794,0.1379,0.0283,0
1.82,-0.4065,-2.0081,0.3811,0.9123,-0.0438,0.3268,0.0735,0.1379,0.0092,0
1.84,0.1552,-2.0872,0.7233,0.9072,-0.0413,0.268,0.0747,0.1368,0.0,0
1.86,0.6021,-2.6112,0.9896,0.9383,-0.0432,0.3419,0.0759,0.1381,0.0074,0
1.88,0.4913,-2.605,1.1568,0.9522,-0.0482,0.3422,0.0773,0.1372,0.0059,0
1.9,0.011,-1.8767,1.1417,0.946,-0.0459,0.3178,0.0759,0.1377,0.0137,0
1.92,-0.2705,-1.0339,1.0173,0.9341,-0.0409,0.295,0.0769,0.1384,0.0221,0
1.94,0.0138,-0.9242,0.9251,0.9337,-0.0405,0.2858,0.0823,0.1377,0.0155,0
1.96,0.4678,-1.8361,0.9111,0.95,-0.0397,0.3198,0.0804,0.1382,0.0032,0
1.98,0.0574,-0.9043,0.2421,0.9568,-0.0461,0.3628,0.0745,0.1376,0.0112,0
2.0,0.1839,-0.5761,0.1781,0.9468,-0.0462,0.3456,0.0801,0.1383,0.0118,0
2.02,-0.2126,-0.7057,-0.0593,0.9368,-0.0385,0.327,0.0824,0.1384,0.0029,0
2.04,-0.4228,-0.8295,-0.1652,0.9417,-0.0352,0.3245,0.0812,0.1379,0.0,0
2.06,-0.3082,-0.5441,-0.0454,0.9485,-0.0414,0.3198,0.0789,0.1378,0.0078,0
2.08,-0.4782,0.2557,-0.0714,0.9342,-0.0496,0.307,0.0772,0.1386,0.0247,0
2.1,-0.8527,1.1751,-0.6963,0.9291,-0.0448,0.4107,0.0812,0.1369,0.0244,0
2.12,-0.9166,2.2983,-1.2577,0.9241,-0.0347,0.3524,0.0777,0.1373,0.0,0
2.14,-0.6039,1.7099,-0.8689,0.9358,-0.0361,0.3484,0.0755,0.1382,0.0054,0
2.16,-0.5385,0.353,-0.5987,0.941,-0.0446,0.3407,0.0763,0.1376,0.0096,0
2.18,-0.4535,-0.6602,-0.4091,0.9414,-0.0482,0.3273,0.0771,0.1369,0.0059,0
2.2,-0.3304,-0.5596,-0.1593,0.9457,-0.0463,0.3221,0.0781,0.137,0.0076,0
2.22,-0.8159,0.6027,-0.2242,0.9521,-0.0526,0.3199,0.0842,0.137,0.0109,0
