time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1866,-3.0283,1.0198,0.8964,-0.0331,0.247,0.0635,0.1365,0.0036,0
0.04,0.0648,-2.2707,0.845,0.8938,-0.0277,0.3144,0.0624,0.1333,0.0,0
0.06,0.3992,-0.3034,0.8279,0.9006,-0.0178,0.3433,0.0635,0.1353,0.0,0
0.08,0.4348,0.8118,0.8565,0.8945,-0.0218,0.315,0.0614,0.1355,0.0,0
0.1,0.3339,0.1557,0.6414,0.8943,-0.0227,0.2782,0.0631,0.1356,0.0,0
0.12,0.1785,-1.3977,0.6098,0.8992,-0.0237,0.2838,0.0646,0.136,0.0,0
0.14,-0.0359,-2.2899,1.0868,0.8979,-0.036,0.3235,0.0606,0.1359,0.0001,0
0.16,-0.2764,-1.8591,1.2921,0.8994,-0.0444,0.3187,0.0614,0.1367,0.0,0
0.18,-1.183,-0.3452,0.8187,0.9038,-0.0174,0.2631,0.0664,0.1354,0.0,0
0.2,-0.739,0.1615,0.2357,0.8854,-0.0117,0.3166,0.0574,0.1378,0.0,0
0.22,-0.8493,1.1601,-0.0723,0.8932,-0.019,0.3602,0.0635,0.1363,0.0,0
0.24,-0.9218,1.4712,-0.5739,0.8945,-0.0235,0.3279,0.067,0.1353,0.0,0
0.26,-0.9616,0.4531,0.0889,0.8939,-0.0322,0.2975,0.067,0.1355,0.0,0
0.28,-0.6673,-0.828,1.3524,0.8985,-0.0418,0.289,0.0681,0.1361,0.0015,0
0.3,0.056,-0.8565,1.2916,0.9054,-0.0378,0.2708,0.0692,0.1368,0.0078,0
0.32,-0.2545,-0.2989,0.7328,0.9176,-0.0263,0.3236,0.0645,0.1371,0.0,0
0.34,-0.0044,0.2636,0.4863,0.9019,-0.035,0.2979,0.065,0.1359,0.0,0
0.36,0.3699,1.1442,0.7581,0.9042,-0.0306,0.2923,0.0616,0.135,0.0001,0
0.38,0.0872,1.4473,1.0943,0.8959,-0.0331,0.2704,0.0609,0.1352,0.0,0
0.4,0.2344,0.3504,0.9605,0.8873,-0.0345,0.2925,0.0615,0.136,0.0,0
0.42,0.9456,-1.1561,1.0667,0.888,-0.0339,0.3077,0.0635,0.1371,0.0,0
0.44,1.4745,-1.899,1.7013,0.898,-0.034,0.2965,0.0653,0.1374,0.0,0
0.46,1.2181,-1.8791,2.1897,0.9067,-0.034,0.3215,0.0636,0.1355,0.0004,0
0.48,1.043,-1.8663,3.0154,0.8967,-0.0321,0.3288,0.0592,0.1354,0.0,0
0.5,1.1583,-1.4262,2.7361,0.905,-0.0284,0.3001,0.0688,0.1369,0.0084,0
0.52,0.6371,-0.6664,2.2666,0.9031,-0.0222,0.2969,0.0674,0.1364,0.0,0
0.54,0.371,0.3623,1.4779,0.8976,-0.0128,0.3273,0.0648,0.1362,0.0,0
0.56,0.6235,0.8845,0.9138,0.8914,-0.0215,0.3295,0.0663,0.1358,0.0022,0
0.58,0.6252,0.4901,1.0263,0.892,-0.0311,0.3314,0.0684,0.136,0.0044,0
0.6,0.1552,-0.3821,1.3,0.8964,-0.0248,0.3394,0.0674,0.1369,0.0,0
0.62,0.3899,-0.6442,0.511,0.8907,-0.0272,0.2721,0.0679,0.1357,0.0,0
0.64,0.3444,0.2287,0.2353,0.9147,-0.0312,0.3599,0.0724,0.1366,0.0202,0
0.66,-0.1587,0.2841,0.2806,0.9184,-0.0334,0.348,0.0712,0.1373,0.0094,0
0.68,-0.2156,0.6019,-0.2141,0.9013,-0.0288,0.2924,0.0668,0.1356,0.0033,0
0.7,-0.5347,2.0676,-0.844,0.8954,-0.0322,0.2469,0.0686,0.1362,0.0,0
0.72,-0.7939,2.7925,-0.8467,0.8955,-0.0394,0.2597,0.0705,0.1366,0.0,0
0.74,-0.9846,2.1199,-0.4905,0.9013,-0.0408,0.2963,0.0686,0.136,0.0,0
0.76,-1.2142,0.8577,-0.4647,0.9122,-0.0363,0.3035,0.0663,0.1364,0.0,0
0.78,-0.8079,-0.7401,-0.3138,0.9015,-0.0405,0.3222,0.0672,0.1365,0.0066,0
0.8,-0.8685,0.5245,0.2228,0.9061,-0.0404,0.2752,0.064,0.1351,0.0,0
0.82,-0.8975,1.0386,-0.0506,0.9112,-0.0375,0.3211,0.0634,0.1369,0.0,0
0.84,-0.7817,0.6334,0.2308,0.9068,-0.0359,0.311,0.0689,0.1367,0.0,0
0.86,-0.6236,-0.5067,0.2033,0.9007,-0.0365,0.299,0.0674,0.1358,0.0,0
0.88,-0.4182,-1.2663,0.289,0.8998,-0.0346,0.3165,0.0661,0.1351,0.0,0
0.9,-0.1452,-1.036,0.8203,0.9021,-0.0352,0.323,0.0681,0.1348,0.0,0
0.92,0.0661,-0.2459,1.3493,0.9023,-0.0464,0.2786,0.067,0.1344,0.0043,0
0.94,-0.1138,0.5726,1.6334,0.9102,-0.0489,0.2963,0.072,0.1347,0.0,0
0.96,0.6695,1.0937,1.3212,0.8842,-0.0372,0.3141,0.0706,0.135,0.0,0
0.98,0.7643,0.3891,0.5511,0.8871,-0.0393,0.3159,0.0647,0.136,0.0,0
1.0,0.3806,-0.0795,0.0374,0.8922,-0.0517,0.3274,0.0641,0.1361,0.0,0
1.02,0.3052,-0.8248,-0.0092,0.8759,-0.0507,0.3315,0.0655,0.1362,0.0019,0
1.04,0.6036,-1.1457,0.2272,0.8743,-0.0373,0.326,0.0649,0.1362,0.0,0
1.06,0.8563,-0.7191,0.4652,0.9007,-0.031,0.3133,0.0626,0.136,0.0,0
1.08,0.772,-0.4101,0.5439,0.9042,-0.0417,0.2871,0.0631,0.136,0.0151,0
1.1,0.5135,1.2688,0.3128,0.8926,-0.0365,0.2562,0.0654,0.1376,0.0,0
1.12,-0.3297,0.5346,0.3807,0.8961,-0.0354,0.2861,0.0609,0.1366,0.0,0
1.14,-0.2472,0.2424,-0.0097,0.8945,-0.0434,0.312,0.0664,0.1368,0.0,0
1.16,-0.6712,-0.6756,-0.4374,0.8925,-0.0404,0.3126,0.0662,0.1372,0.0,0
1.18,-0.758,-0.3586,-0.2942,0.8975,-0.0345,0.3088,0.0644,0.1367,0.0,0
1.2,-0.3599,0.5453,0.2323,0.9116,-0.037,0.3083,0.064,0.1358,0.0,0
1.22,-0.0806,0.4167,0.5269,0.9196,-0.0448,0.3108,0.0646,0.1358,0.0,0
1.24,0.0196,0.2782,0.4459,0.8943,-0.04,0.3212,0.0672,0.1367,0.011,0
1.26,0.7517,1.5392,0.5641,0.8786,-0.0333,0.2644,0.0648,0.1357,0.0,0
1.28,-0.0782,1.0177,0.7732,0.9024,-0.0339,0.3068,0.0654,0.1351,0.0,0
1.3,-0.7595,-0.1724,0.7161,0.9092,-0.0418,0.2937,0.0641,0.1359,0.0,0
1.32,-1.1701,-0.6033,0.24,0.9049,-0.0411,0.2863,0.0655,0.1361,0.0043,0
1.34,-0.7689,0.0727,0.2423,0.9009,-0.0336,0.2973,0.0622,0.1363,0.0,0
1.36,-0.1414,0.2612,0.5862,0.8956,-0.0301,0.2965,0.0582,0.1364,0.0,0
1.38,-0.3077,-1.3129,0.4191,0.8854,-0.0367,0.2793,0.0623,0.1362,0.0,0
1.4,-0.5736,-2.2793,0.1625,0.8893,-0.0438,0.3248,0.0623,0.1364,0.0017,0
1.42,0.1166,-1.5597,0.1355,0.9136,-0.0382,0.3511,0.0669,0.1363,0.0103,0
1.44,-0.7009,-0.6645,-0.5667,0.8984,-0.0359,0.3243,0.07,0.1359,0.0045,0
1.46,-0.8004,-0.4353,-0.4663,0.8809,-0.0231,0.2513,0.0657,0.1358,0.0,0
1.48,-1.0439,-0.8253,-0.2261,0.8858,-0.0219,0.2765,0.0642,0.1359,0.0,0
1.5,-0.9837,-0.8657,-0.1788,0.9047,-0.0282,0.3065,0.0635,0.1358,0.0,0
1.52,-0.5172,-0.6556,-0.2719,0.9138,-0.034,0.3029,0.0639,0.1357,0.0027,0
1.54,-0.3959,-1.1794,-0.2992,0.9014,-0.0386,0.3525,0.0687,0.1361,0.0119,0
1.56,-0.2753,-1.3571,-0.0375,0.8893,-0.0322,0.3532,0.0627,0.1364,0.0035,0
1.58,-0.12,-0.2993,-0.0694,0.9178,-0.0325,0.3503,0.0664,0.1367,0.0098,0
1.6,-0.1743,0.7088,-0.1586,0.9075,-0.0464,0.3216,0.0641,0.1364,0.0137,0
1.62,-0.6399,0.2444,-0.1107,0.89,-0.0431,0.3367,0.0639,0.1354,0.0087,0
1.64,-0.1989,-0.8967,0.0448,0.8786,-0.0329,0.3176,0.0644,0.1354,0.0,0
1.66,0.208,-1.6205,0.5015,0.8929,-0.0345,0.3026,0.0663,0.1361,0.0,0
1.68,0.0522,-1.6658,1.0992,0.914,-0.044,0.3103,0.0684,0.1365,0.0,0
1.7,0.6189,-1.8291,1.1743,0.8976,-0.0385,0.2694,0.0671,0.1365,0.0,0
1.72,0.6172,-2.9187,0.7187,0.9191,-0.0411,0.2846,0.0738,0.1384,0.0,0
1.74,0.5641,-1.6529,1.196,0.8996,-0.0395,0.2721,0.0649,0.1357,0.004,0
1.76,0.0945,-0.9806,1.0039,0.8961,-0.0272,0.2569,0.0678,0.1354,0.0142,0
1.78,0.156,-0.8717,0.7869,0.8933,-0.041,0.267,0.0634,0.1354,0.0031,0
1.8,0.2646,-0.8636,0.5398,0.9029,-0.0473,0.2672,0.0652,0.1359,0.0,0
1.82,0.2716,-0.3784,0.312,0.9093,-0.0418,0.2744,0.0691,0.1364,0.0078,0
1.84,0.2357,0.1202,0.2293,0.8949,-0.04,0.304,0.0661,0.1361,0.0116,0
1.86,-0.068,-0.7815,0.185,0.881,-0.0386,0.3097,0.0654,0.1361,0.0002,0
1.88,-0.1345,-0.9757,-0.5181,0.9041,-0.0346,0.3171,0.0651,0.1366,0.0038,0
1.9,-1.2515,0.1122,-0.454,0.9056,-0.0364,0.2958,0.0642,0.1371,0.0,0
1.92,-1.1832,0.7123,-0.6883,0.9003,-0.0323,0.2967,0.0625,0.1353,0.0,0
1.94,-1.248,1.6295,-0.8439,0.8973,-0.0286,0.2854,0.0634,0.1354,0.0,0
1.96,-0.9506,1.4389,-0.9949,0.9011,-0.0306,0.2734,0.0628,0.1365,0.0,0
1.98,-0.5738,0.232,-1.08,0.9086,-0.0366,0.2629,0.0608,0.1367,0.0069,0
2.0,-0.7774,-0.5131,-0.8487,0.9139,-0.039,0.2502,0.0606,0.1355,0.0079,0
2.02,-0.872,-0.2635,-0.2512,0.9138,-0.0322,0.2577,0.0619,0.1353,0.0,0
2.04,-0.4932,0.7136,-0.0068,0.8828,-0.0404,0.3026,0.0696,0.1368,0.0,0
2.06,-0.3853,0.2968,-0.1955,0.9022,-0.0371,0.3115,0.0642,0.1369,0.0,0
2.08,0.2623,-0.4141,0.2603,0.8956,-0.0281,0.3047,0.0679,0.1364,0.0,0
2.1,-0.0177,-0.7375,0.2183,0.902,-0.0378,0.3015,0.0637,0.136,0.0,0
2.12,-0.2759,-0.7493,0.0467,0.9051,-0.0442,0.3155,0.0608,0.1358,0.0,0
2.14,0.1864,-1.4231,0.1321,0.9006,-0.0354,0.3184,0.0631,0.1357,0.0,0
2.16,0.716,-2.8696,0.3603,0.9034,-0.0264,0.2803,0.0626,0.1359,0.006,0
2.18,0.4298,-2.4472,0.7375,0.9006,-0.03,0.2465,0.0595,0.1373,0.0059,0
2.2,0.5508,-0.9707,0.9749,0.8882,-0.0168,0.2416,0.0581,0.1368,0.0,0
2.22,-0.1241,-0.3177,0.4547,0.8878,-0.0323,0.3053,0.0621,0.1349,0.0,0
2.24,-0.5113,-0.0455,0.1716,0.8758,-0.0441,0.3148,0.0604,0.1364,0.0079,0
2.26,-0.901,0.4244,0.1775,0.8818,-0.0456,0.3235,0.0618,0.1367,0.0081,0
2.28,-1.298,0.1012,0.4228,0.8986,-0.0375,0.3139,0.0642,0.1364,0.0,0
2.3,-1.9564,-0.7215,0.2223,0.9096,-0.0301,0.2895,0.0644,0.1366,0.0,0
2.32,-2.6842,-0.3906,-0.8922,0.9089,-0.0339,0.2974,0.063,0.137,0.0,0
2.34,-1.323,0.757,-1.3263,0.8974,-0.0412,0.3359,0.06,0.1362,0.0145,0
2.36,0.6198,-0.2797,-1.1521,0.9062,-0.0461,0.3433,0.0618,0.1364,0.0,0
2.38,0.6251,-0.4681,-0.0288,0.9056,-0.0392,0.253,0.0617,0.1367,0.0,0
2.4,0.6546,0.0874,0.9464,0.9041,-0.0379,0.2806,0.0582,0.1368,0.0022,0
2.42,0.6855,0.7192,1.3004,0.8992,-0.0371,0.3269,0.0574,0.1374,0.0,0
2.44,0.8275,0.0275,1.3404,0.8917,-0.0339,0.3226,0.0597,0.1371,0.0,0
2.46,0.9536,-1.054,1.1705,0.888,-0.0313,0.291,0.0626,0.1362,0.0,0
2.48,0.7402,-0.1091,0.6887,0.8958,-0.0317,0.2829,0.0639,0.1369,0.0003,0
2.5,0.6349,0.923,0.9058,0.9123,-0.0242,0.2522,0.0618,0.1361,0.0,0
2.52,-0.0514,1.4753,0.8412,0.9081,-0.0339,0.3037,0.0618,0.1358,0.0,0
2.54,-0.3048,0.6825,1.4638,0.8904,-0.0371,0.3135,0.0632,0.1353,0.0072,0
2.56,-0.4289,-0.3506,1.8812,0.8916,-0.0352,0.3104,0.0637,0.1371,0.0,0
2.58,-0.3526,-0.778,1.8552,0.9051,-0.0311,0.2963,0.0636,0.1369,0.0,0
2.6,-0.703,-0.3869,1.0523,0.9078,-0.0333,0.2865,0.0622,0.1358,0.0054,0
2.62,-1.5722,-0.1462,-0.2609,0.9036,-0.0343,0.3112,0.0615,0.1356,0.0023,0
2.64,-2.2112,-0.9639,-1.3124,0.9149,-0.02,0.3626,0.0646,0.1352,0.0004,0
2.66,-2.8458,-0.4226,-2.449,0.8997,-0.0261,0.3043,0.066,0.135,0.0045,0
2.68,-2.3713,0.0884,-3.3469,0.8943,-0.0325,0.2759,0.0579,0.1369,0.004,0
2.7,-2.7688,3.7393,-4.1894,0.9075,-0.0353,0.3155,0.0595,0.1366,0.0,0
2.72,-2.3669,4.1059,-3.8208,0.8974,-0.0372,0.2934,0.0588,0.1373,0.0,0
2.74,-2.2115,3.4862,-3.4499,0.8812,-0.0438,0.3239,0.0581,0.137,0.0,0
2.76,-2.0249,3.5926,-2.7546,0.8802,-0.0443,0.3194,0.0601,0.1369,0.0,0
2.78,-1.2413,3.0899,-0.8548,0.8949,-0.0373,0.2622,0.065,0.1372,0.0,0
2.8,-0.4738,0.2448,1.512,0.9068,-0.0393,0.3065,0.0696,0.1355,0.0,0
2.82,-0.885,-0.4488,0.9333,0.909,-0.0419,0.2737,0.0655,0.1362,0.0,0
2.84,-1.0596,0.2379,0.6426,0.9062,-0.0338,0.3381,0.0626,0.1371,0.0058,0
2.86,-1.2394,1.0511,0.0266,0.9011,-0.0322,0.3282,0.0614,0.1348,0.0,0
2.88,-0.5083,1.3399,-0.1025,0.8955,-0.0402,0.29,0.0662,0.1355,0.0029,0
2.9,-0.4137,0.6459,-0.3333,0.8903,-0.0467,0.2824,0.0688,0.1366,0.0133,0
2.92,-0.174,0.0071,-0.2977,0.8926,-0.0469,0.2995,0.0684,0.137,0.0084,0
2.94,0.7594,-0.3638,0.414,0.8968,-0.0418,0.3096,0.0672,0.1372,0.0,0
2.96,0.9748,-1.5599,1.2003,0.8874,-0.0337,0.3123,0.0637,0.1372,0.0051,0
2.98,1.0556,-1.5314,1.2061,0.8886,-0.0296,0.3466,0.0592,0.1355,0.0,0
3.0,1.8756,-2.0502,1.2033,0.9051,-0.0244,0.3479,0.0537,0.1383,0.0,0
3.02,1.3712,-2.002,0.906,0.902,-0.0282,0.2961,0.065,0.1353,0.0,0
3.04,0.4984,-0.1927,0.2252,0.8978,-0.0278,0.2892,0.0673,0.1352,0.0,0
3.06,-0.7136,1.3938,-0.1937,0.8991,-0.0254,0.2991,0.0653,0.1361,0.0,0
3.08,-1.6957,2.0481,-0.5978,0.9026,-0.0255,0.313,0.0638,0.1365,0.0,0
3.1,-2.0301,2.1509,-0.7809,0.9013,-0.0311,0.3149,0.0656,0.1363,0.0085,0
3.12,-2.0295,1.7996,-0.0161,0.8917,-0.0388,0.283,0.072,0.1356,0.0074,0
3.14,-1.8556,0.4685,-0.5294,0.8838,-0.0324,0.2969,0.0744,0.136,0.0,0
3.16,-1.4563,0.2911,-0.3245,0.8936,-0.0355,0.2898,0.0692,0.1364,0.0,0
3.18,-1.2425,0.2234,-0.2893,0.8983,-0.0297,0.3314,0.0665,0.1371,0.009,0
3.2,-0.9737,-0.0316,-0.1524,0.895,-0.0287,0.3383,0.0654,0.1362,0.0015,0
3.22,-0.8123,0.6891,-0.0357,0.8955,-0.0317,0.3025,0.0668,0.1353,0.0018,0
3.24,-1.0072,1.3974,0.1092,0.8921,-0.0353,0.2524,0.067,0.1354,0.0,0
3.26,-1.1254,0.9689,0.4123,0.8929,-0.0368,0.2419,0.0656,0.1356,0.0,0
3.28,-0.4495,0.0952,0.7563,0.9167,-0.0368,0.3021,0.0678,0.135,0.0035,0
3.3,-0.1388,-0.0659,0.5455,0.9037,-0.043,0.3429,0.0695,0.1358,0.0,0
3.32,0.1013,0.5183,0.7371,0.9052,-0.0476,0.299,0.0684,0.136,0.0125,0
3.34,0.4209,-0.8495,1.0499,0.8911,-0.0321,0.262,0.0665,0.1358,0.0,0
3.36,0.6148,-1.8247,1.7071,0.8967,-0.0295,0.298,0.0656,0.1353,0.0024,0
3.38,0.1608,-1.4137,1.9178,0.9027,-0.0257,0.3094,0.0674,0.1349,0.0,0
3.4,-0.4113,-0.6415,1.5294,0.9003,-0.0209,0.305,0.0681,0.1351,0.0,0
3.42,-0.386,-0.2222,0.8863,0.8946,-0.0233,0.2881,0.0679,0.1365,0.0003,0
3.44,0.1255,0.1707,0.3884,0.8946,-0.035,0.2361,0.0709,0.1377,0.0,0
3.46,0.1701,-0.6021,0.3854,0.9074,-0.0502,0.3176,0.0682,0.1351,0.0074,0
3.48,-0.0597,-1.8253,0.4199,0.8865,-0.0268,0.279,0.0676,0.1361,0.0051,0
3.5,-0.0326,-1.7796,0.2802,0.9004,-0.0386,0.3079,0.0666,0.1362,0.0,0
3.52,-0.5212,-0.4868,-0.1886,0.8901,-0.0282,0.2985,0.0659,0.1362,0.0,0
