time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,-0.1097,0.9953,0.0752,0.8479,-0.0147,0.4863,0.0521,0.1393,0.0892,0
0.04,-0.0005,0.5661,-1.048,0.8289,-0.0254,0.555,0.0622,0.1371,0.0753,0
0.06,0.0778,0.0748,-1.0965,0.845,-0.0217,0.5765,0.0565,0.1391,0.0896,0
0.08,0.1618,-0.2855,-0.9448,0.8541,-0.0204,0.541,0.0539,0.1403,0.088,0
0.1,0.0706,-0.1686,-1.0291,0.8479,-0.0234,0.4949,0.0592,0.1393,0.0743,0
0.12,-0.4915,0.7613,-1.3517,0.845,-0.021,0.5229,0.0656,0.1376,0.0899,0
0.14,-0.4953,0.0339,-0.7465,0.8296,-0.0139,0.5593,0.0658,0.1379,0.1189,0
0.16,-0.1949,0.3515,-0.4374,0.8449,-0.0184,0.5288,0.062,0.1368,0.1155,0
0.18,0.0411,0.4702,-0.2512,0.8574,-0.0257,0.5097,0.0605,0.1367,0.0865,0
0.2,0.0011,0.195,-0.1964,0.8544,-0.0273,0.5188,0.062,0.1375,0.0675,0
0.22,-0.3364,-0.1685,-0.2849,0.8381,-0.0175,0.5411,0.064,0.1378,0.0988,0
0.24,0.0094,-1.0391,0.3723,0.8481,-0.0175,0.5811,0.0555,0.1366,0.1089,0
0.26,0.4099,-0.4742,0.7635,0.8556,-0.02,0.4985,0.061,0.1375,0.0956,0
0.28,0.388,-0.1499,0.6571,0.8511,-0.0219,0.5068,0.0561,0.1378,0.0853,0
0.3,0.3483,-0.5359,0.4289,0.842,-0.0216,0.5607,0.05,0.1373,0.0874,0
0.32,0.7968,-1.3753,0.5449,0.84,-0.0196,0.5533,0.0581,0.1369,0.0992,0
0.34,1.0508,-0.7235,0.7251,0.8453,-0.0224,0.545,0.0636,0.1375,0.0826,0
0.36,0.6288,-1.2015,0.872,0.8397,-0.0168,0.5469,0.052,0.1386,0.0949,0
0.38,0.0034,-1.4936,0.5345,0.8421,-0.0145,0.5339,0.0524,0.1398,0.096,0
0.4,-0.5228,-1.1683,0.1451,0.84,-0.0156,0.5176,0.0494,0.1395,0.0844,0
0.42,-0.847,-0.3521,0.1633,0.8252,-0.0182,0.5138,0.0352,0.1372,0.0722,0
0.44,-1.4408,-0.393,0.4676,0.8262,-0.0234,0.5252,0.0621,0.1367,0.0885,0
0.46,-1.473,-1.0904,-0.1594,0.8385,-0.0213,0.5619,0.0595,0.1376,0.0906,0
0.48,-1.6423,-0.6166,-0.4109,0.8494,-0.0222,0.5628,0.0606,0.1363,0.0871,0
0.5,-1.6307,-0.2742,-0.7008,0.8548,-0.0225,0.539,0.0613,0.1366,0.0818,0
0.52,-1.2492,-0.9752,-1.1231,0.8532,-0.0202,0.5133,0.0579,0.1396,0.0772,0
0.54,-0.8638,-1.8996,-0.5622,0.8469,-0.021,0.5117,0.0561,0.1372,0.0746,0
0.56,-0.637,-1.7825,0.0519,0.8312,-0.0277,0.5154,0.0669,0.1379,0.0935,0
0.58,-0.8298,-1.0738,0.3973,0.8358,-0.0231,0.5265,0.0654,0.1393,0.0887,0
0.6,-1.0194,-0.989,0.5591,0.8408,-0.016,0.5423,0.0604,0.1396,0.0847,0
0.62,-0.8933,-1.7701,0.5851,0.8351,-0.0148,0.5544,0.0577,0.1385,0.0913,0
0.64,-0.3649,-2.2153,0.4258,0.8251,-0.0256,0.5465,0.0558,0.1375,0.0913,0
0.66,-0.3555,-1.7185,0.3587,0.8245,-0.0233,0.4872,0.0727,0.1377,0.0726,0
0.68,-0.2611,-2.399,0.3837,0.8348,-0.0315,0.4874,0.0686,0.1375,0.089,0
0.7,-0.247,-2.9153,0.4019,0.844,-0.0355,0.5334,0.0617,0.1376,0.1008,0
0.72,-0.2899,-2.5951,0.4449,0.8477,-0.0307,0.5792,0.0588,0.1377,0.0964,0
0.74,-0.1917,-1.5122,0.637,0.8483,-0.0228,0.556,0.0557,0.1369,0.0919,0
0.76,-0.1565,-0.9523,0.0406,0.8438,-0.0199,0.5111,0.0664,0.1372,0.0954,0
0.78,0.0609,0.0407,-0.1388,0.8185,-0.0184,0.5719,0.0632,0.1366,0.0992,0
0.8,0.0989,0.7145,-0.0928,0.8213,-0.0141,0.5877,0.0665,0.1363,0.0908,0
0.82,-0.0319,0.8627,-0.0701,0.8419,-0.0104,0.5475,0.0705,0.1363,0.0798,0
0.84,-0.1587,0.7346,-0.3207,0.8392,-0.0141,0.526,0.0577,0.1366,0.0853,0
0.86,-0.9198,1.8944,-0.7128,0.8372,-0.0147,0.5941,0.0571,0.1383,0.0862,0
0.88,-0.8749,2.2502,-0.824,0.8362,-0.009,0.5706,0.0664,0.1391,0.1099,0
0.9,-0.826,1.7255,-0.8073,0.842,-0.0074,0.5589,0.0616,0.1394,0.1172,0
0.92,-0.7745,1.082,-0.687,0.8502,-0.0097,0.5452,0.0542,0.1385,0.1082,0
0.94,-0.6313,1.1125,-0.4334,0.8508,-0.0115,0.4995,0.0628,0.1359,0.0958,0
0.96,-1.5893,0.7618,0.0683,0.8223,-0.0062,0.562,0.0657,0.1338,0.0798,0
0.98,-1.7186,0.6711,0.4623,0.849,-0.0197,0.5558,0.0669,0.1349,0.0811,0
1.0,-1.6894,0.9535,0.5528,0.8534,-0.0265,0.5521,0.0689,0.1352,0.0885,0
