time,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,fsr_left,fsr_right,fsr_spine,label
0.02,0.8525,2.2744,-0.0088,0.9361,0.0286,0.2802,0.0601,0.1296,0.0095,0
0.04,0.808,1.1971,-0.0219,0.9319,0.0186,0.3434,0.0566,0.1295,0.0015,0
0.06,-0.1331,0.7217,0.4715,0.9222,0.0254,0.2829,0.0599,0.1287,0.0,0
0.08,0.2217,1.7801,0.2951,0.9263,0.0292,0.2728,0.0586,0.1294,0.007,0
0.1,0.1882,1.8106,-0.1047,0.9365,0.0251,0.3235,0.0568,0.1282,0.0124,0
0.12,-0.0181,1.8012,0.1417,0.9376,0.0307,0.3202,0.0563,0.1259,0.0073,0
0.14,-0.0981,1.3481,-0.4047,0.9223,0.0323,0.3267,0.0574,0.1282,0.0094,0
0.16,-0.5013,1.5118,-0.5092,0.9299,0.0334,0.3097,0.0585,0.1275,0.0119,0
0.18,-0.3123,0.8715,-0.3231,0.9558,0.0344,0.3023,0.0568,0.1271,0.0075,0
0.2,0.1697,0.9142,-0.147,0.9401,0.0283,0.278,0.0558,0.1283,0.0064,0
0.22,0.818,0.2834,0.0208,0.9262,0.0305,0.3456,0.0592,0.1273,0.0,0
0.24,1.2822,-0.1281,0.2659,0.9265,0.0321,0.337,0.0569,0.1265,0.0032,0
0.26,1.1948,0.3005,0.2263,0.9251,0.0303,0.2506,0.0565,0.1268,0.0013,0
0.28,1.0292,0.4353,-0.3569,0.9547,0.0287,0.2776,0.0574,0.1265,0.0074,0
0.3,1.0836,0.8344,0.9687,0.9461,0.0253,0.3851,0.056,0.1288,0.0061,0
0.32,0.8288,0.4133,0.5032,0.9307,0.036,0.3248,0.0629,0.1269,0.0076,0
0.34,1.0496,0.5378,0.6484,0.9165,0.0354,0.2933,0.0612,0.1272,0.0057,0
0.36,0.3974,0.2241,0.6339,0.9134,0.0255,0.3388,0.0585,0.1281,0.0105,0
0.38,-0.0061,0.1232,0.589,0.9444,0.0326,0.3138,0.0591,0.1284,0.013,0
0.4,-0.4139,0.3984,0.7482,0.9452,0.028,0.3368,0.0568,0.1287,0.0059,0
0.42,-0.7914,0.2073,0.6522,0.9262,0.0272,0.3412,0.0564,0.1287,0.0069,0
0.44,-1.2477,0.4671,0.7157,0.9243,0.038,0.3145,0.0586,0.1277,0.0106,0
0.46,0.531,-0.5331,0.1782,0.9621,0.0249,0.2977,0.0585,0.1278,0.0045,0
0.48,1.26,-1.1458,-1.0573,0.9537,0.017,0.3328,0.0608,0.1273,0.0022,0
0.5,0.8509,-0.2474,-0.3374,0.9516,0.0359,0.3454,0.0629,0.1264,0.0038,0
0.52,0.6013,0.8784,-0.1247,0.9322,0.0423,0.3308,0.0646,0.1265,0.0034,0
0.54,0.908,1.7163,-0.0982,0.915,0.0333,0.342,0.0653,0.1272,0.0105,0
0.56,-0.5045,1.482,1.2151,0.9342,0.0255,0.3563,0.0539,0.1269,0.0083,0
0.58,-1.5365,-0.6739,0.9585,0.9462,0.0275,0.3639,0.0564,0.128,0.006,0
0.6,-2.0501,-0.6999,0.532,0.9339,0.0222,0.3322,0.0635,0.128,0.0,0
0.62,-2.9625,-0.5531,1.0572,0.9144,0.0308,0.3142,0.0646,0.1268,0.0,0
0.64,-4.4066,-0.0383,0.5007,0.9387,0.0292,0.3388,0.0649,0.126,0.0005,0
0.66,-3.2598,0.4625,0.2025,0.9395,0.0189,0.3315,0.0664,0.1267,0.0083,0
0.68,-2.5294,0.8124,-0.4829,0.9524,0.0285,0.3345,0.0648,0.1259,0.0043,0
0.7,-2.3687,1.462,-0.4069,0.9249,0.0268,0.3366,0.065,0.1263,0.0112,0
0.72,-1.8772,0.629,0.1624,0.9269,0.0191,0.3749,0.0657,0.1264,0.0091,0
0.74,-1.2385,-0.3021,0.443,0.9514,0.025,0.3499,0.0668,0.1277,0.0024,0
